date_nr,Portfolio Value,Cash Value,GPRE Position 1 Value,HALO Position 1 Value,HSBC Position 1 Value,IRM Position 1 Value,ITGR Position 1 Value,IX Position 1 Value,MUFG Position 1 Value,LYG Position 1 Value,AZN Position 1 Value,CRUS Position 1 Value,GPRE Position 2 Value,HAS Position 1 Value,RITM Position 1 Value,SNPS Position 1 Value,ADI Position 1 Value,AIZ Position 1 Value,CRUS Position 2 Value,CSL Position 1 Value,HSBC Position 2 Value,AWI Position 1 Value,RITM Position 2 Value,AIZ Position 2 Value,AMH Position 1 Value,VIAV Position 1 Value,ROIC Position 1 Value,IP Position 1 Value,IP Position 2 Value,USM Position 1 Value,EPR Position 1 Value,BEP Position 1 Value,AIZ Position 3 Value,SBRA Position 1 Value,NHI Position 1 Value,YELP Position 1 Value,NTES Position 1 Value,CMA Position 1 Value,CMA Position 2 Value,CMA Position 3 Value,BPOP Position 1 Value,MTB Position 1 Value,VIAV Position 2 Value,PANW Position 1 Value,MOH Position 1 Value,MTB Position 2 Value,LHX Position 1 Value,VIAV Position 3 Value,VIAV Position 4 Value,LHX Position 2 Value,BANF Position 1 Value,EQNR Position 1 Value,EQNR Position 2 Value,AMN Position 1 Value,EQNR Position 3 Value,ABEV Position 1 Value,EQNR Position 4 Value,ABEV Position 2 Value,AMN Position 2 Value,TIMB Position 1 Value,SIRI Position 1 Value,SIRI Position 2 Value,AMN Position 3 Value,NTCT Position 1 Value,SIRI Position 3 Value,SIRI Position 4 Value,PFE Position 1 Value,PFE Position 2 Value,EQNR Position 5 Value,DFS Position 1 Value,GEF Position 1 Value,ABCB Position 1 Value,AIN Position 1 Value,ASB Position 1 Value,FNB Position 1 Value,AB Position 1 Value,AIN Position 2 Value,ABCB Position 2 Value,UCBI Position 1 Value,FULT Position 1 Value,FIBK Position 1 Value,ABCB Position 3 Value,AIN Position 3 Value,ASB Position 2 Value,VLY Position 1 Value,BOX Position 1 Value,FULT Position 2 Value,FULT Position 3 Value,BOX Position 2 Value,HBAN Position 1 Value,DG Position 1 Value,BKU Position 1 Value,BOH Position 1 Value,WNS Position 1 Value,VLY Position 2 Value,AGYS Position 1 Value,TR Position 1 Value,SUPN Position 1 Value,NOK Position 1 Value,FHN Position 1 Value,SUPN Position 2 Value,EXLS Position 1 Value,CHDN Position 1 Value,EXLS Position 2 Value,FHN Position 2 Value,IRDM Position 1 Value,CWEN Position 1 Value,IRDM Position 2 Value,MTZ Position 1 Value,NEP Position 1 Value,CPB Position 1 Value,NEP Position 2 Value,FTNT Position 1 Value,VGR Position 1 Value,CPB Position 2 Value,WBA Position 1 Value,TTC Position 1 Value,RTX Position 1 Value,BOX Position 3 Value,MTZ Position 2 Value,AES Position 1 Value,NYCB Position 1 Value,ABEV Position 3 Value,BIP Position 1 Value,CMC Position 1 Value,CMC Position 2 Value,NOK Position 2 Value,HRL Position 1 Value,AEIS Position 1 Value,OLN Position 1 Value,OPCH Position 1 Value,HI Position 1 Value,HI Position 2 Value,APPF Position 1 Value,FLEX Position 1 Value,ON Position 1 Value,FLEX Position 2 Value,ERF Position 1 Value,FLEX Position 3 Value,ERF Position 2 Value,RRC Position 1 Value,ERF Position 3 Value,ABM Position 1 Value,ELP Position 1 Value,FLEX Position 4 Value,HUM Position 1 Value,HAE Position 1 Value,LEG Position 1 Value,ABM Position 2 Value,AGI Position 1 Value,AGI Position 2 Value,SJW Position 1 Value,Scaled ^GSPC,Investment Value
2396,13826.789998999999,0.029999999998494786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.85998799999993,0.0,0.0,0.0,379.58999700000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.05,778.5999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78,14.34,0.0,121.96,353.72,129.06,1656.92,144.08,29.84,0.0,0.0,1960.0,0.0,16.99,0.0,0.0,0.0,35.0,25.77,109.35000000000001,1566.18,0.0,0.0,0.0,0.0,0.0,12.15,12.15,0.0,11.03,0.0,2031.92,537.720012,1266.839946,32.04,2037.540058,67.279998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12288.98291018444,10420.14393531994
2397,14008.070200999999,0.029999999998494786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.33999400000005,0.0,0.0,0.0,381.08999700000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.67999999999999,783.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81,14.43,0.0,122.36,355.94,129.86999999999998,1655.540092,143.960008,30.15,0.0,0.0,2028.3200560000002,0.0,17.33,0.0,0.0,0.0,36.220001,26.33,110.97,1607.760066,0.0,0.0,0.0,0.0,0.0,12.33,12.33,0.0,11.15,0.0,2096.16,557.4000120000001,1232.0999459999998,32.84,2043.630029,68.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12380.059430090982,10420.14393531994
2398,14193.600062999998,2096.1899999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.220018,0.0,0.0,0.0,382.79999399999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.23,779.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.89,14.669999999999998,0.0,123.120004,361.85999999999996,132.03,1658.7600459999999,144.240004,30.299999,0.0,0.0,2083.200056,0.0,17.59,0.0,0.0,0.0,37.200001,27.09,112.95,1655.28,0.0,0.0,0.0,0.0,0.0,12.55,12.55,0.0,11.34,0.0,0.0,567.24,1264.5,33.88,2034.9299420000002,68.739998,30.290001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12484.920433808778,10420.14393531994
2399,14143.500099999997,4345.300055999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.599988,0.0,0.0,0.0,377.879997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99,755.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,14.25,0.0,119.440004,351.5,0.0,1670.72,145.28,29.23,0.0,0.0,0.0,0.0,17.1,0.0,0.0,0.0,36.5,26.809999,110.60999999999999,1640.760066,0.0,0.0,0.0,0.0,0.0,12.29,12.29,0.0,11.25,0.0,0.0,566.16,1276.559964,0.0,2036.380029,68.339996,30.030001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12472.130792776527,10420.14393531994
2400,14029.790094,2249.140055999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,373.95000600000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.63,752.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94,14.82,0.0,118.760004,365.56,0.0,1649.5600459999998,143.440004,29.370001,0.0,0.0,0.0,0.0,17.360001,0.0,0.0,0.0,37.450001,27.51,111.87,1671.1200000000001,0.0,0.0,0.0,0.0,0.0,12.43,12.43,0.0,11.4,0.0,0.0,577.92,1302.839946,0.0,1965.9100290000001,68.04,29.43,1998.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12520.215627233792,10420.14393531994
2401,11890.250110999998,577.9499999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.20000600000003,0.0,0.0,0.0,379.440009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.64000000000001,745.2800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29,15.870000000000001,0.0,119.879996,391.46,0.0,1667.040092,144.960008,29.91,0.0,0.0,0.0,0.0,18.17,0.0,0.0,0.0,39.279999,28.549999,116.10000000000001,1727.22,0.0,0.0,0.0,0.0,0.0,12.9,12.9,0.0,11.65,0.0,0.0,0.0,1303.7400000000002,0.0,1952.2799999999997,68.900002,29.92,2013.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12609.32544636593,10420.14393531994
2402,11947.429800999998,1029.8499989999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.66000599999995,0.0,0.0,0.0,384.029985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.27,750.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.160004,0.0,0.0,1676.2399540000001,145.759996,30.09,0.0,0.0,0.0,0.0,18.719999,0.0,0.0,0.0,0.0,28.209999,121.59,1758.8999999999999,0.0,0.0,0.0,0.0,0.0,13.51,13.51,0.0,11.88,0.0,0.0,0.0,1308.5999459999998,0.0,1903.269913,69.96,30.32,2044.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12639.057106895743,10420.14393531994
2403,11291.599874,509.5499979999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.04,0.0,0.0,0.0,388.41000299999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.09,748.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.519996,0.0,0.0,1691.42,147.08,30.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.940001,121.67999999999999,1746.359934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1231.7400000000002,0.0,1904.4299420000002,70.68,30.65,2039.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12553.656308770987,10420.14393531994
2404,12994.559957000001,57.649998999998495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.759994,0.0,0.0,0.0,388.61997900000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.08,756.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.08,0.0,0.0,1720.400092,149.600008,30.870001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.91,120.60000000000001,1736.459934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1285.200036,0.0,1977.7999129999998,69.36,30.610001,2044.86,1995.5400000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12557.72488122173,10420.14393531994
2405,14510.299819,0.029999999998494786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.88001799999995,0.0,0.0,0.0,391.529985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.37,743.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.08,0.0,0.0,1725.459908,150.039992,31.360001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.719999,124.10999999999999,1797.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1292.5799639999998,0.0,1966.7799999999997,68.04,30.049999,2055.24,2085.6,1412.349953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12608.384675823254,10420.14393531994
2406,14533.320095999998,0.029999999998494786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.96,0.0,0.0,0.0,388.85998499999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.55,744.5999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.160004,0.0,0.0,1704.7600459999999,148.240004,31.440001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57,122.94,1823.579934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1305.720018,0.0,2003.3200579999998,67.879998,30.280001,2060.4300000000003,2050.84,1423.1600469999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12643.873159568713,10420.14393531994
2407,14811.889954,0.029999999998494786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.35998799999993,0.0,0.0,0.0,397.710021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.91,747.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.72,0.0,0.0,1711.6599540000002,148.839996,30.610001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.08,128.79,1925.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1340.0999459999998,0.0,2024.7799999999997,68.86,30.190001,2055.24,2153.54,1418.9300469999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12641.90780970054,10420.14393531994
2408,14610.530015999999,2153.5699999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.280006,0.0,0.0,0.0,404.220015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.47,736.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.879996,0.0,0.0,1665.200046,144.800004,30.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.639999,127.44,1886.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1243.2599999999998,0.0,2064.2200000000003,68.419998,30.129999,2024.1,0.0,1416.1099530000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12560.68777291311,10420.14393531994
2409,14679.356074999998,2153.5699999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.20000600000003,0.0,0.0,0.0,399.81001200000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.2,734.4000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.68,0.0,0.0,1659.22,144.28,29.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.99,128.07,1900.140066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1235.160054,0.0,2085.679942,67.699996,30.42,2039.67,0.0,1429.74,28.525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12684.760271529196,10420.14393531994
2410,14711.48001,2085.7099419999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.35998799999993,0.0,0.0,0.0,403.529985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.83,739.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.800004,0.0,0.0,1658.7600459999999,144.240004,30.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.07,128.70000000000002,1896.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1243.980018,0.0,0.0,69.720002,30.690001,2044.86,0.0,1442.4300469999998,28.190001,1969.449966,169.140006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12703.390544559912,10420.14393531994
2411,14817.415982999999,2085.7099419999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.300018,0.0,0.0,0.0,405.11997900000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.27,750.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.239996,0.0,0.0,1638.0600459999998,142.440004,30.469999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.030001,128.16,1867.799934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1283.220018,0.0,0.0,69.599998,31.690001,2050.05,0.0,1489.4300469999998,28.208,2006.0,169.248,13.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12669.534893973307,10467.902928356823
2412,14758.119923999999,1489.4600469999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.220018,0.0,0.0,0.0,428.279985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.92,739.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.96,0.0,0.0,1626.099908,141.399992,29.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.950001,129.06,1892.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1251.720018,0.0,0.0,69.919998,31.530001,2044.86,0.0,0.0,27.780001,2003.959949,166.680006,13.19,50.91,1996.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12494.194344154092,10467.902928356823
2413,14719.619970999998,1917.7400319999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.539976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.56,737.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.120004,0.0,0.0,1610.0,140.0,30.530001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.48,132.21,1924.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1232.819964,0.0,0.0,68.699996,31.85,2018.91,0.0,0.0,27.76,2038.8100000000002,166.56,13.41,50.009998,1948.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12462.359463809962,10467.902928356823
