date_nr,Portfolio Value,Cash Value,CCOI Position 1 Value,IRDM Position 1 Value,IRDM Position 2 Value,MTZ Position 1 Value,NEP Position 1 Value,CPB Position 1 Value,DKL Position 1 Value,FTNT Position 1 Value,VGR Position 1 Value,DFS Position 1 Value,IRDM Position 3 Value,TTC Position 1 Value,NYCB Position 1 Value,BLDR Position 1 Value,ABEV Position 1 Value,BIP Position 1 Value,ROIC Position 1 Value,NOK Position 1 Value,AEIS Position 1 Value,VSH Position 1 Value,HI Position 1 Value,APPF Position 1 Value,FLEX Position 1 Value,FLEX Position 2 Value,ERF Position 1 Value,ERF Position 2 Value,RRC Position 1 Value,FLEX Position 3 Value,HUM Position 1 Value,LEG Position 1 Value,HAE Position 1 Value,AGI Position 1 Value,AGI Position 2 Value,Scaled ^GSPC,Investment Value
2485,7533.6898040000015,2.48000000000019,0.0,1448.459961,1485.59996,1033.39996,975.19996,121.71000000000001,0.0,0.0,21.64,1884.7399560000001,0.0,0.0,27.299999999999997,134.259995,0.0,0.0,0.0,0.0,376.480012,22.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9986.25034860552,10138.131171151623
2486,7570.8600160000005,535.6400070000001,0.0,1460.939961,1498.3999600000002,1073.6,946.8000000000001,121.5,0.0,0.0,21.44,1884.520088,0.0,0.0,28.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10002.198512113533,10138.131171151623
2487,7513.619964000001,535.6400070000001,0.0,1463.2800000000002,1500.8000000000002,1066.20002,923.6,123.39000300000001,0.0,0.0,21.1,1852.399934,0.0,0.0,27.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10014.105401968407,10138.131171151623
2488,7016.709917000001,2.48000000000019,0.0,1453.5300000000002,1490.8000000000002,1067.39998,930.4000000000001,122.64000300000001,0.0,0.0,21.26,1900.359934,0.0,0.0,27.839999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10026.94397826439,10138.131171151623
2489,7047.979953999999,2.48000000000019,0.0,1440.27,1477.2,1098.79998,944.80004,122.19,0.0,0.0,21.44,1912.899934,0.0,0.0,27.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10101.045882097676,10138.131171151623
2490,7563.290242,1.4800000000001319,0.0,1423.110078,1459.60008,1132.60002,946.8000000000001,121.950006,0.0,0.0,21.28,1890.6800440000002,0.0,0.0,27.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.580014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10080.632363063814,10138.131171151623
2491,7655.710019,1.4800000000001319,0.0,1455.48,1492.8,1146.8000000000002,946.0,122.879997,0.0,0.0,21.54,1902.3400219999999,0.0,0.0,27.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10121.571114208646,10138.131171151623
2492,7669.199926,1.4800000000001319,0.0,1461.7199999999998,1499.1999999999998,1143.6,940.4000000000001,123.450006,0.0,0.0,21.94,1908.939934,0.0,0.0,27.509999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.9599860000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10127.612414456395,10138.131171151623
2493,7610.720144000001,1.4800000000001319,0.0,1459.77,1497.2,1133.00004,928.00004,122.490006,0.0,0.0,21.94,1879.6800440000002,0.0,0.0,27.599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.5600139999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10107.821465035453,10138.131171151623
2494,7633.3999539999995,1.4800000000001319,0.0,1479.659961,1517.59996,1091.8000000000002,919.2,121.319997,0.0,0.0,21.96,1918.8400219999999,0.0,0.0,27.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.820014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10117.72832829572,10138.131171151623
2495,7781.870060000001,1.4800000000001319,0.0,1482.7800000000002,1520.8000000000002,1179.00002,934.80004,119.27999400000002,0.0,0.0,21.84,1955.579978,0.0,0.0,28.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.6000280000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10108.15444073108,10138.131171151623
2496,7924.32989,1.4800000000001319,0.0,1485.899922,1523.99992,1212.79998,941.60004,120.53999999999999,0.0,0.0,21.42,2046.0,0.0,0.0,28.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.3600279999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10146.404434569167,10138.131171151623
2497,8214.269961,1.4800000000001319,0.0,1529.189961,1568.3999600000002,1262.39998,1016.4,121.799994,0.0,0.0,22.18,2103.640066,0.0,0.0,29.759999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10206.001797417917,10184.597605686069
2498,8234.969960999999,2105.120066,0.0,1548.689961,1588.3999600000002,1287.20002,968.39996,123.02999400000002,0.0,0.0,22.12,0.0,0.0,0.0,29.490000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10150.802542785374,10184.597605686069
2499,8298.510133,2105.120066,0.0,1559.610078,1599.60008,1312.59994,999.5999999999999,121.10999699999999,0.0,0.0,22.28,0.0,0.0,0.0,28.950000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.6399720000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10145.028059355327,10184.597605686069
2500,6243.339798999999,23.760000000000133,0.0,1557.659961,1597.59996,1288.99994,1062.39996,129.72000599999998,0.0,0.0,0.0,0.0,0.0,0.0,28.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.3999719999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10105.399522325126,10184.597605686069
2501,6225.119811,23.760000000000133,0.0,1550.639922,1590.39992,1296.3999999999999,1044.0,130.319997,0.0,0.0,0.0,0.0,0.0,0.0,29.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.1399720000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10185.921256300973,10184.597605686069
2502,6304.930158,1.4800000000001319,0.0,1582.620078,1623.20008,1328.6000000000001,1039.6,128.73,0.0,0.0,0.0,0.0,0.0,0.0,29.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10227.637674135449,10184.597605686069
2503,6299.279906000001,572.9600000000002,0.0,1553.7600000000002,1593.6000000000001,1345.39994,1072.39996,131.490006,0.0,0.0,0.0,0.0,0.0,0.0,29.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10267.775979269747,10184.597605686069
2504,6271.789858,572.9600000000002,0.0,1542.449961,1581.99996,1352.79998,1058.79996,133.16999700000002,0.0,0.0,0.0,0.0,0.0,0.0,29.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10315.001152148285,10184.597605686069
2505,5927.620000000002,1.4800000000001319,0.0,1569.75,1610.0,1425.0,1153.6,136.02,0.0,0.0,0.0,0.0,0.0,0.0,31.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10455.807895695878,10184.597605686069
2506,6115.38994,1.4800000000001319,0.0,1586.52,1627.2,1510.59998,1222.39996,133.23,0.0,0.0,0.0,0.0,0.0,0.0,33.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10483.485072661157,10184.597605686069
2507,5990.989825000001,1.4800000000001319,0.0,1560.389922,1600.39992,1457.79998,1206.4,131.640003,0.0,0.0,0.0,0.0,0.0,0.0,32.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10482.685710639764,10184.597605686069
2508,5930.920093000001,1.4800000000001319,0.0,1554.540039,1594.40004,1427.20002,1190.4,131.27999400000002,0.0,0.0,0.0,0.0,0.0,0.0,31.619999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10530.154923236412,10184.597605686069
2509,6032.600039000001,1.4800000000001319,0.0,1567.800039,1608.00004,1469.79996,1222.8,131.04,0.0,0.0,0.0,0.0,0.0,0.0,31.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10591.929105088244,10184.597605686069
2510,5881.639974000001,1.4800000000001319,0.0,1541.2800000000002,1580.8000000000002,1410.59998,1189.2,127.799994,0.0,0.0,0.0,0.0,0.0,0.0,30.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10436.39439218061,10184.597605686069
2511,6033.050040000001,1.4800000000001319,0.0,1580.2800000000002,1620.8000000000002,1448.80004,1223.1999999999998,128.31,0.0,0.0,0.0,0.0,0.0,0.0,30.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10543.904572409603,10184.597605686069
2512,6048.659919999999,1.4800000000001319,0.0,1585.7399999999998,1626.3999999999999,1461.79992,1214.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,30.240000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10561.408071518204,10184.597605686069
2513,6133.700039,1.4800000000001319,0.0,1607.5800390000002,1648.80004,1491.99996,1224.0,128.94,0.0,0.0,0.0,0.0,0.0,0.0,30.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10606.100670377153,10184.597605686069
2514,6103.610133,1.4800000000001319,0.0,1594.320039,1635.20004,1492.20002,1221.20004,128.549994,0.0,0.0,0.0,0.0,0.0,0.0,30.660000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10621.272248963369,10184.597605686069
2515,6161.449728,1.4800000000001319,0.0,1609.139922,1650.39992,1511.79992,1228.39996,128.97000599999998,0.0,0.0,0.0,0.0,0.0,0.0,31.259999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10625.203975296386,10184.597605686069
2516,6144.30002,1.4800000000001319,0.0,1605.2399999999998,1646.3999999999999,1514.40002,1216.4,129.69,0.0,0.0,0.0,0.0,0.0,0.0,30.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10595.17210070913,10184.597605686069
2517,6089.950264,1.4800000000001319,0.0,1582.620078,1623.20008,1482.40006,1234.8000399999999,134.22000599999998,0.0,0.0,0.0,0.0,0.0,0.0,31.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10535.197291954704,10231.277011378797
2518,7712.229901000001,1.4800000000001319,0.0,1531.139922,1570.39992,1410.20004,1199.6,133.58999699999998,0.0,0.0,0.0,0.0,0.0,0.0,30.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1835.130022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10450.74383386713,10231.277011378797
2519,8551.789886999999,1.4800000000001319,0.0,1548.689961,1588.3999600000002,1398.00004,1172.8,130.41000300000002,0.0,0.0,0.0,0.0,0.0,0.0,30.660000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1823.6899230000001,857.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10414.914698750232,10231.277011378797
2520,8468.519987,1.4800000000001319,0.0,1503.449961,1541.99996,1406.19996,1183.6,130.83000299999998,0.0,0.0,0.0,0.0,0.0,0.0,31.380000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1807.850066,861.730037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10433.929063249372,10231.277011378797
2521,8649.469893,1.4800000000001319,0.0,1531.139922,1570.39992,1436.3999999999999,1224.40004,131.79,0.0,0.0,0.0,0.0,0.0,0.0,31.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1843.7100110000001,878.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10581.200104928283,10231.277011378797
2522,8673.569956,1.4800000000001319,0.0,1517.879922,1556.79992,1433.00004,1203.1999999999998,134.39999699999998,0.0,0.0,0.0,0.0,0.0,0.0,31.380000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1916.3100769999999,879.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10565.56214223759,10231.277011378797
2523,8728.239946,1.4800000000001319,0.0,1525.679961,1564.79996,1495.0,1180.4,131.16000300000002,0.0,0.0,0.0,0.0,0.0,0.0,31.589999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1940.8400219999999,857.2900000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10625.426319682754,10231.277011378797
2524,8643.460176,1942.3200219999999,0.0,1507.7399999999998,1546.3999999999999,1458.20008,1154.40004,130.379997,0.0,0.0,0.0,0.0,0.0,0.0,30.450000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873.5700370000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10618.296067938896,10231.277011378797
2525,8587.449916000001,1942.3200219999999,0.0,1495.2600000000002,1533.6000000000001,1437.59994,1155.1999600000001,130.259994,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863.2099999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10626.270149692904,10231.277011378797
2526,8422.189885,1.4800000000001319,0.0,1476.149922,1513.99992,1383.00004,1113.1999999999998,130.620003,0.0,0.0,0.0,0.0,0.0,0.0,29.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.38,1932.8999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10586.619919552248,10231.277011378797
2527,8208.220013999999,0.12000000000042732,0.0,1450.800039,1488.00004,1325.8000200000001,1068.00004,132.359997,0.0,0.0,0.0,0.0,0.0,0.0,29.369999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818.809963,1881.049915,13.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10527.155965112348,10231.277011378797
2528,8362.049819,0.12000000000042732,0.0,1485.899922,1523.99992,1368.99994,1064.8000399999999,131.129997,0.0,0.0,0.0,0.0,0.0,0.0,29.490000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832.13,1911.6499999999999,13.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10619.850319550344,10231.277011378797
2529,8227.219848,0.12000000000042732,0.0,1453.139922,1490.39992,1263.1999999999998,1043.6,129.450006,0.0,0.0,0.0,0.0,0.0,0.0,29.910000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.26,1953.3,13.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10750.617877639246,10231.277011378797
2530,8348.559994000001,0.12000000000042732,0.0,1468.7399999999998,1506.3999999999999,1293.80004,1078.79996,129.509994,0.0,0.0,0.0,0.0,0.0,0.0,30.509999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857.2900000000001,1969.45,13.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10774.20822897349,10231.277011378797
2531,8370.010281,0.12000000000042732,0.0,1464.060039,1501.6000399999998,1293.20008,1114.0,132.75,0.0,0.0,0.0,0.0,0.0,0.0,30.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855.0700370000001,1964.350085,14.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10805.683723862938,10231.277011378797
2532,8212.939941000002,0.12000000000042732,0.0,1420.379922,1456.79992,1275.59998,1072.8,132.359997,0.0,0.0,0.0,0.0,0.0,0.0,30.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852.1100369999999,1957.5500849999999,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10814.457165417049,10231.277011378797
2533,8348.480006,0.12000000000042732,0.0,1413.75,1450.0,1304.79996,1168.00004,132.72000599999998,0.0,0.0,0.0,0.0,0.0,0.0,30.630000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.51,1974.55,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10871.34516183774,10231.277011378797
2534,8323.179900000001,0.12000000000042732,0.0,1424.2800000000002,1460.8000000000002,1298.99994,1152.39996,133.5,0.0,0.0,0.0,0.0,0.0,0.0,31.259999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851.37,1955.8500000000001,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10864.25938030393,10231.277011378797
2535,8442.919677,0.12000000000042732,0.0,1437.149922,1473.99992,1340.0,1202.39996,131.33999699999998,0.0,0.0,0.0,0.0,0.0,0.0,31.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852.849963,1959.2499149999999,14.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10946.358142990817,10231.277011378797
2536,8532.20028,0.12000000000042732,0.0,1423.110078,1459.60008,1336.19996,1201.60004,134.04,0.0,0.0,0.0,0.0,0.0,0.0,31.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.1100369999999,2042.5500849999999,14.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10939.783213550241,10231.277011378797
2537,8461.019890000001,2057.400085,0.0,1414.139922,1450.39992,1313.3999600000002,1194.0,133.890003,0.0,0.0,0.0,0.0,0.0,0.0,19.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10763.589857901501,10231.277011378797
2538,8640.940263,2057.400085,0.0,1403.610078,1439.60008,1402.20002,1258.79996,135.60000300000002,0.0,0.0,0.0,0.0,0.0,0.0,17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926.480037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10898.066793494474,10278.170364347618
2539,8546.039896,926.6000370000005,0.0,1376.699961,1411.99996,1414.1999799999999,1211.99996,134.46,0.0,0.0,0.0,0.0,0.0,0.0,18.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.3600000000001,57.599998,0.0,0.0,0.0,0.0,0.0,0.0,11014.506600786022,10278.170364347618
2540,8311.610079999999,926.6000370000005,0.0,1322.4899999999998,1356.3999999999999,1360.20004,1117.2,131.16000300000002,0.0,0.0,0.0,0.0,0.0,0.0,16.200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025.02,56.34,0.0,0.0,0.0,0.0,0.0,0.0,10979.410666591306,10278.170364347618
2541,8402.509864000001,0.12000000000042732,0.0,1340.429961,1374.79996,1380.39994,1126.4,133.08000299999998,0.0,0.0,0.0,0.0,0.0,0.0,12.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2060.06,56.16,918.46,0.0,0.0,0.0,0.0,0.0,11004.777613923367,10278.170364347618
2542,8387.960201000002,0.12000000000042732,0.0,1312.350078,1346.00008,1373.00004,1132.8,130.890003,0.0,0.0,0.0,0.0,0.0,0.0,13.440000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2092.18,55.8,931.3800000000001,0.0,0.0,0.0,0.0,0.0,11095.473027977181,10278.170364347618
2543,8660.800070000001,0.12000000000042732,0.0,1342.77,1377.2,1385.20004,1123.1999999999998,129.299994,0.0,0.0,0.0,0.0,0.0,0.0,12.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2263.0,56.919998,970.520038,0.0,0.0,0.0,0.0,0.0,11101.803917699646,10278.170364347618
2544,8723.260182,3233.6400380000005,0.0,1358.370078,1393.20008,1417.79998,1123.6,125.97000599999998,0.0,0.0,0.0,0.0,0.0,0.0,14.700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.98,0.0,0.0,0.0,0.0,0.0,0.0,11165.554267278645,10278.170364347618
2545,8869.550021,3233.6400380000005,0.0,1381.77,1417.2,1467.79998,1169.6,127.41000300000002,0.0,0.0,0.0,0.0,0.0,0.0,14.669999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.46,0.0,0.0,0.0,0.0,0.0,0.0,11154.958675527536,10278.170364347618
2546,7257.360112000001,0.12000000000042732,0.0,1328.340039,1362.40004,1429.40002,1118.79996,125.19,0.0,0.0,0.0,0.0,0.0,0.0,13.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.939998,0.0,1822.400055,0.0,0.0,0.0,0.0,11002.422918522678,10278.170364347618
2547,8774.330100000001,0.12000000000042732,0.0,1366.560039,1401.6000399999998,1455.59998,1131.60004,122.759994,0.0,0.0,0.0,0.0,0.0,0.0,13.919999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.7,0.0,1811.450045,59.46,1353.559962,0.0,0.0,11107.823524836942,10278.170364347618
2548,8467.569974000002,0.12000000000042732,0.0,1188.3299610000001,1218.79996,1459.60006,1156.0,123.83999699999998,0.0,0.0,0.0,0.0,0.0,0.0,14.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.259998,0.0,1819.900055,60.21,1365.719943,0.0,0.0,11172.484949514439,10278.170364347618
2549,8414.170005,0.12000000000042732,0.0,1175.459961,1205.59996,1421.6000399999998,1141.99996,124.350003,0.0,0.0,0.0,0.0,0.0,0.0,14.700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,0.0,1834.6000649999999,59.399997,1374.840019,0.0,0.0,11118.81825560418,10278.170364347618
2550,8285.009993,61.62000000000043,0.0,1139.189961,1168.39996,1386.19996,1134.8000399999999,126.47999999999999,0.0,0.0,0.0,0.0,0.0,0.0,14.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1835.700075,61.379997,1357.17,0.0,0.0,11052.046173022813,10278.170364347618
2551,8337.860050000001,61.62000000000043,0.0,1150.5,1180.0,1401.6000399999998,1111.60004,127.799994,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1838.0000300000002,61.11000299999999,1392.1299430000001,0.0,0.0,11066.01816880366,10278.170364347618
2552,8360.919956,0.12000000000042732,0.0,1134.9,1164.0,1444.1999799999999,1083.6,126.600003,0.0,0.0,0.0,0.0,0.0,0.0,13.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1840.3999350000001,61.44,1423.100038,68.69999999999999,0.0,11299.764388275207,10278.170364347618
2553,8251.300141,1423.2200380000004,0.0,1104.48,1132.8,1418.20008,1084.0,127.350003,0.0,0.0,0.0,0.0,0.0,0.0,13.559999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1814.5500200000001,61.800000000000004,0.0,71.34,0.0,11303.696114608225,10278.170364347618
2554,8237.800118000001,1423.2200380000004,0.0,1107.99,1136.4,1442.20002,1056.8000000000002,126.53999999999999,0.0,0.0,0.0,0.0,0.0,0.0,13.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1799.75006,61.050000000000004,0.0,70.62,0.0,11260.891827045489,10278.170364347618
2555,8403.600090000002,0.12000000000042732,0.0,1142.310039,1171.60004,1485.0,1091.99996,126.77999400000002,0.0,0.0,0.0,0.0,0.0,0.0,14.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1813.50006,61.919996999999995,0.0,69.06,1427.24,11280.106847263118,10278.170364347618
2556,8306.349987,0.12000000000042732,0.0,1123.5899610000001,1152.39996,1495.20004,1077.2,126.450006,0.0,0.0,0.0,0.0,0.0,0.0,13.620000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1755.8000200000001,61.769999999999996,0.0,69.24,1430.9599999999998,11261.402681360014,10278.170364347618
2557,8385.620051,0.12000000000042732,0.0,1129.050039,1158.00004,1509.1999799999999,1098.79996,127.91999700000001,0.0,0.0,0.0,0.0,0.0,0.0,14.370000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751.600035,61.260000000000005,0.0,70.86,1464.44,11320.289622607464,10278.170364347618
