date_nr,Portfolio Value,Cash Value,ALSN Position 1 Value,AN Position 1 Value,ARW Position 1 Value,AY Position 1 Value,AZN Position 1 Value,BANF Position 1 Value,DRH Position 1 Value,NWG Position 1 Value,AAP Position 1 Value,AB Position 1 Value,ALE Position 1 Value,DRH Position 2 Value,DRH Position 3 Value,AQN Position 1 Value,AEP Position 1 Value,AEE Position 1 Value,AB Position 2 Value,FSK Position 1 Value,MODG Position 1 Value,MAIN Position 1 Value,SNPS Position 1 Value,CRUS Position 1 Value,HPQ Position 1 Value,TECH Position 1 Value,HSBC Position 1 Value,IP Position 1 Value,EQT Position 1 Value,CSL Position 1 Value,AWI Position 1 Value,CMA Position 1 Value,AIZ Position 1 Value,AB Position 3 Value,BLDR Position 1 Value,RITM Position 1 Value,IP Position 2 Value,BEP Position 1 Value,EPR Position 1 Value,VIAV Position 1 Value,USM Position 1 Value,AIZ Position 2 Value,SBRA Position 1 Value,NHI Position 1 Value,NTES Position 1 Value,YELP Position 1 Value,NTES Position 2 Value,YELP Position 2 Value,CMA Position 2 Value,CMA Position 3 Value,BPOP Position 1 Value,MTB Position 1 Value,VIAV Position 2 Value,ABEV Position 1 Value,PANW Position 1 Value,MOH Position 1 Value,MTB Position 2 Value,LHX Position 1 Value,VIAV Position 3 Value,LHX Position 2 Value,VIAV Position 4 Value,BANF Position 2 Value,EQNR Position 1 Value,EQNR Position 2 Value,AMN Position 1 Value,EQNR Position 3 Value,ABEV Position 2 Value,ABEV Position 3 Value,AMN Position 2 Value,TIMB Position 1 Value,SIRI Position 1 Value,NTCT Position 1 Value,SIRI Position 2 Value,PFE Position 1 Value,PFE Position 2 Value,EQNR Position 4 Value,HTLF Position 1 Value,DFS Position 1 Value,ABCB Position 1 Value,FNB Position 1 Value,EQNR Position 5 Value,AB Position 4 Value,AIN Position 1 Value,FULT Position 1 Value,FIBK Position 1 Value,FULT Position 2 Value,ASB Position 1 Value,FNB Position 2 Value,ASB Position 2 Value,FNB Position 3 Value,AIN Position 2 Value,ABCB Position 2 Value,BOX Position 1 Value,FN Position 1 Value,BOX Position 2 Value,PSEC Position 1 Value,CMC Position 1 Value,DG Position 1 Value,DG Position 2 Value,BKU Position 1 Value,BOH Position 1 Value,WNS Position 1 Value,AGYS Position 1 Value,VLY Position 1 Value,ASH Position 1 Value,SRPT Position 1 Value,SUPN Position 1 Value,NOK Position 1 Value,FHN Position 1 Value,SUPN Position 2 Value,CHDN Position 1 Value,EXLS Position 1 Value,CWEN Position 1 Value,IRDM Position 1 Value,IRDM Position 2 Value,NEP Position 1 Value,MTZ Position 1 Value,CPB Position 1 Value,NEP Position 2 Value,FTNT Position 1 Value,DKL Position 1 Value,CPB Position 2 Value,WBA Position 1 Value,IRDM Position 3 Value,TTC Position 1 Value,RTX Position 1 Value,BOX Position 3 Value,AES Position 1 Value,MTZ Position 2 Value,NEP Position 3 Value,NYCB Position 1 Value,ABEV Position 4 Value,TPH Position 1 Value,CMC Position 2 Value,BIP Position 1 Value,CMC Position 3 Value,LEG Position 1 Value,ROIC Position 1 Value,NOK Position 2 Value,HRL Position 1 Value,OLN Position 1 Value,AEIS Position 1 Value,OLN Position 2 Value,HI Position 1 Value,HI Position 2 Value,APPF Position 1 Value,FLEX Position 1 Value,ON Position 1 Value,FLEX Position 2 Value,FLEX Position 3 Value,ERF Position 1 Value,ERF Position 2 Value,RRC Position 1 Value,ELP Position 1 Value,ABM Position 1 Value,FLEX Position 4 Value,HUM Position 1 Value,HAE Position 1 Value,LEG Position 2 Value,ABM Position 2 Value,AGI Position 1 Value,AGI Position 2 Value,SJW Position 1 Value,Scaled ^GSPC,Investment Value
2359,12164.329857000002,0.04000000000141313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1942.050015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.88,0.0,9.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1047.090022,0.0,3.54,88.409997,169.92000000000002,1702.459908,148.039992,27.540001,0.0,0.0,1286.56,10.57,0.0,0.0,0.0,10.65,1442.1000000000001,95.85000000000001,14.48,10.57,0.0,10.57,0.0,1725.1599999999999,1949.829927,186.300004,240.389991,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11244.472996592529,10372.602838974639
2360,12616.670037000005,0.04000000000141313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1951.2000300000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.92,0.0,9.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049.840022,0.0,3.63,90.419997,174.24,1690.5,147.0,27.93,0.0,0.0,1403.6,11.2,0.0,0.0,0.0,11.5,1542.420066,103.5,15.53,11.2,0.0,11.2,0.0,1882.1,1999.4699269999999,189.880004,246.50999099999999,6.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11378.179105085312,10372.602838974639
2361,12677.399915000002,0.04000000000141313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1976.849895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.52,0.0,9.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048.079989,0.0,3.63,92.399997,174.24,1678.08,145.92,27.549999,0.0,0.0,1405.360044,11.27,0.0,0.0,0.0,11.49,1554.299934,103.41,15.57,11.27,0.0,11.27,0.0,1884.460059,2027.21,190.559998,249.93,6.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11485.646559835128,10372.602838974639
2362,12495.290092000003,0.04000000000141313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1934.69994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.72,0.0,9.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.510044,0.0,3.53,93.44999999999999,169.44,1691.42,147.08,27.620001,0.0,0.0,1365.760044,11.18,0.0,0.0,0.0,11.21,1508.1000000000001,100.89000000000001,15.2,11.18,0.0,11.18,0.0,1831.360059,2008.23,190.880004,247.59,6.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11469.039833410154,10372.602838974639
2363,12732.400086000003,0.04000000000141313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1937.5499699999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.28,0.0,9.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.050033,0.0,3.55,93.870003,170.39999999999998,1782.5,155.0,27.5,0.0,0.0,1408.0,11.33,0.0,0.0,0.0,11.38,1552.32,102.42,15.66,11.33,0.0,11.33,0.0,1888.0,2021.3700729999998,195.059998,249.21000899999999,6.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11470.817934314837,10372.602838974639
2364,12876.149950000003,6.470000000001413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1940.4000150000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.72,0.0,9.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.050033,0.0,3.53,92.879997,169.44,1823.4399540000002,158.559996,27.91,0.0,0.0,1442.3199559999998,11.25,0.0,0.0,0.0,11.55,1586.640066,103.95,15.92,11.25,0.0,11.25,0.0,1934.0199409999998,1994.3600000000001,196.679992,245.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11342.092107790451,10372.602838974639
2365,12684.99983,6.470000000001413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1890.15003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.96,0.0,9.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045.110022,0.0,3.53,91.71000000000001,169.44,1776.980046,154.520004,27.84,0.0,0.0,1423.3999119999999,11.22,0.0,0.0,0.0,11.46,1554.299934,103.14000000000001,15.57,11.22,0.0,11.22,0.0,1908.649882,1982.68,194.5,244.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11259.083868000276,10372.602838974639
2366,12630.070002,0.04000000000141313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1877.25003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.6,0.0,9.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.659978,0.0,3.49,93.24,167.52,1740.180092,151.320008,26.690001,0.0,0.0,1417.2399560000001,11.23,0.0,0.0,0.0,11.35,1541.1000000000001,102.14999999999999,15.49,11.23,0.0,11.23,0.0,1900.3899410000001,1988.52,210.339996,245.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11357.686210561373,10372.602838974639
2367,12707.999709000002,210.37999600000143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1871.699985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058.530033,0.0,3.53,92.97,169.44,1729.599908,150.399992,26.530001,0.0,0.0,1430.439912,11.35,0.0,0.0,0.0,11.45,1557.6000000000001,103.05,15.56,11.35,0.0,11.35,0.0,1918.0898820000002,2025.02,0.0,249.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11505.89364309834,10372.602838974639
2368,12645.319911000004,210.37999600000143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1856.850015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.16,0.0,10.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.73,0.0,3.6,92.19,172.8,1702.459908,148.039992,25.98,0.0,0.0,1426.04,11.43,0.0,0.0,0.0,11.39,1522.6200000000001,102.51,15.41,11.43,0.0,11.43,0.0,1912.1899999999998,2045.46,0.0,252.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11506.084680677284,10372.602838974639
2369,12475.029789999999,0.04000000000141313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1799.84997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.36,0.0,9.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044.5599889999999,0.0,3.56,91.56,170.88,1748.92,152.08,25.33,0.0,0.0,1388.639956,10.99,0.0,0.0,0.0,11.16,1455.299934,100.44,14.81,10.99,0.0,10.99,0.0,1862.039941,2056.4100000000003,0.0,253.53000000000003,0.0,213.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11435.798331619864,10372.602838974639
2370,12671.800323,0.04000000000141313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1813.50003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.24,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,0.0,3.7,91.26,177.60000000000002,1748.92,152.08,25.82,0.0,0.0,1429.560088,11.11,0.0,0.0,0.0,11.58,1501.5,104.22,15.11,11.11,0.0,11.11,0.0,1916.9101179999998,2070.280073,0.0,255.24000900000001,0.0,216.100005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11548.491876862858,10420.14393531994
2371,13152.190186,255.28000900000143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1851.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.96,0.0,9.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1095.489956,0.0,3.58,93.929997,171.84,1764.5600459999998,153.440004,26.889999,0.0,0.0,1522.8400439999998,11.66,0.0,0.0,0.0,12.22,1599.84,109.98,16.059999,11.66,0.0,11.66,0.0,2041.9900589999997,2119.9200730000002,0.0,0.0,0.0,227.95000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11716.34256070047,10420.14393531994
2372,13000.920399000002,2603.1500820000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1846.800045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.6,0.0,9.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097.25,0.0,3.6,90.840003,172.8,1777.900092,154.600008,27.26,0.0,0.0,1475.7600439999999,11.41,0.0,0.0,0.0,12.11,1552.9800659999999,108.99,15.54,11.41,0.0,11.41,0.0,1978.8600589999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11692.867912246695,10420.14393531994
2373,13255.349963000002,2347.9100730000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1874.10003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.04,0.0,9.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129.920011,0.0,3.73,91.44,179.04,1765.019954,153.479996,26.940001,0.0,0.0,1568.1599560000002,11.8,0.0,0.0,0.0,12.68,1628.22,114.12,16.52,11.8,0.0,11.8,0.0,2102.7599410000003,0.0,0.0,0.0,0.0,0.0,157.110001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11720.391711966142,10420.14393531994
2374,12959.119818000001,2102.7999410000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1894.64997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.72,0.0,9.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.760044,0.0,3.86,92.070003,185.28,1788.9399540000002,155.559996,27.860001,0.0,0.0,1617.0,12.14,0.0,0.0,0.0,13.22,1677.06,118.98,16.99,12.14,0.0,12.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.539993,1866.4799160000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11675.713465419578,10420.14393531994
2375,12938.380148,3295.9799850000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1885.950045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88,90.38999700000001,186.24,1798.14,156.36,28.219999,0.0,0.0,1610.8400439999998,0.0,0.0,0.0,0.0,12.88,1661.8799999999999,115.92,16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.850006,1870.200072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11747.970282631424,10420.14393531994
