date_nr,Portfolio Value,Cash Value,HBAN Position 1 Value,MORN Position 1 Value,MTX Position 1 Value,NPO Position 1 Value,NSC Position 1 Value,NTRS Position 1 Value,RLJ Position 1 Value,ASB Position 1 Value,BOX Position 1 Value,VAC Position 1 Value,CFR Position 1 Value,FBP Position 1 Value,FBP Position 2 Value,PINC Position 1 Value,TGNA Position 1 Value,LBTYA Position 1 Value,WNS Position 1 Value,WNS Position 2 Value,WNS Position 3 Value,VLY Position 1 Value,AGYS Position 1 Value,FHN Position 1 Value,SUPN Position 1 Value,CHDN Position 1 Value,EXLS Position 1 Value,CWEN Position 1 Value,IRDM Position 1 Value,MTZ Position 1 Value,NEP Position 1 Value,NEP Position 2 Value,VGR Position 1 Value,CPB Position 1 Value,AES Position 1 Value,BIP Position 1 Value,ROIC Position 1 Value,NOK Position 1 Value,OLN Position 1 Value,OLN Position 2 Value,HI Position 1 Value,APPF Position 1 Value,FLEX Position 1 Value,FLEX Position 2 Value,ERF Position 1 Value,ERF Position 2 Value,FLEX Position 3 Value,HUM Position 1 Value,HAE Position 1 Value,AGI Position 1 Value,Scaled ^GSPC,Investment Value
2373,10609.489933999997,0.7799999999996317,2073.68,0.0,0.0,0.0,0.0,377.79999,0.0,2065.0,0.0,1979.550015,0.0,0.0,0.0,1831.799929,244.8,2036.0800000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10561.786662594795,10091.876736111113
2374,10793.180017,0.7799999999996317,2101.28,0.0,0.0,0.0,0.0,378.899995,0.0,2123.75,0.0,1979.8500749999998,0.0,0.0,0.0,1836.060071,247.20000000000002,2125.359876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10521.525029700579,10091.876736111113
2375,10776.479886000001,6351.169876,0.0,0.0,0.0,0.0,0.0,372.29999499999997,0.0,0.0,0.0,1968.300015,0.0,0.0,0.0,1839.61,245.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10586.638987242668,10091.876736111113
2376,10764.189826000002,6351.169876,0.0,0.0,0.0,0.0,0.0,374.15000999999995,0.0,0.0,0.0,1943.8499400000003,0.0,0.0,0.0,1850.97,244.04999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10598.793077889226,10091.876736111113
2377,6386.640103,0.7799999999996317,0.0,0.0,0.0,0.0,0.0,367.94998,0.0,0.0,0.0,1989.5999849999998,0.0,0.0,0.0,1853.810071,246.60001499999998,0.0,1927.900052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10697.586006616351,10091.876736111113
2378,6419.570003,0.7799999999996317,0.0,0.0,0.0,0.0,0.0,373.75,0.0,0.0,0.0,1987.6499250000002,0.0,0.0,0.0,1857.36,244.04999999999998,0.0,1955.9800779999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10771.74691449374,10091.876736111113
2379,6342.750037999999,0.7799999999996317,0.0,0.0,0.0,0.0,0.0,371.25,0.0,0.0,0.0,1944.4500750000002,0.0,0.0,0.0,1835.3500000000001,243.00001500000002,0.0,1947.9199480000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10780.573558565415,10091.876736111113
2380,8368.889949999999,0.7799999999996317,0.0,0.0,0.0,0.0,0.0,378.199995,0.0,0.0,0.0,1926.749955,0.0,0.0,0.0,1957.47,241.05,0.0,1932.3199999999997,1932.3199999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10911.860864824273,10091.876736111113
2381,10165.539757999999,0.7799999999996317,0.0,0.0,0.0,0.0,0.0,373.54999499999997,0.0,0.0,0.0,1905.0,0.0,0.0,0.0,1987.29,240.15000000000003,0.0,1862.379922,1862.379922,1934.009919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10871.796663383777,10091.876736111113
2382,10143.129718999999,0.7799999999996317,0.0,0.0,0.0,0.0,0.0,367.05002,0.0,0.0,0.0,1884.150015,0.0,0.0,0.0,1958.89,237.15,0.0,1874.339896,1874.339896,1946.4298919999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10820.317534856636,10091.876736111113
2383,10633.749845999997,0.7799999999996317,0.0,0.0,0.0,0.0,0.0,364.749985,0.0,0.0,0.0,1876.34994,0.0,0.0,0.0,1957.47,237.89999999999998,0.0,1849.6399740000002,1849.6399740000002,1920.7799730000002,31.88,544.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10763.561921413911,10091.876736111113
2384,10470.559997999999,0.7799999999996317,0.0,0.0,0.0,0.0,0.0,358.75,0.0,0.0,0.0,1856.40003,0.0,0.0,0.0,1942.560071,233.85,0.0,1814.279974,1814.279974,1884.0599730000001,30.56,535.039976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10803.503331624346,10091.876736111113
2385,10207.189709999999,0.7799999999996317,0.0,0.0,0.0,0.0,0.0,356.399995,0.0,0.0,0.0,1803.300015,0.0,0.0,0.0,1929.0700000000002,229.35,0.0,1757.339896,1757.339896,1824.9298919999999,30.04,518.640016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10720.761364600901,10091.876736111113
2386,10198.030269999997,0.7799999999996317,0.0,0.0,0.0,0.0,0.0,358.899995,0.0,0.0,0.0,1787.25003,0.0,0.0,0.0,1930.490071,233.7,0.0,1758.900052,1758.900052,1826.550054,30.48,512.080016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10672.659041744824,10091.876736111113
2387,10509.590083999998,0.7799999999996317,0.0,0.0,0.0,0.0,0.0,361.74999,0.0,0.0,0.0,1819.350015,0.0,0.0,0.0,1936.8800709999998,237.15,0.0,1846.0,1846.0,1917.0,30.92,513.760008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10794.923475637077,10091.876736111113
2388,10538.599755999998,0.7799999999996317,0.0,0.0,0.0,0.0,0.0,360.099985,0.0,0.0,0.0,1812.3,0.0,0.0,0.0,1931.909929,239.55,0.0,1860.5599479999998,1860.5599479999998,1932.1199459999998,30.56,510.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10791.101244803613,10091.876736111113
2389,10680.079902,0.7799999999996317,0.0,0.0,0.0,0.0,0.0,366.74999,0.0,0.0,0.0,1852.050015,0.0,0.0,0.0,1947.53,244.04999999999998,0.0,1879.279974,1879.279974,1951.5599730000001,31.76,527.039976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10839.37571798593,10091.876736111113
2390,10823.740081,0.7799999999996317,0.0,0.0,0.0,0.0,0.0,370.699995,0.0,0.0,0.0,1840.800015,0.0,0.0,0.0,1963.86,243.59999999999997,0.0,1916.720026,1916.720026,1990.4400269999999,31.0,549.119992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10972.364068876805,10091.876736111113
2391,10820.129642999998,0.7799999999996317,0.0,0.0,0.0,0.0,0.0,376.800005,0.0,0.0,0.0,1857.14997,0.0,0.0,0.0,1961.729929,243.59999999999997,0.0,1909.6999219999998,1909.6999219999998,1983.149919,31.92,545.599976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10985.209172076877,10138.131171151623
2392,10791.559932,0.7799999999996317,0.0,0.0,0.0,0.0,0.0,370.999985,0.0,0.0,0.0,1846.49997,0.0,0.0,0.0,1923.39,241.94998500000003,0.0,1919.3199999999997,1919.3199999999997,1993.1399999999999,31.04,545.119992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10963.586781435819,10138.131171151623
2393,10779.930019,0.7799999999996317,0.0,0.0,0.0,0.0,0.0,366.19999,0.0,0.0,0.0,1834.500045,0.0,0.0,0.0,1918.42,240.15000000000003,0.0,1924.0,1924.0,1998.0,30.52,543.359984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10876.727642022608,10138.131171151623
2394,10791.619884,0.7799999999996317,0.0,0.0,0.0,0.0,0.0,371.59999999999997,0.0,0.0,0.0,1868.84994,0.0,0.0,0.0,1908.479929,240.600015,0.0,1922.1800000000003,1922.1800000000003,1996.1100000000001,30.84,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10845.564722411951,10138.131171151623
2395,10525.400098999999,0.7799999999996317,0.0,0.0,0.0,0.0,0.0,368.650015,0.0,0.0,0.0,1890.750045,0.0,0.0,0.0,1909.8999999999999,243.00001500000002,0.0,1820.0,1820.0,1890.0,31.36,550.960024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10871.648588560742,10138.131171151623
2396,10636.959869999999,0.7799999999996317,0.0,0.0,0.0,0.0,0.0,373.95000500000003,0.0,0.0,0.0,1923.75,0.0,0.0,0.0,1937.590071,246.75001500000002,0.0,1829.879922,1829.879922,1900.259919,32.04,562.080016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10944.94753918266,10138.131171151623
2397,10530.379796999998,0.7799999999996317,0.0,0.0,0.0,0.0,0.0,373.149985,0.0,0.0,0.0,1958.3999700000002,0.0,0.0,0.0,1948.950071,244.95,0.0,1779.6999219999998,1779.6999219999998,1848.149919,32.84,563.760008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11026.063099332254,10138.131171151623
2398,10686.310013999999,0.7799999999996317,0.0,0.0,0.0,0.0,0.0,380.90000000000003,0.0,0.0,0.0,1962.000045,0.0,0.0,0.0,1951.79,245.849985,0.0,1826.5,1826.5,1896.75,33.88,561.359984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11119.455546289453,10138.131171151623
2399,10699.519894000001,34.659999999999634,0.0,0.0,0.0,0.0,0.0,355.95001,0.0,0.0,0.0,1928.550105,0.0,0.0,0.0,1968.1199290000002,247.79999999999998,0.0,1843.9199480000002,1843.9199480000002,1914.8399460000003,0.0,561.760008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11108.064697171503,10138.131171151623
2400,10818.699791000001,282.45999999999964,0.0,0.0,0.0,0.0,0.0,352.350005,0.0,0.0,0.0,1953.300015,0.0,0.0,0.0,1970.25,0.0,0.0,1881.879922,1881.879922,1954.259919,0.0,542.320008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11150.890535111997,10138.131171151623
2401,10842.620131,248.57999999999961,0.0,0.0,0.0,0.0,0.0,358.499985,0.0,0.0,0.0,1996.9500750000002,0.0,0.0,0.0,1978.060071,0.0,0.0,1883.1800000000003,1883.1800000000003,1955.6100000000001,0.0,538.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11230.254490840101,10138.131171151623
2402,10658.599823999999,0.7799999999996317,0.0,0.0,0.0,0.0,0.0,406.399995,0.0,0.0,0.0,1996.50009,0.0,0.0,0.0,1986.58,0.0,0.0,1890.1999219999998,1890.1999219999998,1962.899919,0.0,525.039976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11256.734425520612,10138.131171151623
2403,10302.050084000002,407.1799949999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1986.900105,0.0,0.0,0.0,1976.64,0.0,0.0,1779.1800000000003,1779.1800000000003,1847.6100000000001,0.0,525.359984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11180.6738383987,10138.131171151623
2404,10790.260189,407.1799949999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1961.55006,0.0,0.0,0.0,1957.47,0.0,0.0,1856.400052,1856.400052,1927.800054,0.0,545.599976,277.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11184.297434619655,10138.131171151623
2405,10774.909723999997,0.7799999999996317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1926.449895,0.0,0.0,0.0,1951.08,0.0,0.0,1867.0599479999998,1867.0599479999998,1938.8699459999998,0.0,542.56,290.4,390.649987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11229.416611553324,10138.131171151623
2406,10841.270137999998,0.7799999999996317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1919.10003,0.0,0.0,0.0,1958.89,0.0,0.0,1886.0400260000001,1886.0400260000001,1958.5800270000002,0.0,552.640016,285.56,393.64001299999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11261.023750702105,10138.131171151623
2407,10975.129734999999,0.7799999999996317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1892.25003,0.0,0.0,0.0,1949.659929,0.0,0.0,1935.6999219999998,1935.6999219999998,2010.149919,0.0,558.56,299.86,392.470013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11259.273349439405,10138.131171151623
2408,10548.050057999999,300.63999999999965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1898.55,0.0,0.0,0.0,1931.200071,0.0,0.0,1795.8199999999997,1795.8199999999997,1864.8899999999999,0.0,569.44,0.0,391.68998700000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11186.936277424096,10138.131171151623
2409,10553.910247,300.63999999999965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1918.199955,0.0,0.0,0.0,1943.270071,0.0,0.0,1784.120078,1784.120078,1852.740081,0.0,575.359984,0.0,395.46000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11297.439074794165,10138.131171151623
2410,10648.97,576.1399839999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1927.6499250000002,0.0,0.0,0.0,1970.25,0.0,0.0,1796.8600259999998,1796.8600259999998,1865.9700269999998,0.0,0.0,0.0,398.970013,231.699996,84.570003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11314.031771069533,10138.131171151623
2411,10831.564061,576.1399839999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1897.949985,0.0,0.0,0.0,1992.97,0.0,0.0,1853.5400260000001,1853.5400260000001,1924.8300270000002,0.0,0.0,0.0,411.970013,236.0,84.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11283.878883537382,10184.597605686069
2412,10647.170059,2405.7200129999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1872.74997,0.0,0.0,0.0,0.0,0.0,0.0,1808.0400260000001,1808.0400260000001,1877.5800270000002,0.0,0.0,0.0,0.0,235.759994,83.340003,555.9399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11127.715177127448,10184.597605686069
2413,10353.909885,2405.7200129999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1671.60003,0.0,0.0,0.0,0.0,0.0,0.0,1780.739948,1780.739948,1849.229946,0.0,0.0,0.0,0.0,239.86,83.28,542.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11099.362049954172,10184.597605686069
2414,9825.709927,0.7799999999996317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1638.450045,0.0,0.0,0.0,0.0,0.0,0.0,1752.9199480000002,1752.9199480000002,1820.3399460000003,0.0,0.0,0.0,0.0,240.86,82.98,548.46,1988.00004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11040.534606940682,10184.597605686069
2415,10208.10011,0.7799999999996317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1687.050015,0.0,0.0,0.0,0.0,0.0,0.0,1717.0400260000001,1717.0400260000001,1783.0800270000002,0.0,0.0,0.0,0.0,243.5,83.55000000000001,547.3599780000001,1994.40004,384.559996,49.740002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11140.165414954585,10184.597605686069
2416,10002.760173,244.27999999999963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680.750045,0.0,0.0,0.0,0.0,0.0,0.0,1664.260052,1664.260052,1728.270054,0.0,0.0,0.0,0.0,0.0,82.94999999999999,537.900022,1981.19996,370.799988,48.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11093.17304552815,10184.597605686069
2417,10023.640184999998,244.27999999999963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1729.350015,0.0,0.0,0.0,0.0,0.0,0.0,1643.7200260000002,1643.7200260000002,1706.940027,0.0,0.0,0.0,0.0,0.0,82.11000299999999,555.5,1996.00008,373.040008,48.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11015.091191090438,10184.597605686069
2418,9927.409727,0.7799999999996317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1702.949985,0.0,0.0,0.0,0.0,0.0,0.0,1685.839896,1685.839896,1750.6798919999999,0.0,0.0,0.0,0.0,0.0,82.77,558.3599780000001,2036.00008,376.28,47.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11017.852827590434,10184.597605686069
2419,10122.870030999999,0.7799999999996317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1683.90003,0.0,0.0,0.0,0.0,0.0,0.0,1675.9599739999999,1675.9599739999999,1740.4199729999998,0.0,0.0,0.0,0.0,0.0,83.73,562.54,2036.00008,376.480012,47.849998,239.24999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11006.067115565045,10184.597605686069
2420,10117.710334,0.7799999999996317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1706.40003,0.0,0.0,0.0,0.0,0.0,0.0,1673.620078,1673.620078,1737.990081,0.0,0.0,0.0,0.0,0.0,85.620003,557.26,2021.6000399999998,377.920012,47.150002,235.75001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11069.357237245056,10184.597605686069
2421,9871.079785999998,0.7799999999996317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1673.99997,0.0,0.0,0.0,0.0,0.0,0.0,1612.2599480000001,1612.2599480000001,1674.2699460000001,0.0,0.0,0.0,0.0,0.0,83.73,548.900022,2011.19996,375.160004,46.419998,232.09999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10941.49609328794,10184.597605686069
2422,9849.259990000002,0.6600000000017712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679.399985,0.0,0.0,0.0,0.0,0.0,0.0,1610.700026,1610.700026,1672.650027,0.0,0.0,0.0,0.0,0.0,84.03,545.160022,1980.39992,374.359984,46.77,233.85000000000002,10.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10858.828766488154,10184.597605686069
2423,9785.299883000002,0.6600000000017712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657.34997,0.0,0.0,0.0,0.0,0.0,0.0,1616.939974,1616.939974,1679.129973,0.0,0.0,0.0,0.0,0.0,82.47,536.579978,1942.8,372.320008,44.950001,224.750005,10.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10775.075564227414,10184.597605686069
2424,9796.670113000004,0.6600000000017712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.899985,0.0,0.0,0.0,0.0,0.0,0.0,1627.080052,1627.080052,1689.660054,0.0,0.0,0.0,0.0,0.0,83.31,533.72,1928.3999600000002,376.640016,46.279999,231.399995,10.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10773.473237787748,10184.597605686069
2425,9831.129991000003,0.6600000000017712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1619.84997,0.0,0.0,0.0,0.0,0.0,0.0,1647.3600259999998,1647.3600259999998,1710.7200269999998,0.0,0.0,0.0,0.0,0.0,83.76,526.900022,1933.99992,381.28,44.77,223.85000000000002,10.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10847.585992193239,10184.597605686069
2426,9899.459911000004,0.6600000000017712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1649.84997,0.0,0.0,0.0,0.0,0.0,0.0,1661.1399740000002,1661.1399740000002,1725.0299730000002,0.0,0.0,0.0,0.0,0.0,84.24,528.0,1920.8000000000002,388.040008,44.990002,224.95001,10.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10817.457182629782,10184.597605686069
