date_nr,Portfolio Value,Cash Value,TRN Position 1 Value,UFPI Position 1 Value,UPS Position 1 Value,URI Position 1 Value,VAC Position 1 Value,WBA Position 1 Value,DRH Position 1 Value,AAP Position 1 Value,AB Position 1 Value,ALE Position 1 Value,AQN Position 1 Value,AQN Position 2 Value,ALE Position 2 Value,AEP Position 1 Value,DRH Position 2 Value,AB Position 2 Value,AEE Position 1 Value,LYG Position 1 Value,AB Position 3 Value,BXMT Position 1 Value,MODG Position 1 Value,MAIN Position 1 Value,ADI Position 1 Value,HPQ Position 1 Value,TECH Position 1 Value,HSBC Position 1 Value,EQT Position 1 Value,CSL Position 1 Value,AWI Position 1 Value,CMA Position 1 Value,AIZ Position 1 Value,AB Position 4 Value,BLDR Position 1 Value,RITM Position 1 Value,IP Position 1 Value,BEP Position 1 Value,USM Position 1 Value,EPR Position 1 Value,AIZ Position 2 Value,SBRA Position 1 Value,NHI Position 1 Value,NTES Position 1 Value,YELP Position 1 Value,NTES Position 2 Value,CMA Position 2 Value,CMA Position 3 Value,BPOP Position 1 Value,MTB Position 1 Value,BIP Position 1 Value,VIAV Position 1 Value,ABEV Position 1 Value,PANW Position 1 Value,MOH Position 1 Value,MTB Position 2 Value,LHX Position 1 Value,VIAV Position 2 Value,LHX Position 2 Value,VIAV Position 3 Value,BANF Position 1 Value,EQNR Position 1 Value,EQNR Position 2 Value,AMN Position 1 Value,EQNR Position 3 Value,VIAV Position 4 Value,ABEV Position 2 Value,EQNR Position 4 Value,ABEV Position 3 Value,AMN Position 2 Value,TIMB Position 1 Value,AMN Position 3 Value,NTCT Position 1 Value,SIRI Position 1 Value,SIRI Position 2 Value,SIRI Position 3 Value,PFE Position 1 Value,PFE Position 2 Value,KT Position 1 Value,GEF Position 1 Value,DFS Position 1 Value,ABCB Position 1 Value,AIN Position 1 Value,ASB Position 1 Value,FNB Position 1 Value,AB Position 5 Value,AIN Position 2 Value,ABCB Position 2 Value,UCBI Position 1 Value,FIBK Position 1 Value,FULT Position 1 Value,ABCB Position 3 Value,AIN Position 3 Value,ASB Position 2 Value,VLY Position 1 Value,BOX Position 1 Value,FULT Position 2 Value,BOX Position 2 Value,FULT Position 3 Value,HBAN Position 1 Value,DG Position 1 Value,BKU Position 1 Value,BOH Position 1 Value,WNS Position 1 Value,VLY Position 2 Value,AGYS Position 1 Value,TR Position 1 Value,NOK Position 1 Value,FHN Position 1 Value,SUPN Position 1 Value,CHDN Position 1 Value,EXLS Position 1 Value,IRDM Position 1 Value,CWEN Position 1 Value,IRDM Position 2 Value,MTZ Position 1 Value,NEP Position 1 Value,CPB Position 1 Value,NEP Position 2 Value,FTNT Position 1 Value,DKL Position 1 Value,VGR Position 1 Value,CPB Position 2 Value,WBA Position 2 Value,IRDM Position 3 Value,TTC Position 1 Value,RTX Position 1 Value,BOX Position 3 Value,AES Position 1 Value,MTZ Position 2 Value,NEP Position 3 Value,NYCB Position 1 Value,ABEV Position 4 Value,BIP Position 2 Value,CMC Position 1 Value,TPH Position 1 Value,CMC Position 2 Value,NOK Position 2 Value,HRL Position 1 Value,OLN Position 1 Value,AEIS Position 1 Value,OLN Position 2 Value,HI Position 1 Value,HI Position 2 Value,APPF Position 1 Value,FLEX Position 1 Value,ON Position 1 Value,FLEX Position 2 Value,ERF Position 1 Value,FLEX Position 3 Value,RRC Position 1 Value,ERF Position 2 Value,ABM Position 1 Value,ELP Position 1 Value,FLEX Position 4 Value,HUM Position 1 Value,HAE Position 1 Value,LEG Position 1 Value,ABM Position 2 Value,AGI Position 1 Value,AGI Position 2 Value,SJW Position 1 Value,Scaled ^GSPC,Investment Value
2363,12960.180067999998,0.01999999999850388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1937.5499699999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.46,0.0,108.02000000000001,0.0,0.0,0.0,0.0,0.0,9.82,0.0,0.0,0.0,841.9500270000001,0.0,1964.5500630000001,125.160004,10.649999999999999,92.3,145.54999999999998,1782.5,155.0,23.64,0.0,0.0,1792.0,89.849998,15.66,11.33,0.0,0.0,32.0,23.309999,1552.32,102.42,1888.0,0.0,0.0,0.0,166.140006,11.38,27.690001,11.38,10.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11352.20364208134,10372.602838974639
2364,13155.220002999999,0.01999999999850388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1940.4000150000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,0.0,106.47999999999999,0.0,0.0,0.0,0.0,0.0,9.68,0.0,0.0,0.0,850.9500270000001,0.0,1985.5500630000001,123.839996,10.59,91.78,144.73,1823.4399540000002,158.559996,23.56,0.0,0.0,1835.6799439999998,88.080002,15.92,11.25,0.0,0.0,32.779999,23.41,1586.640066,103.95,1934.0199409999998,0.0,0.0,0.0,163.92000000000002,11.55,27.32,11.55,10.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11224.808908325822,10372.602838974639
2365,12976.459841999993,0.01999999999850388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1890.15003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.47,0.0,104.39,0.0,0.0,0.0,0.0,0.0,9.49,0.0,0.0,0.0,855.090018,0.0,1995.210042,122.28,10.59,91.78,144.73,1776.980046,154.520004,23.46,0.0,0.0,1811.599888,86.0,15.57,11.22,0.0,0.0,32.349998,23.07,1554.299934,103.14000000000001,1908.649882,0.0,0.0,0.0,162.96,11.46,27.16,11.46,10.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11142.65901740568,10372.602838974639
2366,12926.419951,0.01999999999850388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1877.25003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.950000000000003,0.0,106.15,0.0,0.0,0.0,0.0,0.0,9.65,0.0,0.0,0.0,864.5399819999999,0.0,2017.2599579999999,124.32,10.47,90.74000000000001,143.09,1740.180092,151.320008,23.32,0.0,0.0,1803.7599440000001,86.089996,15.49,11.23,0.0,0.0,32.209999,22.940001,1541.1000000000001,102.14999999999999,1900.3899410000001,0.0,0.0,0.0,163.44,11.35,27.24,11.35,10.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11240.241759870041,10372.602838974639
2367,12979.67974,0.01999999999850388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1871.699985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,866.070027,0.0,2020.8300629999999,123.96,10.59,91.78,144.73,1729.599908,150.399992,23.48,0.0,0.0,1820.5598880000002,86.879997,15.56,11.35,0.0,0.0,32.509998,23.32,1557.6000000000001,103.05,1918.0898820000002,0.0,0.0,0.0,166.44,11.45,27.74,11.45,10.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11386.916649582705,10372.602838974639
2368,12900.779916,0.01999999999850388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1856.850015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.119999999999997,0.0,110.44,0.0,0.0,0.0,0.0,0.0,10.04,0.0,0.0,0.0,867.8700000000001,0.0,2025.0300000000002,122.92,10.8,93.60000000000001,147.6,1702.459908,148.039992,24.2,0.0,0.0,1814.9599999999998,86.360001,15.41,11.43,0.0,0.0,32.41,23.35,1522.6200000000001,102.51,1912.1899999999998,0.0,0.0,0.0,168.12,11.39,28.02,11.39,10.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11387.105711732578,10372.602838974639
2369,12672.599756999998,24.219999999998503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1799.84997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.52,0.0,108.24,0.0,0.0,0.0,0.0,0.0,9.84,0.0,0.0,0.0,854.639991,0.0,1994.159979,122.08,10.68,92.56,145.96,1748.92,152.08,0.0,0.0,0.0,1767.359944,84.919998,14.81,10.99,0.0,0.0,31.559999,22.610001,1455.299934,100.44,1862.039941,0.0,0.0,0.0,169.02,11.16,28.17,11.16,10.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11317.546160502032,10372.602838974639
2370,12888.740270999997,24.219999999998503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1813.50003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.43,0.0,107.91000000000001,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,864.0,0.0,2016.0,121.68,11.100000000000001,96.2,151.70000000000002,1748.92,152.08,0.0,0.0,0.0,1819.4401119999998,85.940002,15.11,11.11,0.0,0.0,32.490002,23.33,1501.5,104.22,1916.9101179999998,0.0,0.0,0.0,170.160006,11.58,28.360001,11.58,10.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11429.074395199184,10420.14393531994
2371,13388.750050999994,28.380000999998504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1851.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.97,0.0,109.89,0.0,0.0,0.0,0.0,0.0,9.99,0.0,0.0,0.0,896.309964,0.0,2091.389916,125.239996,10.74,93.08,146.78,1764.5600459999998,153.440004,0.0,0.0,0.0,1938.1600559999997,90.730003,16.059999,11.66,0.0,0.0,34.610001,24.93,1599.84,109.98,2041.9900589999997,0.0,0.0,0.0,174.240006,12.22,0.0,12.22,10.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11595.18941465974,10420.14393531994
2372,13215.410258,2294.0099229999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1846.800045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.950000000000003,0.0,106.15,0.0,0.0,0.0,0.0,0.0,9.65,0.0,0.0,0.0,897.75,0.0,0.0,121.120004,10.8,93.60000000000001,147.6,1777.900092,154.600008,0.0,0.0,0.0,1878.2400559999999,87.730003,15.54,11.41,0.0,0.0,33.540001,24.200001,1552.9800659999999,108.99,1978.8600589999999,0.0,0.0,0.0,0.0,12.11,0.0,12.11,10.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11571.957506420978,10420.14393531994
2373,13568.989793000002,2265.6499219999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1874.10003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.28,0.0,107.36,0.0,0.0,0.0,0.0,0.0,9.76,0.0,0.0,0.0,924.480009,0.0,0.0,121.92,11.19,96.98,152.93,1765.019954,153.479996,0.0,0.0,0.0,1995.8399440000003,89.519997,16.52,11.8,0.0,0.0,35.639999,25.790001,1628.22,114.12,2102.7599410000003,0.0,0.0,0.0,0.0,12.68,0.0,12.68,11.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11599.196695571067,10420.14393531994
2374,13373.399822,2102.779940999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1894.64997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.79,0.0,109.22999999999999,0.0,0.0,0.0,0.0,0.0,9.93,0.0,0.0,0.0,946.440036,0.0,0.0,122.760004,11.58,100.36,158.26,1788.9399540000002,155.559996,0.0,0.0,0.0,2058.0,91.910004,16.99,12.14,0.0,0.0,36.75,26.950001,1677.06,118.98,0.0,0.0,0.0,0.0,0.0,13.22,0.0,13.22,11.42,1866.4799160000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11554.980445599003,10420.14393531994
2375,13347.240144999996,3061.3599769999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1885.950045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.25,0.0,107.25,0.0,0.0,0.0,0.0,0.0,9.75,0.0,0.0,0.0,0.0,0.0,0.0,120.519996,11.64,100.88,159.07999999999998,1798.14,156.36,0.0,0.0,0.0,2050.1600559999997,91.599998,16.9,0.0,0.0,0.0,36.610001,26.83,1661.8799999999999,115.92,0.0,0.0,0.0,0.0,0.0,12.88,0.0,12.88,11.2,1870.200072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11626.490089306595,10420.14393531994
2376,13652.730006999996,958.6000359999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1882.799955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.369999999999997,0.0,107.69,0.0,0.0,0.0,0.0,0.0,9.79,0.0,0.0,0.0,0.0,0.0,0.0,120.92,11.43,99.06,156.21,1792.6200460000002,155.880004,0.0,0.0,0.0,1995.8399440000003,90.849998,16.940001,0.0,0.0,0.0,35.639999,26.58,1644.72,116.64000000000001,0.0,0.0,0.0,0.0,0.0,12.96,0.0,12.96,10.95,1836.600036,1980.0,547.6799880000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11639.837990809334,10420.14393531994
2377,13654.770094,0.01999999999850388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1884.449955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.69,0.0,112.53,0.0,0.0,0.0,0.0,0.0,10.23,0.0,0.0,0.0,0.0,0.0,0.0,120.160004,11.370000000000001,98.54,155.39000000000001,1835.400092,159.600008,0.0,0.0,0.0,1970.08,91.260002,16.940001,0.0,0.0,0.0,35.18,26.27,1637.459934,116.91,0.0,0.0,0.0,0.0,0.0,12.99,0.0,12.99,10.96,1847.88006,1949.1999999999998,544.3200119999999,963.950026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11748.334654209646,10420.14393531994
2378,14043.840218999994,0.01999999999850388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1954.800105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.660000000000004,0.0,112.42,0.0,0.0,0.0,0.0,0.0,10.22,0.0,0.0,0.0,0.0,0.0,0.0,118.839996,11.49,99.58,157.03,1852.8799539999998,161.119996,0.0,0.0,0.0,2019.360056,91.209999,17.370001,0.0,0.0,0.0,36.060001,26.84,1711.3799999999999,117.63,0.0,0.0,0.0,0.0,0.0,13.07,0.0,13.07,11.24,1921.200072,2023.12,555.24,977.9900389999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11829.779866565472,10420.14393531994
2379,13788.959960999997,0.01999999999850388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1936.6500150000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.69,0.0,112.53,0.0,0.0,0.0,0.0,0.0,10.23,0.0,0.0,0.0,0.0,0.0,0.0,118.199996,11.31,98.02,154.57,1810.5600459999998,157.440004,0.0,0.0,0.0,1954.9599999999998,91.209999,16.959999,0.0,0.0,0.0,34.91,25.91,1665.18,115.38,0.0,0.0,0.0,0.0,0.0,12.82,0.0,12.82,10.83,1945.4399399999998,1951.84,536.519988,973.9599740000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11839.473489815004,10420.14393531994
