Ticker,m20tmrw,Close,63d %,daily delta,previous daily delta,63d peak,chance,Earnings Offset Closest,Overall Record,average_duration,total_days_below_threshold
ORLY,934.024,1134.78,-0.0280506710748331,-0.0020138603616188,-0.0260893510231,1167.53,0,-20,13 - 2 (86.67%),2.0,5.0
PAAS,13.52,13.92,-0.1763313609467455,-0.0106609808102345,0.0166184971098266,16.9,0,24,110 - 12 (90.16%),19.0,234.0
OSK,97.06400000000001,120.38,-0.0078298854364131,0.0013308933621694,0.0030035040881026,121.33,0,-21,63 - 7 (90.00%),10.0,136.0
OVV,41.384,51.2,-0.0102455055093755,-0.0100541376643463,0.0151128557409223,51.73,0,20,155 - 31 (83.33%),11.0,179.0
OZK,40.632000000000005,43.8,-0.1376255168340224,-0.0045454545454546,0.0059442158207589,50.79,0,-16,64 - 3 (95.52%),14.0,115.0
OTTR,79.08,82.17,-0.1687405159332321,0.0010964912280702,0.0132082458955684,98.85,0,-28,31 - 1 (96.88%),24.0,74.0
OXY,51.64,63.32,-0.0190549961270332,-0.0190549961270332,0.0115969283811314,64.55,0,28,80 - 22 (78.43%),3.0,6.0
PAGP,14.408000000000001,17.82,-0.0105496946141033,-0.007242339832869,0.0072951739618405,18.01,0,-27,90 - 18 (83.33%),1.0,3.0
PAC,142.16,158.83,-0.1061902082160943,0.0288916240202112,0.0022073622021683,177.7,0,-13,73 - 2 (97.33%),29.0,58.0
PAA,13.896,17.07,-0.0172711571675302,-0.0052447552447552,0.0029222676797195,17.37,0,-27,80 - 26 (75.47%),0.0,0.0
PAYC,166.048,190.6,-0.0817113123915976,-0.0034507999581721,-0.0062866940302385,207.56,0,-29,72 - 35 (67.29%),10.0,164.0
PANW,301.52,286.69,-0.2393473069779782,0.0056828147472551,-0.0059627589092683,376.9,0,25,75 - 6 (92.59%),7.0,80.0
PB,54.84,62.78,-0.0841721371261852,-0.0006367398917541,-0.0033317467872441,68.55,0,-20,34 - 8 (80.95%),13.0,67.0
PACB,8.288,3.52,-0.6602316602316602,-0.0249307479224376,-0.0190217391304348,10.36,0,27,229 - 50 (82.08%),96.0,769.0
PARA,12.120000000000001,11.37,-0.2495049504950496,-0.0069868995633187,0.0177777777777776,15.15,0,19,134 - 32 (80.72%),24.0,367.0
PBA,28.744,34.82,-0.0308934038408015,-0.0005740528128588,0.002589928057554,35.93,0,23,27 - 0 (100.00%),1.0,7.0
PAYX,99.768,119.58,-0.0411354342073609,0.0052118359112307,-0.0155577623303542,124.71,0,-1,13 - 0 (100.00%),10.0,10.0
PAG,131.232,158.04,-0.0365764447695684,-0.0006323510813203,-0.0020194370819135,164.04,0,-20,33 - 0 (100.00%),2.0,5.0
PBH,60.056,72.0,-0.040895164513121,0.0057270568515155,-0.0226621160409555,75.07,0,-26,40 - 8 (83.33%),0.0,0.0
PBR-A,13.776,,,,,,,,,,
PBF,45.944,55.34,-0.0363921295490161,-0.0172260699698099,0.0003553028957186,57.43,0,-26,179 - 33 (84.43%),12.0,158.0
PBR,14.16,14.74,-0.1672316384180791,-0.0133868808567603,0.0170183798502383,17.7,0,12,102 - 9 (91.89%),13.0,54.0
PDCO,24.288,27.04,-0.1093544137022397,-0.0036845983787767,-0.004402054292003,30.36,0,19,52 - 12 (81.25%),4.0,13.0
PCG,14.528,16.28,-0.1035242290748897,-0.0079219987812308,0.0,18.16,0,23,102 - 38 (72.86%),0.0,0.0
PCH,39.68000000000001,46.3,-0.0665322580645162,0.002164502164502,-0.0021598272138227,49.6,0,-18,28 - 6 (82.35%),13.0,40.0
PEAK,16.672,,,,,,,,,,
PEG,52.40800000000001,65.51,0.0029087568891612,0.0029087568891612,0.0044594802398891,65.51,0,21,13 - 0 (100.00%),6.0,25.0
PENN,21.28,17.79,-0.331203007518797,0.0446271285965942,-0.0144675925925925,26.6,0,-26,160 - 30 (84.21%),15.0,226.0
PCTY,141.912,171.38,-0.0338801510795422,0.0033370411568409,-0.0022780373831774,177.39,0,-26,104 - 12 (89.66%),11.0,187.0
PEB,13.296000000000001,15.35,-0.0764139590854393,-0.0058290155440414,-0.0307595731324544,16.62,0,-19,71 - 12 (85.54%),11.0,168.0
PCAR,99.536,123.01,-0.0113325831859829,-0.003160453808752,-0.0028282828282827,124.42,0,-19,13 - 0 (100.00%),0.0,0.0
PEN,218.51999999999998,220.87,-0.1913966684971626,0.0035440047253396,-0.0206905757764528,273.15,0,23,99 - 13 (88.39%),154.0,774.0
PEGA,55.04,65.6,-0.0465116279069768,0.0093860593937529,-0.0041372969659824,68.8,0,-20,87 - 18 (82.86%),198.0,595.0
PFG,67.592,84.49,0.0,0.0001183712121211,0.0113731593439483,84.49,0,-21,45 - 1 (97.83%),23.0,70.0
PEP,139.08,172.73,-0.0064423353465631,0.0007531865585168,0.003371700965004,173.85,0,-19,3 - 0 (100.00%),0.0,0.0
PGR,165.12800000000001,204.65,-0.0085267186667312,-0.0066498398213765,0.0015556635877491,206.41,0,-11,4 - 0 (100.00%),0.0,0.0
PFSI,74.592,88.95,-0.0460102960102959,-0.0149501661129567,0.0018861644291578,93.24,0,-21,52 - 9 (85.25%),73.0,665.0
PHI,21.592,24.12,-0.1063356798814374,0.0138713745271124,0.0033741037536902,26.99,0,-2,40 - 19 (67.80%),10.0,122.0
PH,448.512,549.16,-0.0204765981735159,-0.0024885110711496,-0.0078574131809908,560.64,0,-26,28 - 0 (100.00%),4.0,9.0
PFE,23.784000000000002,27.59,-0.0719811638076017,0.0058330295297119,0.0025584795321638,29.73,0,-29,24 - 14 (63.16%),9.0,56.0
PFGC,61.967999999999996,75.24,-0.0286599535243996,0.0013308490817141,-0.0096217213654936,77.46,0,-30,48 - 2 (96.00%),8.0,26.0
PG,129.84,160.55,-0.0107825015403573,0.0022473312940882,-0.009093158480762,162.3,0,-17,2 - 0 (100.00%),0.0,0.0
PII,77.03200000000001,95.39,-0.0093467649807872,0.0080312797210186,-0.0106638787245165,96.29,0,-19,62 - 17 (78.48%),10.0,115.0
PHM,93.16000000000001,115.99,-0.0039501932159725,0.0025931368311866,-0.0065264061829111,116.45,0,-19,40 - 3 (93.02%),38.0,228.0
PKG,150.144,186.87,-0.0043158567774935,-0.0023490470343281,0.0140212213079256,187.68,0,-18,30 - 0 (100.00%),8.0,26.0
PHG,19.352000000000004,20.04,-0.1715584952459694,0.0075414781297133,-0.0054999999999999,24.19,0,-18,65 - 36 (64.36%),80.0,809.0
PINC,18.208000000000002,21.59,-0.0514059753954306,0.0009272137227631,-0.0078196872125113,22.76,0,-29,41 - 4 (91.11%),11.0,47.0
PIPR,159.136,193.95,-0.0249849185602252,-0.0007727975270479,-0.0004119888763004,198.92,0,-29,45 - 20 (69.23%),44.0,444.0
PLAY,50.992000000000004,59.41,-0.0679322246626922,0.0057558828508548,-0.0306859205776173,63.74,0,-4,154 - 12 (92.77%),12.0,169.0
PLUG,3.8240000000000003,3.22,-0.3263598326359832,-0.0330330330330329,-0.0234604105571847,4.78,0,17,235 - 46 (83.63%),64.0,518.0
PLNT,59.93600000000001,59.05,-0.2118259476775227,0.0106109875064179,-0.0245409015025042,74.92,0,23,68 - 4 (94.44%),10.0,152.0
PNR,67.776,82.64,-0.024551463644948,-0.0009671179883945,-0.0145341910888729,84.72,0,-21,34 - 12 (73.91%),25.0,256.0
PLD,108.152,125.14,-0.0743398180338782,-0.0156532683080311,-0.0115845125174934,135.19,0,-15,28 - 1 (96.55%),43.0,129.0
PKX,76.44800000000001,79.65,-0.1664922561741314,-0.0109276046193964,0.0153826755768502,95.56,0,-21,78 - 16 (82.98%),14.0,163.0
PLXS,87.64,90.94,-0.1698767685988133,-0.0067715159458279,-0.0043497172683775,109.55,0,-20,21 - 0 (100.00%),1.0,1.0
PM,77.03200000000001,90.38,-0.0613770900405027,-0.0084476138233682,0.0029709507042254,96.29,0,-19,27 - 6 (81.82%),0.0,0.0
PNC,126.248,155.03,-0.0176161206514162,-6.449948400411021e-05,-0.0030223136775769,157.81,0,-14,46 - 7 (86.79%),7.0,45.0
PNM,33.568000000000005,36.91,-0.1222354340071344,0.0016282225237447,-0.008609093354856,41.96,0,-27,22 - 1 (95.65%),0.0,0.0
POOL,335.17600000000004,402.56,-0.0391674821586272,-0.0137442732194918,-0.0197175656851913,418.97,0,-16,33 - 2 (94.29%),37.0,670.0
POR,35.424,40.5,-0.0853658536585366,-0.0036900369003689,-0.0019641541861035,44.28,0,-22,25 - 2 (92.59%),5.0,27.0
POST,85.176,105.71,-0.0071381609843148,-0.0035818644547083,0.0046401515151515,106.47,0,-26,5 - 0 (100.00%),0.0,0.0
PNFP,73.456,82.93,-0.096819864953169,-0.001324662813102,0.0025353132922854,91.82,0,-13,55 - 9 (85.94%),8.0,69.0
PODD,177.136,165.52,-0.2524613856020232,0.0046737481031866,0.0026778650112591,221.42,0,23,78 - 15 (83.87%),23.0,165.0
PNW,59.592,71.99,-0.0335615518861591,-0.0082656013224963,-0.0057526366251198,74.49,0,20,18 - 2 (90.00%),0.0,0.0
PPC,27.448000000000004,34.31,0.0043911007025763,0.0043911007025763,0.0091580502215655,34.31,0,-20,57 - 42 (57.58%),51.0,51.0
POWI,67.76,68.91,-0.18642266824085,-0.0159931457946594,-0.0014259232853272,84.7,0,-26,57 - 3 (95.00%),11.0,81.0
PPBI,23.952,22.95,-0.2334669338677355,-0.0017398869073509,0.0008707009142359,29.94,0,-21,63 - 27 (70.00%),16.0,164.0
PRGO,27.312,30.8,-0.0978324545987111,-0.0067720090293453,-0.0098978288633461,34.14,0,20,63 - 13 (82.89%),35.0,105.0
PRI,201.96,252.45,0.000515218769816,0.009517335146159,0.0050641051404685,252.45,0,29,21 - 0 (100.00%),7.0,7.0
PPL,22.392,26.6,-0.049660593068953,-0.0169992609016997,-0.0007385524372229,27.99,0,26,13 - 5 (72.22%),3.0,3.0
PRMW,14.680000000000001,18.14,-0.0114441416893733,-0.0114441416893733,0.0093509350935094,18.35,0,23,31 - 8 (79.49%),8.0,8.0
PPG,120.304,141.82,-0.0569224630934964,0.0047467233439602,-0.0098905723905723,150.38,0,-16,23 - 5 (82.14%),26.0,236.0
PRTA,32.528,24.75,-0.3912936546974913,-0.0255905511811023,-0.0200617283950618,40.66,0,-26,160 - 52 (75.47%),64.0,773.0
PRFT,58.128,53.33,-0.2660335810624827,-0.0218268525311813,-0.0394644115574347,72.66,0,20,75 - 21 (78.12%),88.0,705.0
PSA,249.464,275.29,-0.1171792322739952,-0.0017767785916308,-0.0128503418405699,311.83,0,25,30 - 0 (100.00%),27.0,83.0
PRGS,47.784,52.65,-0.118533400301356,-0.0020849128127369,0.0053353658536585,59.73,0,0,34 - 3 (91.89%),0.0,0.0
PRU,92.656,115.82,0.0011236926268476,0.0016431721871486,0.0089877835951135,115.82,0,-29,46 - 2 (95.83%),11.0,81.0
PSEC,4.992000000000001,5.46,-0.125,-0.0126582278481013,0.0036297640653357,6.24,0,32,33 - 1 (97.06%),3.0,23.0
PSMT,67.312,81.76,-0.0282861896838602,-0.0002445585717778,0.0040515653775321,84.14,0,-9,38 - 12 (76.00%),3.0,27.0
PSO,10.48,,,,,,,,,,
PSTG,45.728,52.17,-0.0872988103568928,-0.0096810933940774,0.0086157380815623,57.16,0,19,102 - 17 (85.71%),32.0,98.0
PSX,127.56,156.6,-0.017873941674506,0.0008947973923045,-0.0187519598620256,159.45,0,-22,68 - 19 (78.16%),7.0,49.0
PTC,152.22400000000002,189.94,-0.001786840445659,0.0067846920385878,-0.0085137691822577,190.28,0,-20,42 - 2 (95.45%),0.0,0.0
PUK,17.96,,,,,,,,,,
PTEN,9.68,11.69,-0.0338842975206611,-0.0126689189189189,0.0128314798973481,12.1,0,-20,196 - 36 (84.48%),20.0,289.0
PTCT,25.560000000000002,27.96,-0.1248826291079812,-0.0311850311850311,-0.0079064970780337,31.95,0,18,155 - 24 (86.59%),55.0,220.0
PVH,110.408,136.99,-0.0073907687848705,0.0164725087185575,0.0031261630070711,138.01,0,-3,116 - 28 (80.56%),78.0,709.0
PYPL,53.336000000000006,66.67,0.0080133051103719,0.0101515151515152,0.0189902732746642,66.67,0,33,66 - 29 (69.47%),82.0,658.0
QLYS,162.46400000000003,164.9,-0.1932879996086296,-0.0041067761806982,-0.003550580730577,203.08,0,-26,58 - 8 (87.88%),15.0,111.0
QCOM,140.576,167.07,-0.049226041429547,-0.0026862464183382,-0.0151675485008817,175.72,0,-25,68 - 10 (87.18%),13.0,134.0
QRVO,96.176,112.64,-0.0630510730327732,-0.0097582417582418,-0.0055079559363524,120.22,0,-25,58 - 7 (89.23%),13.0,152.0
QSR,66.2,78.65,-0.0495468277945618,-0.0002542265158255,-0.0074438556649003,82.75,0,29,15 - 0 (100.00%),11.0,11.0
PXD,206.56799999999998,256.85,-0.0052670307114363,-0.0052670307114363,0.0104880053222713,258.21,0,-20,61 - 6 (91.04%),8.0,66.0
QGEN,36.216,42.7,-0.056770488182019,-0.0028024287716019,-0.0234891676168756,45.27,0,-25,16 - 0 (100.00%),0.0,0.0
QDEL,60.352000000000004,47.0,-0.3769883351007422,-0.0099009900990099,0.0143162393162392,75.44,0,-25,120 - 15 (88.89%),85.0,686.0
R,95.152,115.71,-0.0271565495207668,0.0061739130434781,0.0019167102282626,118.94,0,-19,63 - 8 (88.73%),4.0,34.0
RBC,229.0,265.67,-0.0718951965065501,0.0089628194903346,-0.0058896817306602,286.25,0,32,31 - 1 (96.88%),4.0,16.0
PZZA,62.328,65.41,-0.1604415351046079,-0.0137213510253316,0.0088226346212352,77.91,0,18,92 - 15 (85.98%),52.0,791.0
RARE,42.952,45.46,-0.1532873905755261,0.0008806693086744,-0.0093784078516903,53.69,0,-26,182 - 54 (77.12%),24.0,312.0
RACE,351.672,437.97,-0.0036852521667917,-0.0036852521667917,0.0145399155300143,439.59,0,-26,30 - 0 (100.00%),37.0,113.0
RCI,38.192,41.09,-0.1392961876832844,0.0,-0.0050847457627116,47.74,0,-20,9 - 8 (52.94%),15.0,60.0
RDY,62.072,72.8,-0.0617347596339735,-0.0083094946192616,-0.0009526401741971,77.59,0,-30,12 - 0 (100.00%),0.0,0.0
PWR,207.34400000000002,259.18,0.01123683183769,0.0142443453079752,-0.0014848390121913,259.18,0,23,19 - 0 (100.00%),3.0,20.0
RBA,61.728,75.77,-0.0180145152928978,0.0002640264026401,-0.0155945419103313,77.16,0,22,41 - 1 (97.62%),0.0,0.0
RCL,109.49600000000001,136.87,0.0044030234094076,0.0044030234094076,0.0018379650051463,136.87,0,-26,99 - 12 (89.19%),19.0,135.0
REGN,794.6800000000001,963.55,-0.0299994966527408,0.0025595937945457,-0.0063582978371448,993.35,0,-26,29 - 17 (63.04%),0.0,0.0
REG,54.184000000000005,58.91,-0.1302229440425218,-0.0032148900169205,-0.0040444893832154,67.73,0,-26,35 - 3 (92.11%),4.0,9.0
RDN,26.448000000000004,32.44,-0.0187537810042348,-0.0079510703363916,-0.0006112469437651,33.06,0,-25,43 - 4 (91.49%),1.0,2.0
RELX,35.712,,,,,,,,,,
RES,6.272,7.56,-0.0357142857142857,-0.0357142857142857,0.0090090090090091,7.84,0,-20,202 - 54 (78.91%),18.0,275.0
RF,16.12,19.91,-0.0119106699751859,-0.0020050125313282,0.0045317220543805,20.15,0,-17,69 - 2 (97.18%),16.0,113.0
REXR,45.584,48.95,-0.1409266409266408,-0.0320348032430294,-0.0068735271013354,56.98,0,-15,39 - 1 (97.50%),19.0,117.0
RGA,154.008,192.51,0.0070094680127634,0.0070094680127634,0.0103054645386322,192.51,0,-26,24 - 4 (85.71%),0.0,0.0
RHP,96.69600000000001,114.0,-0.0568379250434351,-0.0048013967699693,-0.0198511166253102,120.87,0,23,44 - 5 (89.80%),11.0,35.0
RIG,5.392,6.12,-0.0919881305637982,-0.0160771704180063,0.0418760469011725,6.74,0,26,227 - 58 (79.65%),21.0,275.0
RHI,70.528,77.43,-0.1217105263157893,-0.0117421825143584,-0.0148371683641393,88.16,0,-20,41 - 15 (73.21%),23.0,115.0
RGLD,99.44,110.06,-0.1145615446500402,-0.0084684684684684,0.0167628469359713,124.3,0,-25,43 - 16 (72.88%),14.0,117.0
RH,249.096,286.28,-0.0805793750200727,-0.003480924533556,-0.0334107196931462,311.37,0,-1,162 - 18 (90.00%),77.0,1010.0
RJF,101.168,125.4,-0.008382097105804,-0.008382097105804,0.00692730312923,126.46,0,-20,51 - 1 (98.08%),17.0,68.0
RLI,118.832,145.66,-0.0193887168439477,0.0003433830094086,-0.0055320311432862,148.54,0,-15,14 - 0 (100.00%),0.0,0.0
RL,152.33599999999998,182.89,-0.039544165528831,5.468066491687296e-05,-0.0251599147121535,190.42,0,32,69 - 14 (83.13%),13.0,68.0
ROG,109.06400000000002,118.03,-0.1369552500731207,-0.0001694197373993,-0.0011000169233373,136.33,0,-21,86 - 15 (85.15%),27.0,109.0
RGEN,166.736,183.84,-0.1179349390653488,-0.0056252704456944,-0.0664040801898702,208.42,0,24,79 - 8 (90.80%),60.0,781.0
RMD,155.34400000000002,194.18,0.002064196511508,0.0045005431690032,0.0068229166666666,194.18,0,-21,28 - 7 (80.00%),35.0,141.0
RIO,59.816,,,,,,,,,,
RNR,190.27200000000002,233.37,-0.0187941473259334,0.0059918958530909,0.0153630673611415,237.84,0,-29,12 - 0 (100.00%),2.0,2.0
RNST,27.72,29.59,-0.1460317460317459,-0.0053781512605042,0.0043889264010803,34.65,0,-19,62 - 17 (78.48%),9.0,108.0
RNG,29.072000000000003,34.09,-0.0619152449091909,-0.0282212086659063,-0.0107163000564016,36.34,0,25,133 - 47 (73.89%),118.0,712.0
RITM,9.016,11.09,-0.0159716060337178,-0.0080500894454382,0.0044923629829289,11.27,0,-26,34 - 4 (89.47%),6.0,54.0
ROK,248.97600000000003,284.45,-0.0860163228584282,0.0070452453444735,-0.0136881067113625,311.22,0,-21,38 - 4 (90.48%),223.0,671.0
ROIC,11.392000000000001,12.48,-0.1235955056179775,0.0121654501216545,-0.0112269446672013,14.24,0,-19,49 - 1 (98.00%),7.0,94.0
RMBS,59.192,62.09,-0.160832544938505,0.0069737268893934,-0.0268308080808081,73.99,0,-28,61 - 12 (83.56%),22.0,134.0
RLJ,9.76,11.6,-0.0491803278688524,-0.0085470085470085,-0.0093141405588484,12.2,0,21,70 - 5 (93.33%),10.0,74.0
ROST,120.36,144.57,-0.0390827517447657,-0.0001383221522928,-0.0053656187659076,150.45,0,15,51 - 0 (100.00%),47.0,142.0
RPD,49.176,49.32,-0.1976573938506588,0.0251506963209311,-0.021557860484035,61.47,0,33,93 - 21 (81.58%),87.0,261.0
ROL,37.608,45.84,-0.0248883216336948,-0.0013071895424835,-0.0137516115169746,47.01,0,-20,13 - 0 (100.00%),1.0,3.0
ROP,449.2560000000001,554.43,-0.0127143543992735,0.006334628090173,-0.0097774902045363,561.57,0,-21,8 - 0 (100.00%),10.0,10.0
RRC,26.752,33.1,-0.0101674641148323,-0.0101674641148323,0.0069256248118034,33.44,0,-18,189 - 40 (82.53%),6.0,122.0
RPM,95.368,117.67,-0.012918379330593,-0.0020354507675345,-0.0065717415115005,119.21,0,-6,10 - 0 (100.00%),0.0,0.0
RSG,152.408,189.69,-0.0043042359981102,-0.0002108259105043,-0.0040942732664952,190.51,0,20,9 - 0 (100.00%),0.0,0.0
RRX,145.89600000000002,179.46,-0.0159565718045731,0.0057725718769265,-0.0153413167043761,182.37,0,-26,57 - 0 (100.00%),12.0,160.0
RUN,16.256,11.28,-0.4448818897637795,0.0358126721763083,-0.0405286343612334,20.32,0,24,246 - 21 (92.13%),22.0,470.0
RTX,76.84800000000001,96.06,0.0044964969151941,0.0044964969151941,0.0009420138162026,96.06,0,-19,36 - 0 (100.00%),0.0,0.0
RTO,26.104000000000003,,,,,,,,,,
RS,265.872,331.38,-0.0028886080519948,-0.0004524477422856,0.0033289955512512,332.34,0,-21,13 - 0 (100.00%),1.0,1.0
RUSHA,41.736000000000004,52.08,-0.0017251293847039,0.0069605568445476,-0.0007727975270478,52.17,0,-19,39 - 1 (97.50%),0.0,0.0
RYN,28.160000000000004,33.21,-0.056534090909091,-0.0003010234798314,0.0012055455093429,35.2,0,-25,18 - 2 (90.00%),4.0,21.0
RUSHB,42.384,51.58,-0.0264250660626651,-0.0076952674105424,0.0021206863312126,52.98,0,-19,38 - 0 (100.00%),4.0,4.0
SABR,3.696,2.3,-0.5021645021645023,0.0,0.0,4.62,0,-26,163 - 41 (79.90%),35.0,388.0
RYAAY,117.34400000000001,146.68,0.0039698836413415,0.0067261496225121,-6.862946949437454e-05,146.68,0,40,78 - 15 (83.87%),38.0,272.0
RVNC,7.448,4.7,-0.4951664876476906,0.010752688172043,-0.0451745379876796,9.31,0,19,179 - 68 (72.47%),90.0,360.0
RY,81.56,99.15,-0.0274644433545855,-0.0027157513578756,0.0004024954719259,101.95,0,19,12 - 0 (100.00%),1.0,1.0
SAGE,21.560000000000002,18.62,-0.3090909090909091,-0.0037453183520599,-0.0275754422476585,26.95,0,28,127 - 50 (71.75%),99.0,892.0
SAFE,18.984,19.85,-0.1635061104087652,-0.0231299212598424,-0.0150266602035868,23.73,0,-20,80 - 37 (68.38%),61.0,427.0
SAIA,484.736,587.48,-0.0304330604700289,0.001756330462955,0.0008874780263856,605.92,0,-22,70 - 9 (88.61%),15.0,153.0
SAH,47.584,54.11,-0.0902824478816408,0.0007397817643794,-0.0044190756766709,59.48,0,-21,73 - 18 (80.22%),11.0,173.0
SAP,157.328,196.66,0.0055734519609347,0.0070667759115117,-0.0003583312004095,196.66,0,-18,28 - 13 (68.29%),19.0,158.0
SAVE,13.304,4.64,-0.7244655581947743,-0.0231578947368421,0.0106382978723404,16.63,0,-20,138 - 50 (73.40%),53.0,747.0
SAIC,114.84000000000002,127.45,-0.1121560431905259,0.0015717092337916,0.0058493399731245,143.55,0,6,15 - 7 (68.18%),0.0,0.0
SANM,52.656,60.55,-0.0800668489820722,0.0064827127659574,-0.0074245174063686,65.82,0,-31,35 - 1 (97.22%),2.0,4.0
SBLK,19.912000000000003,23.81,-0.0433909200482122,-0.0233798195242002,-0.0117551682205108,24.89,0,30,133 - 30 (81.60%),24.0,217.0
SBNY,2.12,2.3,-0.1320754716981133,0.0747663551401867,0.0190476190476189,2.65,0,0,104 - 29 (78.20%),52.0,575.0
SBSW,4.5680000000000005,,,,,,,,,,
SAM,296.048,308.42,-0.1665675836350861,-0.0055138167865088,0.0098007293566031,370.06,0,20,77 - 35 (68.75%),77.0,855.0
SBUX,77.84,90.36,-0.0713257965056526,-0.0034189919488254,-0.0004409657149155,97.3,0,-29,21 - 10 (67.74%),31.0,126.0
SBRA,11.728000000000002,14.31,-0.0238744884038198,-0.0096885813148788,0.0119047619047618,14.66,0,20,55 - 3 (94.83%),8.0,60.0
SAN,3.816,4.77,0.0021008403361344,0.0021008403361344,0.0192719486081369,4.77,0,-19,62 - 6 (91.18%),23.0,95.0
SBS,13.224000000000002,16.44,-0.0054446460980036,0.0129390018484287,0.014375,16.53,0,-2,57 - 15 (79.17%),12.0,63.0
SCHW,57.48,71.0,-0.0118302018093249,-0.0046263844104864,-0.0037709497206703,71.85,0,-13,77 - 6 (92.77%),45.0,182.0
SCCO,83.488,102.1,-0.0216558068225374,-0.0172297622485321,-0.004503641241855,104.36,0,-21,60 - 16 (78.95%),20.0,122.0
SEDG,77.568,63.43,-0.345812706270627,-0.0092158700406123,-0.0105100463678516,96.96,0,25,155 - 65 (70.45%),21.0,320.0
SBAC,203.984,214.21,-0.1598948937171542,-0.0190951552339957,0.0135053603749941,254.98,0,21,20 - 2 (90.91%),5.0,62.0
SEAS,43.776,,,,,,,,,,
SCI,60.44800000000001,73.25,-0.0305717310746427,0.0067344694887299,-0.0016465422612512,75.56,0,-28,21 - 1 (95.45%),4.0,32.0
SCL,76.144,87.67,-0.0840994567488507,-0.00375,-0.0049751243781094,95.18,0,-19,29 - 0 (100.00%),54.0,658.0
SEE,29.92,35.91,-0.0398395721925134,0.0061641916503221,0.0070541760722346,37.4,0,20,55 - 3 (94.83%),9.0,83.0
SF,61.672000000000004,75.83,-0.0163445323647685,-0.0040714473338586,0.0034264628360569,77.09,0,-20,50 - 4 (92.59%),5.0,53.0
SEIC,56.664,70.48,-0.0049414090074826,-0.0019824412347776,0.0077054794520547,70.83,0,-16,27 - 0 (100.00%),0.0,0.0
SFM,51.624,63.91,-0.0096079342941268,0.007567397130695,-0.0025161188866174,64.53,0,23,47 - 5 (90.38%),0.0,0.0
SGRY,28.056,29.19,-0.1676646706586826,0.0213435969209239,0.027687882056814,35.07,0,21,171 - 22 (88.60%),34.0,275.0
SEM,23.328000000000003,28.75,-0.0140603566529492,-0.0034662045060659,0.0031293463143253,29.16,0,23,76 - 17 (81.72%),10.0,97.0
SFNC,16.344,18.48,-0.0954478707782672,-0.0091152815013403,-0.0005359056806002,20.43,0,-19,52 - 5 (91.23%),15.0,135.0
SHEL,53.93600000000001,66.76,-0.0097893800059328,-0.0097893800059328,0.0074716078900178,67.42,0,-26,44 - 7 (86.27%),7.0,15.0
SFBS,55.768,63.74,-0.0856405106871323,0.0010994188785926,-0.0039111389236545,69.71,0,-18,49 - 5 (90.74%),23.0,185.0
SHG,30.352,36.21,-0.0455983131259882,-0.0455983131259882,0.0125433680277555,37.94,0,-3,30 - 18 (62.50%),21.0,127.0
SHOO,35.52,40.54,-0.0869369369369369,-0.0066160254839501,-0.0080213903743314,44.4,0,19,72 - 5 (93.51%),7.0,79.0
SHO,9.104000000000001,10.92,-0.0404217926186292,0.0073800738007379,-0.0091407678244972,11.38,0,22,47 - 3 (94.00%),6.0,41.0
SHAK,87.416,102.38,-0.063054818339892,-0.0042793230888932,-0.05902809554315,109.27,0,-26,134 - 8 (94.37%),19.0,116.0
SHOP,72.57600000000001,78.53,-0.1343694885361551,0.0014027033919918,-0.003810975609756,90.72,0,-26,122 - 13 (90.37%),46.0,696.0
SHW,277.78400000000005,342.0,-0.0150620626097975,0.0,-0.0025374048473182,347.23,0,-19,19 - 3 (86.36%),34.0,241.0
SID,3.2,3.08,-0.2299999999999999,-0.0159744408945686,-0.0031847133757962,4.0,0,13,172 - 50 (77.48%),13.0,298.0
SIGI,85.64,105.34,-0.0159738439981316,0.0160108024691356,0.0062111801242235,107.05,0,-25,13 - 1 (92.86%),0.0,0.0
SIMO,62.52000000000001,75.75,-0.0307101727447217,-0.0103214005748628,-0.015055977351692,78.15,0,-26,106 - 21 (83.46%),111.0,670.0
SJW,53.256,55.56,-0.1653898152320864,0.0007204610951008,-0.0057306590257879,66.57,0,24,20 - 0 (100.00%),2.0,11.0
SKT,23.840000000000003,28.77,-0.0345637583892617,0.0066480055983204,-0.0120981679917041,29.8,0,-24,75 - 25 (75.00%),36.0,36.0
SJM,106.99200000000002,123.28,-0.0782114550620607,-0.002831028067621,-0.0067486141238852,133.74,0,20,19 - 0 (100.00%),0.0,0.0
SIG,86.16000000000001,98.11,-0.0890436397400186,0.0314339781328847,0.0440127318625838,107.7,0,4,141 - 49 (74.21%),12.0,133.0
SIX,21.16,25.8,-0.0245746691871454,0.0201660735468565,-0.0023668639053254,26.45,0,18,103 - 16 (86.55%),17.0,195.0
SKM,18.016000000000002,22.2,-0.0142095914742451,0.0086324398000907,0.0004545454545454,22.52,0,-2,19 - 5 (79.17%),101.0,203.0
SLAB,121.59200000000001,132.82,-0.1261267188630832,0.0016591251885369,-0.0159554730983302,151.99,0,-20,62 - 19 (76.54%),58.0,697.0
SKX,51.855999999999995,60.01,-0.0742054921320579,0.0003333888981496,-0.0138089758342921,64.82,0,37,82 - 9 (90.11%),5.0,40.0
SIRI,4.424,3.86,-0.3019891500904159,-0.0077120822622108,0.0025773195876288,5.53,0,-21,46 - 26 (63.89%),102.0,204.0
