date_nr,Portfolio Value,Cash Value,IRDM Position 1 Value,IRDM Position 2 Value,MTZ Position 1 Value,NEP Position 1 Value,CPB Position 1 Value,NEP Position 2 Value,VGR Position 1 Value,CPB Position 2 Value,WBA Position 1 Value,AES Position 1 Value,ABEV Position 1 Value,LEG Position 1 Value,APPF Position 1 Value,FLEX Position 1 Value,ERF Position 1 Value,ERF Position 2 Value,HAE Position 1 Value,LEG Position 2 Value,AGI Position 1 Value,Scaled ^GSPC,Investment Value
2522,7945.929843,0.039999999999771774,1517.879922,1556.79992,1433.00004,1203.1999999999998,2060.799954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.210007,0.0,0.0,0.0,0.0,0.0,0.0,10565.56214223759,10231.277011378797
2523,7953.479969,0.039999999999771774,1525.679961,1564.79996,1495.0,1180.4,2011.1200460000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.440002,0.0,0.0,0.0,0.0,0.0,0.0,10625.426319682754,10231.277011378797
2524,7842.380076,176.48000199999976,1507.7399999999998,1546.3999999999999,1458.20008,1154.40004,1999.1599540000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10618.296067938896,10231.277011378797
2525,7795.459809999999,176.48000199999976,1495.2600000000002,1533.6000000000001,1437.59994,1155.1999600000001,1997.319908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10626.270149692904,10231.277011378797
2526,7671.149928,0.039999999999771774,1476.149922,1513.99992,1383.00004,1113.1999999999998,2002.8400459999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.92,0.0,0.0,0.0,0.0,0.0,10586.619919552248,10231.277011378797
2527,7553.110084999999,0.039999999999771774,1450.800039,1488.00004,1325.8000200000001,1068.00004,2029.519954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.039992,13.91,0.0,0.0,0.0,0.0,10527.155965112348,10231.277011378797
2528,7648.149775999999,0.039999999999771774,1485.899922,1523.99992,1368.99994,1064.8000399999999,2010.6599540000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.92,13.83,0.0,0.0,0.0,0.0,10619.850319550344,10231.277011378797
2529,7432.9599339999995,0.039999999999771774,1453.139922,1490.39992,1263.1999999999998,1043.6,1984.900092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.84,13.84,0.0,0.0,0.0,0.0,10750.617877639246,10231.277011378797
2530,7532.8999079999985,0.039999999999771774,1468.7399999999998,1506.3999999999999,1293.80004,1078.79996,1985.819908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.36,13.94,0.0,0.0,0.0,0.0,10774.20822897349,10231.277011378797
2531,7607.390167,0.039999999999771774,1464.060039,1501.6000399999998,1293.20008,1114.0,2035.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.880008,14.11,0.0,0.0,0.0,0.0,10805.683723862938,10231.277011378797
2532,7453.669784000001,0.039999999999771774,1420.379922,1456.79992,1275.59998,1072.8,2029.519954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.240008,14.29,0.0,0.0,0.0,0.0,10814.457165417049,10231.277011378797
2533,7571.870092,0.039999999999771774,1413.75,1450.0,1304.79996,1168.00004,2035.040092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.84,14.4,0.0,0.0,0.0,0.0,10871.34516183774,10231.277011378797
2534,7582.1999000000005,0.039999999999771774,1424.2800000000002,1460.8000000000002,1298.99994,1152.39996,2047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.08,14.6,0.0,0.0,0.0,0.0,10864.25938030393,10231.277011378797
2535,7666.359747999999,0.039999999999771774,1437.149922,1473.99992,1340.0,1202.39996,2013.8799539999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.399992,14.49,0.0,0.0,0.0,0.0,10946.358142990817,10231.277011378797
2536,7682.800165999999,0.039999999999771774,1423.110078,1459.60008,1336.19996,1201.60004,2055.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.240008,14.73,0.0,0.0,0.0,0.0,10939.783213550241,10231.277011378797
2537,7631.929856000001,207.01000799999974,1414.139922,1450.39992,1313.3999600000002,1194.0,2052.980046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10763.589857901501,10231.277011378797
2538,7790.420192,207.01000799999974,1403.610078,1439.60008,1402.20002,1258.79996,2079.200046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10898.066793494474,10278.170364347618
2539,7681.559861000001,0.039999999999771774,1376.699961,1411.99996,1414.1999799999999,1211.99996,2061.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.9,0.0,0.0,0.0,11014.506600786022,10278.170364347618
2540,7375.500085999999,0.039999999999771774,1322.4899999999998,1356.3999999999999,1360.20004,1117.2,2011.1200460000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.04999999999998,0.0,0.0,0.0,10979.410666591306,10278.170364347618
2541,7474.279907,0.039999999999771774,1340.429961,1374.79996,1380.39994,1126.4,2040.5600459999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.64999999999998,0.0,0.0,0.0,11004.777613923367,10278.170364347618
2542,7386.120244,0.039999999999771774,1312.350078,1346.00008,1373.00004,1132.8,2006.980046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.95,0.0,0.0,0.0,11095.473027977181,10278.170364347618
2543,7443.509948,0.039999999999771774,1342.77,1377.2,1385.20004,1123.1999999999998,1982.599908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.5,0.0,0.0,0.0,11101.803917699646,10278.170364347618
2544,7457.050230000001,232.53999999999976,1358.370078,1393.20008,1417.79998,1123.6,1931.540092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11165.554267278645,10278.170364347618
2545,7622.530025999999,232.53999999999976,1381.77,1417.2,1467.79998,1169.6,1953.6200460000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11154.958675527536,10278.170364347618
2546,7158.560059,0.039999999999771774,1328.340039,1362.40004,1429.40002,1118.79996,1919.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11002.422918522678,10278.170364347618
2547,7471.260001000001,0.039999999999771774,1366.560039,1401.6000399999998,1455.59998,1131.60004,1882.319908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.71999399999999,19.82,0.0,11107.823524836942,10278.170364347618
2548,7157.359926,0.039999999999771774,1188.3299610000001,1218.79996,1459.60006,1156.0,1898.8799539999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.639991,20.07,0.0,11172.484949514439,10278.170364347618
2549,7088.279969,0.039999999999771774,1175.459961,1205.59996,1421.6000399999998,1141.99996,1906.700046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.08000299999998,19.799999,0.0,11118.81825560418,10278.170364347618
2550,7002.739919999999,0.039999999999771774,1139.189961,1168.39996,1386.19996,1134.8000399999999,1939.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.29000000000002,20.459999,0.0,11052.046173022813,10278.170364347618
2551,7043.51998,0.039999999999771774,1150.5,1180.0,1401.6000399999998,1111.60004,1959.599908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.80999100000002,20.370001,0.0,11066.01816880366,10278.170364347618
2552,7013.120031999999,0.039999999999771774,1134.9,1164.0,1444.1999799999999,1083.6,1941.200046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.700006,20.48,0.0,11299.764388275207,10278.170364347618
2553,6937.520132,224.74000599999977,1104.48,1132.8,1418.20008,1084.0,1952.700046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,0.0,11303.696114608225,10278.170364347618
2554,6928.760026000001,224.74000599999977,1107.99,1136.4,1442.20002,1056.8000000000002,1940.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.35,0.0,11260.891827045489,10278.170364347618
2555,7074.239946,0.039999999999771774,1142.310039,1171.60004,1485.0,1091.99996,1943.959908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.639999,218.69,11280.106847263118,10278.170364347618
2556,7027.180053,0.039999999999771774,1123.5899610000001,1152.39996,1495.20004,1077.2,1938.900092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.59,219.26,11261.402681360014,10278.170364347618
2557,7101.339973,0.039999999999771774,1129.050039,1158.00004,1509.1999799999999,1098.79996,1961.4399540000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.42,224.39000000000001,11320.289622607464,10278.170364347618
2558,7404.669834,0.039999999999771774,1158.689961,1188.39996,1696.99996,1134.0,1972.019954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.629999,233.89000000000001,11410.940564229943,10325.278645184211
