date_nr,Portfolio Value,Cash Value,TRMB Position 1 Value,TRN Position 1 Value,UFPI Position 1 Value,UPS Position 1 Value,URI Position 1 Value,VAC Position 1 Value,DRH Position 1 Value,MUFG Position 1 Value,AAP Position 1 Value,AB Position 1 Value,ALE Position 1 Value,AQN Position 1 Value,DRH Position 2 Value,AQN Position 2 Value,AEE Position 1 Value,AB Position 2 Value,RITM Position 1 Value,MAIN Position 1 Value,MODG Position 1 Value,HPQ Position 1 Value,HSBC Position 1 Value,AIZ Position 1 Value,AWI Position 1 Value,CMA Position 1 Value,CSL Position 1 Value,EQT Position 1 Value,MAT Position 1 Value,AB Position 3 Value,ADI Position 1 Value,IP Position 1 Value,VIAV Position 1 Value,USM Position 1 Value,EPR Position 1 Value,BEP Position 1 Value,AIZ Position 2 Value,SBRA Position 1 Value,NHI Position 1 Value,NTES Position 1 Value,YELP Position 1 Value,NTES Position 2 Value,CMA Position 2 Value,CMA Position 3 Value,BPOP Position 1 Value,MTB Position 1 Value,BIP Position 1 Value,ABEV Position 1 Value,PANW Position 1 Value,MOH Position 1 Value,MTB Position 2 Value,LHX Position 1 Value,VIAV Position 2 Value,VIAV Position 3 Value,LHX Position 2 Value,BANF Position 1 Value,EQNR Position 1 Value,EQNR Position 2 Value,VIAV Position 4 Value,AMN Position 1 Value,EQNR Position 3 Value,ABEV Position 2 Value,ABEV Position 3 Value,AMN Position 2 Value,TIMB Position 1 Value,AMN Position 3 Value,NTCT Position 1 Value,SIRI Position 1 Value,SIRI Position 2 Value,PFE Position 1 Value,PFE Position 2 Value,EQNR Position 4 Value,DFS Position 1 Value,HTLF Position 1 Value,ABCB Position 1 Value,ASB Position 1 Value,AB Position 4 Value,AIN Position 1 Value,EQNR Position 5 Value,FULT Position 1 Value,FIBK Position 1 Value,FULT Position 2 Value,ASB Position 2 Value,FNB Position 1 Value,FNB Position 2 Value,AIN Position 2 Value,ASB Position 3 Value,ABCB Position 2 Value,BOX Position 1 Value,FULT Position 3 Value,BOX Position 2 Value,FULT Position 4 Value,DG Position 1 Value,BKU Position 1 Value,BOH Position 1 Value,WNS Position 1 Value,AGYS Position 1 Value,NOK Position 1 Value,FHN Position 1 Value,SUPN Position 1 Value,CHDN Position 1 Value,EXLS Position 1 Value,CWEN Position 1 Value,IRDM Position 1 Value,IRDM Position 2 Value,MTZ Position 1 Value,NEP Position 1 Value,CPB Position 1 Value,NEP Position 2 Value,FTNT Position 1 Value,CPB Position 2 Value,WBA Position 1 Value,TTC Position 1 Value,RTX Position 1 Value,BOX Position 3 Value,AES Position 1 Value,MTZ Position 2 Value,NYCB Position 1 Value,ABEV Position 4 Value,TPH Position 1 Value,CMC Position 1 Value,BIP Position 2 Value,CMC Position 2 Value,NOK Position 2 Value,HRL Position 1 Value,AEIS Position 1 Value,OLN Position 1 Value,OLN Position 2 Value,HI Position 1 Value,HI Position 2 Value,APPF Position 1 Value,FLEX Position 1 Value,ON Position 1 Value,FLEX Position 2 Value,FLEX Position 3 Value,ERF Position 1 Value,ERF Position 2 Value,RRC Position 1 Value,ERF Position 3 Value,ELP Position 1 Value,ABM Position 1 Value,FLEX Position 4 Value,HUM Position 1 Value,HAE Position 1 Value,LEG Position 1 Value,ABM Position 2 Value,AGI Position 1 Value,AGI Position 2 Value,SJW Position 1 Value,Scaled ^GSPC,Investment Value
2366,12770.189955999998,0.30999999999911765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1877.25003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.55,96.5,0.0,0.0,0.0,0.0,9.65,0.0,0.0,0.0,0.0,864.5399819999999,0.0,2017.2599579999999,124.32,10.47,143.09,1740.180092,151.320008,26.690001,0.0,0.0,1803.7599440000001,30.98,0.0,0.0,0.0,11.35,1541.1000000000001,102.14999999999999,15.49,11.23,11.23,0.0,0.0,1900.3899410000001,163.44,11.35,27.24,11.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11240.241759870041,10372.602838974639
2367,12821.929746000003,0.30999999999911765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1871.699985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,100.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,866.070027,0.0,2020.8300629999999,123.96,10.59,144.73,1729.599908,150.399992,26.530001,0.0,0.0,1820.5598880000002,31.12,0.0,0.0,0.0,11.45,1557.6000000000001,103.05,15.56,11.35,11.35,0.0,0.0,1918.0898820000002,166.44,11.45,27.74,11.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11386.916649582705,10372.602838974639
2368,12740.259915,0.30999999999911765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1856.850015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.28,100.39999999999999,0.0,0.0,0.0,0.0,10.04,0.0,0.0,0.0,0.0,867.8700000000001,0.0,2025.0300000000002,122.92,10.8,147.6,1702.459908,148.039992,25.98,0.0,0.0,1814.9599999999998,30.82,0.0,0.0,0.0,11.39,1522.6200000000001,102.51,15.41,11.43,11.43,0.0,0.0,1912.1899999999998,168.12,11.39,28.02,11.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11387.105711732578,10372.602838974639
2369,12513.349759,0.30999999999911765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1799.84997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.88,98.4,0.0,0.0,0.0,0.0,9.84,0.0,0.0,0.0,0.0,854.639991,0.0,1994.159979,122.08,10.68,145.96,1748.92,152.08,25.33,0.0,0.0,1767.359944,29.62,0.0,0.0,0.0,11.16,1455.299934,100.44,14.81,10.99,10.99,0.0,0.0,1862.039941,169.02,11.16,28.17,11.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11317.546160502032,10372.602838974639
2370,12724.570267,0.30999999999911765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1813.50003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.67,98.10000000000001,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,864.0,0.0,2016.0,121.68,11.100000000000001,151.70000000000002,1748.92,152.08,25.82,0.0,0.0,1819.4401119999998,30.22,0.0,0.0,0.0,11.58,1501.5,104.22,15.11,11.11,11.11,0.0,0.0,1916.9101179999998,170.160006,11.58,28.360001,11.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11429.074395199184,10420.14393531994
2371,13247.660043999995,28.670000999999118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1851.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.93,99.9,0.0,0.0,0.0,0.0,9.99,0.0,0.0,0.0,0.0,896.309964,0.0,2091.389916,125.239996,10.74,146.78,1764.5600459999998,153.440004,26.889999,0.0,0.0,1938.1600559999997,32.119998,0.0,0.0,0.0,12.22,1599.84,109.98,16.059999,11.66,11.66,0.0,0.0,2041.9900589999997,174.240006,12.22,0.0,12.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11595.18941465974,10420.14393531994
2372,13076.670253,2294.299922999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1846.800045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.55,96.5,0.0,0.0,0.0,0.0,9.65,0.0,0.0,0.0,0.0,897.75,0.0,0.0,121.120004,10.8,147.6,1777.900092,154.600008,27.26,0.0,0.0,1878.2400559999999,31.08,0.0,0.0,0.0,12.11,1552.9800659999999,108.99,15.54,11.41,11.41,0.0,0.0,1978.8600589999999,0.0,12.11,0.0,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11571.957506420978,10420.14393531994
2373,13423.819797,2265.939921999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1874.10003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.32,97.6,0.0,0.0,0.0,0.0,9.76,0.0,0.0,0.0,0.0,924.480009,0.0,0.0,121.92,11.19,152.93,1765.019954,153.479996,26.940001,0.0,0.0,1995.8399440000003,33.04,0.0,0.0,0.0,12.68,1628.22,114.12,16.52,11.8,11.8,0.0,0.0,2102.7599410000003,0.0,12.68,0.0,12.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11599.196695571067,10420.14393531994
2374,13223.289817999997,2103.0699409999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1894.64997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.50999999999999,99.3,0.0,0.0,0.0,0.0,9.93,0.0,0.0,0.0,0.0,946.440036,0.0,0.0,122.760004,11.58,158.26,1788.9399540000002,155.559996,27.860001,0.0,0.0,2058.0,33.98,0.0,0.0,0.0,13.22,1677.06,118.98,16.99,12.14,12.14,0.0,0.0,0.0,0.0,13.22,0.0,13.22,1866.4799160000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11554.980445599003,10420.14393531994
2375,13196.700144999995,3073.7899769999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1885.950045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.25,97.5,0.0,0.0,0.0,0.0,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.519996,11.64,159.07999999999998,1798.14,156.36,28.219999,0.0,0.0,2050.1600559999997,33.8,0.0,0.0,0.0,12.88,1661.8799999999999,115.92,16.9,0.0,0.0,0.0,0.0,0.0,0.0,12.88,0.0,12.88,1870.200072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11626.490089306595,10420.14393531994
2376,13507.500010999998,971.0300359999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1882.799955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.53,97.89999999999999,0.0,0.0,0.0,0.0,9.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.92,11.43,156.21,1792.6200460000002,155.880004,29.209999,0.0,0.0,1995.8399440000003,33.880002,0.0,0.0,0.0,12.96,1644.72,116.64000000000001,16.940001,0.0,0.0,0.0,0.0,0.0,0.0,12.96,0.0,12.96,1836.600036,1980.0,547.6799880000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11639.837990809334,10420.14393531994
2377,13499.410093999999,0.30999999999911765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1884.449955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.61,102.30000000000001,0.0,0.0,0.0,0.0,10.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.160004,11.370000000000001,155.39000000000001,1835.400092,159.600008,29.0,0.0,0.0,1970.08,33.880002,0.0,0.0,0.0,12.99,1637.459934,116.91,16.940001,0.0,0.0,0.0,0.0,0.0,0.0,12.99,0.0,12.99,1847.88006,1949.1999999999998,544.3200119999999,963.950026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11748.334654209646,10420.14393531994
2378,13887.800219999997,0.30999999999911765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1954.800105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.54,102.2,0.0,0.0,0.0,0.0,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.839996,11.49,157.03,1852.8799539999998,161.119996,30.129999,0.0,0.0,2019.360056,34.740002,0.0,0.0,0.0,13.07,1711.3799999999999,117.63,17.370001,0.0,0.0,0.0,0.0,0.0,0.0,13.07,0.0,13.07,1921.200072,2023.12,555.24,977.9900389999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11829.779866565472,10420.14393531994
2379,13635.539959999998,0.30999999999911765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1936.6500150000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.61,102.30000000000001,0.0,0.0,0.0,0.0,10.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.199996,11.31,154.57,1810.5600459999998,157.440004,29.74,0.0,0.0,1954.9599999999998,33.919998,0.0,0.0,0.0,12.82,1665.18,115.38,16.959999,0.0,0.0,0.0,0.0,0.0,0.0,12.82,0.0,12.82,1945.4399399999998,1951.84,536.519988,973.9599740000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11839.473489815004,10420.14393531994
2380,13837.699956000002,0.30999999999911765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1931.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.29,104.7,0.0,0.0,0.0,0.0,10.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.239996,11.49,157.03,1828.5,159.0,30.75,0.0,0.0,1985.2000560000001,34.54,0.0,0.0,0.0,13.1,1699.5,117.89999999999999,17.27,0.0,0.0,0.0,0.0,0.0,0.0,13.1,0.0,13.1,1964.159916,2038.96,550.6799880000001,966.1599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11983.65622495028,10420.14393531994
2381,13850.749964999999,1964.469915999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1971.6000299999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.55,106.5,0.0,0.0,0.0,0.0,10.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.04,11.82,161.54,1842.7600459999999,160.240004,30.129999,0.0,0.0,1977.92,34.119998,0.0,0.0,0.0,12.87,1684.32,115.83,17.059999,0.0,0.0,0.0,0.0,0.0,0.0,12.87,0.0,12.87,0.0,2039.84,559.560012,931.189961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11939.65679873529,10420.14393531994
2382,13603.140007999998,1964.469915999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1941.1500599999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.92,105.60000000000001,0.0,0.0,0.0,0.0,10.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.04,11.25,153.75,1809.64,157.36,30.129999,0.0,0.0,1942.08,33.599998,0.0,0.0,0.0,12.61,1605.78,113.49,16.799999,0.0,0.0,0.0,0.0,0.0,0.0,12.61,0.0,12.61,0.0,1989.680088,549.84,937.169948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11883.121237416142,10420.14393531994
2383,13518.640022999998,0.30999999999911765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970.0999400000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.00999999999999,104.3,0.0,0.0,0.0,0.0,10.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.199996,10.98,150.06,1789.400092,155.600008,30.07,0.0,0.0,1909.0400000000002,33.02,0.0,0.0,0.0,12.61,1590.6000000000001,113.49,16.51,0.0,0.0,0.0,0.0,0.0,0.0,12.61,0.0,12.61,0.0,1972.08,533.76,924.8199870000001,1974.0299999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11820.790919172598,10420.14393531994
