date_nr,Portfolio Value,Cash Value,NOW Position 1 Value,OTTR Position 1 Value,PAG Position 1 Value,PBA Position 1 Value,PCH Position 1 Value,PH Position 1 Value,POWI Position 1 Value,RLJ Position 1 Value,AQN Position 1 Value,AN Position 1 Value,ALE Position 1 Value,MUFG Position 1 Value,AAP Position 1 Value,AB Position 1 Value,AB Position 2 Value,LYG Position 1 Value,AB Position 3 Value,MAIN Position 1 Value,MODG Position 1 Value,SNPS Position 1 Value,HPQ Position 1 Value,ADI Position 1 Value,HSBC Position 1 Value,FFIN Position 1 Value,EQT Position 1 Value,CSL Position 1 Value,CMA Position 1 Value,AIZ Position 1 Value,AWI Position 1 Value,RITM Position 1 Value,BLDR Position 1 Value,AB Position 4 Value,IP Position 1 Value,BEP Position 1 Value,EPR Position 1 Value,AIZ Position 2 Value,SBRA Position 1 Value,NHI Position 1 Value,NTES Position 1 Value,YELP Position 1 Value,NTES Position 2 Value,YELP Position 2 Value,CMA Position 2 Value,CMA Position 3 Value,BPOP Position 1 Value,MTB Position 1 Value,VIAV Position 1 Value,ABEV Position 1 Value,PANW Position 1 Value,MOH Position 1 Value,MTB Position 2 Value,LHX Position 1 Value,VIAV Position 2 Value,LHX Position 2 Value,VIAV Position 3 Value,BANF Position 1 Value,EQNR Position 1 Value,EQNR Position 2 Value,AMN Position 1 Value,CFR Position 1 Value,VIAV Position 4 Value,ABEV Position 2 Value,ABEV Position 3 Value,AMN Position 2 Value,TIMB Position 1 Value,SIRI Position 1 Value,SIRI Position 2 Value,AMN Position 3 Value,NTCT Position 1 Value,SIRI Position 3 Value,PFE Position 1 Value,PFE Position 2 Value,EQNR Position 3 Value,HTLF Position 1 Value,DFS Position 1 Value,ABCB Position 1 Value,ASB Position 1 Value,BXMT Position 1 Value,AIN Position 1 Value,AB Position 5 Value,EQNR Position 4 Value,FULT Position 1 Value,FIBK Position 1 Value,FULT Position 2 Value,VLY Position 1 Value,FNB Position 1 Value,ASB Position 2 Value,VLY Position 2 Value,ASB Position 3 Value,ABCB Position 2 Value,AIN Position 2 Value,BOX Position 1 Value,FULT Position 3 Value,FULT Position 4 Value,BOX Position 2 Value,HBAN Position 1 Value,BXMT Position 2 Value,DG Position 1 Value,BKU Position 1 Value,BOH Position 1 Value,WNS Position 1 Value,WNS Position 2 Value,AGYS Position 1 Value,VLY Position 3 Value,NOK Position 1 Value,FHN Position 1 Value,SUPN Position 1 Value,CHDN Position 1 Value,EXLS Position 1 Value,CWEN Position 1 Value,IRDM Position 1 Value,MTZ Position 1 Value,NEP Position 1 Value,CPB Position 1 Value,NEP Position 2 Value,FTNT Position 1 Value,VGR Position 1 Value,CPB Position 2 Value,WBA Position 1 Value,TTC Position 1 Value,RTX Position 1 Value,BOX Position 3 Value,AES Position 1 Value,MTZ Position 2 Value,NYCB Position 1 Value,VGR Position 2 Value,NYCB Position 2 Value,BIP Position 1 Value,CMC Position 1 Value,TPH Position 1 Value,CMC Position 2 Value,NOK Position 2 Value,HRL Position 1 Value,AEIS Position 1 Value,OLN Position 1 Value,OPCH Position 1 Value,HI Position 1 Value,HI Position 2 Value,APPF Position 1 Value,FLEX Position 1 Value,ON Position 1 Value,FLEX Position 2 Value,FLEX Position 3 Value,ERF Position 1 Value,ERF Position 2 Value,RRC Position 1 Value,ELP Position 1 Value,ABM Position 1 Value,FLEX Position 4 Value,HUM Position 1 Value,LEG Position 1 Value,HAE Position 1 Value,ABM Position 2 Value,AGI Position 1 Value,AGI Position 2 Value,SJW Position 1 Value,Scaled ^GSPC,Investment Value
2397,13841.740150999998,0.020000000000209184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.129999,0.0,0.0,0.0,1905.449985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.76,0.0,11.52,0.0,0.0,0.0,0.0,0.0,11.52,0.0,0.0,0.0,0.0,4.81,24.049999999999997,0.0,30.59,163.54,1655.540092,179.95001,30.15,0.0,0.0,2028.3200560000002,17.33,0.0,0.0,0.0,0.0,12.33,1607.760066,98.64,8.21,0.0,17.33,0.0,0.0,0.0,0.0,0.0,12.33,12.33,0.0,11.15,0.0,0.0,2096.16,232.250005,1779.6999219999998,136.899994,1550.3400219999999,24.630000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12235.59826508374,10467.902928356823
2398,14011.130032,2096.1800000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.139999,0.0,0.0,0.0,1913.99997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.11,0.0,11.47,0.0,0.0,0.0,0.0,0.0,11.47,0.0,0.0,0.0,0.0,4.89,24.45,0.0,30.780001,166.26,1658.7600459999999,180.300005,30.299999,0.0,0.0,2083.200056,17.59,0.0,0.0,0.0,0.0,12.55,1655.28,100.4,8.47,0.0,17.59,0.0,0.0,0.0,0.0,0.0,12.55,12.55,0.0,11.34,0.0,0.0,0.0,236.35000000000002,1826.5,140.5,1543.7399560000001,25.410000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12339.235660559068,10467.902928356823
2399,13991.850074,4371.050056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.73,0.0,0.0,0.0,1889.399985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.43,0.0,11.11,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,4.75,23.75,0.0,29.860001,0.0,1670.72,181.6,29.23,0.0,0.0,0.0,17.1,0.0,0.0,0.0,0.0,12.29,1640.760066,98.32,8.21,0.0,17.1,0.0,0.0,0.0,0.0,0.0,12.29,12.29,0.0,11.25,0.0,0.0,0.0,235.9,1843.9199480000002,141.839996,1544.8400219999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12326.595260041693,10467.902928356823
2400,13876.990079,2274.890056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.32,0.0,0.0,0.0,1869.75003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.91,0.0,11.07,0.0,0.0,0.0,0.0,0.0,11.07,0.0,0.0,0.0,0.0,4.94,24.700000000000003,0.0,29.690001,0.0,1649.5600459999998,179.300005,29.370001,0.0,0.0,0.0,17.360001,0.0,0.0,0.0,0.0,12.43,1671.1200000000001,99.44,8.48,0.0,17.360001,0.0,0.0,0.0,0.0,0.0,12.43,12.43,0.0,11.4,0.0,0.0,0.0,240.79999999999998,1881.879922,144.759994,1491.380022,0.0,1998.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12374.118999356879,10467.902928356823
2401,11721.580144999998,240.8200000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.299999,0.0,0.0,0.0,1897.200045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.48000000000002,0.0,10.96,0.0,0.0,0.0,0.0,0.0,10.96,0.0,0.0,0.0,0.0,5.29,26.45,0.0,29.969999,0.0,1667.040092,181.20001,29.91,0.0,0.0,0.0,18.17,0.0,0.0,0.0,0.0,12.9,1727.22,103.2,9.09,0.0,18.17,0.0,0.0,0.0,0.0,0.0,12.9,12.9,0.0,11.65,0.0,0.0,0.0,0.0,1883.1800000000003,144.86,1481.04,0.0,2013.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12462.18900859488,10467.902928356823
2402,11798.369722000001,272.5600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.719999,0.0,0.0,0.0,1920.1499250000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.39,0.0,11.03,0.0,0.0,0.0,0.0,0.0,11.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.290001,0.0,1676.2399540000001,182.199995,30.09,0.0,0.0,0.0,18.719999,0.0,0.0,0.0,0.0,13.51,1758.8999999999999,108.08,9.52,0.0,18.719999,0.0,0.0,0.0,0.0,0.0,13.51,13.51,0.0,11.88,0.0,0.0,0.0,0.0,1890.1999219999998,145.399994,1443.859934,0.0,2044.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12491.573734577085,10467.902928356823
2403,11460.009901,108.09999800000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.629999,0.0,0.0,0.0,1942.050015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.13,0.0,11.01,0.0,0.0,0.0,0.0,0.0,11.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.129999,0.0,1691.42,183.85000000000002,30.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.52,1746.359934,108.16,9.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779.1800000000003,136.86,1444.7399560000001,0.0,2039.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12407.16946630417,10467.902928356823
2404,13591.229919,76.3599980000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.459999,0.0,0.0,0.0,1943.099895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.56,0.0,11.12,0.0,0.0,0.0,0.0,0.0,11.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.77,0.0,1720.400092,187.00001,30.870001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,1736.459934,107.2,9.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1856.400052,142.800004,1500.399934,0.0,2044.86,1995.5400000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12411.190563157605,10467.902928356823
2405,14423.449744,0.020000000000209184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.24,0.0,0.0,0.0,1957.6499250000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.09,0.0,10.93,0.0,0.0,0.0,0.0,0.0,10.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.77,0.0,1725.459908,187.54999,31.360001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.79,1797.84,110.32,9.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1867.0599479999998,143.619996,1492.04,0.0,2055.24,2085.6,721.199976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12461.259215770797,10467.902928356823
2406,14435.540007,9.76000000000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.799999,0.0,0.0,0.0,1944.2999249999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.35,0.0,10.95,0.0,0.0,0.0,0.0,0.0,10.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.540001,0.0,1704.7600459999999,185.300005,31.440001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.66,1823.579934,109.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1886.0400260000001,145.080002,1519.7600439999999,0.0,2060.4300000000003,2050.84,726.720024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12496.333589411604,10467.902928356823
2407,14761.409992999997,9.76000000000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.509998,0.0,0.0,0.0,1988.550105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.87,0.0,10.99,0.0,0.0,0.0,0.0,0.0,10.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.43,0.0,1711.6599540000002,186.04999500000002,30.610001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.31,1925.22,114.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1935.6999219999998,148.899994,1536.04,0.0,2055.24,2153.54,724.560024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12494.391172933469,10467.902928356823
2408,14534.710101,2153.5600000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.25,0.0,0.0,0.0,2021.1000749999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.79,0.0,10.83,0.0,0.0,0.0,0.0,0.0,10.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.219999,0.0,1665.200046,181.000005,30.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.16,1886.28,113.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1795.8199999999997,138.14,1565.96,0.0,2024.1,0.0,723.1199760000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12414.1188812843,10467.902928356823
2409,14545.930165000002,2153.5600000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.619999,0.0,0.0,0.0,1999.05006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.4,0.0,10.8,0.0,0.0,0.0,0.0,0.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.67,0.0,1659.22,180.35,29.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.23,1900.140066,113.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1784.120078,137.240006,1582.2399560000001,0.0,2039.67,0.0,730.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12536.74359543726,10467.902928356823
2410,14601.399958000002,1582.2599560000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.59,0.0,0.0,0.0,2017.6499250000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.31,0.0,10.87,0.0,0.0,0.0,0.0,0.0,10.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.950001,0.0,1658.7600459999999,180.300005,30.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,1896.18,114.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.8600259999998,138.220002,0.0,0.0,2044.86,0.0,736.560024,1969.449966,197.330007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12555.156474443205,10467.902928356823
2411,14686.995888,1582.2599560000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.650002,0.0,0.0,0.0,2025.599895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.39,0.0,11.03,0.0,0.0,0.0,0.0,0.0,11.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.309999,0.0,1638.0600459999998,178.050005,30.469999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.24,1867.799934,113.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1853.5400260000001,142.580002,0.0,0.0,2050.05,0.0,760.560024,2006.0,197.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12521.695880661733,10515.88081677846
2412,14736.81983,760.5800240000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.549999,0.0,0.0,0.0,2141.399925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.44,0.0,10.88,0.0,0.0,0.0,0.0,0.0,10.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.99,0.0,1626.099908,176.74999,29.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.34,1892.22,114.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1808.0400260000001,139.080002,0.0,0.0,2044.86,0.0,0.0,2003.959949,194.460007,1566.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12348.40135495435,10515.88081677846
2413,14696.959895,2901.979949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.92,0.0,10.84,0.0,0.0,0.0,0.0,0.0,10.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.030001,0.0,1610.0,175.0,30.530001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.69,1924.56,117.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1780.739948,136.979996,0.0,0.0,2018.91,0.0,0.0,2038.8100000000002,194.32000000000002,1529.5400000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12316.937951332797,10515.88081677846
