date_nr,Portfolio Value,Cash Value,BIO Position 1 Value,INTU Position 1 Value,MASI Position 1 Value,MSCI Position 1 Value,NXE Position 1 Value,NYT Position 1 Value,CCJ Position 1 Value,UMC Position 1 Value,AGI Position 1 Value,CCJ Position 2 Value,ACN Position 1 Value,BIO Position 2 Value,SBAC Position 1 Value,A Position 1 Value,AAON Position 1 Value,GFF Position 1 Value,PZZA Position 1 Value,JPM Position 1 Value,ANSS Position 1 Value,FUL Position 1 Value,EVTC Position 1 Value,ALV Position 1 Value,ITT Position 1 Value,ITT Position 2 Value,OSK Position 1 Value,KNX Position 1 Value,COOP Position 1 Value,IAC Position 1 Value,DIOD Position 1 Value,ATRC Position 1 Value,BN Position 1 Value,BALL Position 1 Value,BALL Position 2 Value,CALM Position 1 Value,CALM Position 2 Value,ASB Position 1 Value,AGI Position 2 Value,ALLY Position 1 Value,HBI Position 1 Value,AEM Position 1 Value,NMR Position 1 Value,HBI Position 2 Value,ASX Position 1 Value,HBI Position 3 Value,DXC Position 1 Value,DXC Position 2 Value,DXC Position 3 Value,T Position 1 Value,KFY Position 1 Value,ASX Position 2 Value,NWG Position 1 Value,MUFG Position 1 Value,CSL Position 1 Value,GOOG Position 1 Value,MAT Position 1 Value,RITM Position 1 Value,VIAV Position 1 Value,AIZ Position 1 Value,SBRA Position 1 Value,NHI Position 1 Value,YELP Position 1 Value,CMA Position 1 Value,CMA Position 2 Value,BPOP Position 1 Value,BIP Position 1 Value,VIAV Position 2 Value,MTB Position 1 Value,VIAV Position 3 Value,LHX Position 1 Value,VIAV Position 4 Value,EQNR Position 1 Value,EQNR Position 2 Value,VIAV Position 5 Value,AMN Position 1 Value,EQNR Position 3 Value,ABEV Position 1 Value,AMN Position 2 Value,TIMB Position 1 Value,SIRI Position 1 Value,PFE Position 1 Value,PFE Position 2 Value,KT Position 1 Value,FNB Position 1 Value,ABCB Position 1 Value,BKU Position 1 Value,WNS Position 1 Value,VLY Position 1 Value,NOK Position 1 Value,FHN Position 1 Value,CHDN Position 1 Value,EXLS Position 1 Value,NEP Position 1 Value,VGR Position 1 Value,CPB Position 1 Value,BOX Position 1 Value,AES Position 1 Value,ABEV Position 2 Value,BIP Position 2 Value,ROIC Position 1 Value,NOK Position 2 Value,OLN Position 1 Value,OLN Position 2 Value,HI Position 1 Value,APPF Position 1 Value,FLEX Position 1 Value,FLEX Position 2 Value,ERF Position 1 Value,ERF Position 2 Value,FLEX Position 3 Value,HUM Position 1 Value,HAE Position 1 Value,LEG Position 1 Value,AGI Position 3 Value,Scaled ^GSPC,Investment Value
2425,8258.439851,0.10999999999924537,1140.449982,0.0,881.599976,0.0,0.0,0.0,0.0,6.85,0.0,0.0,0.0,760.299988,0.0,0.0,0.0,0.0,1437.159981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1047.470019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.95000000000002,0.0,70.91000000000001,0.0,0.0,20.26,0.0,0.0,0.0,0.0,0.0,0.0,1702.459908,148.039992,0.0,0.0,0.0,0.0,316.800005,0.0,26.67,0.0,0.0,83.76,447.70000000000005,10.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9435.795548922235,10907.705521443519
2426,8256.230123,0.10999999999924537,1137.2100209999999,0.0,884.080016,0.0,0.0,0.0,0.0,6.75,0.0,0.0,0.0,758.140014,0.0,0.0,0.0,0.0,1438.110038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041.390019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.79999999999998,0.0,73.64,0.0,0.0,21.04,0.0,0.0,0.0,0.0,0.0,0.0,1694.64,147.36,0.0,0.0,0.0,0.0,319.449995,0.0,26.599999999999998,0.0,0.0,84.24,449.90002,10.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9409.587940392761,10907.705521443519
2427,8313.810022,0.10999999999924537,1157.879973,0.0,884.320008,0.0,0.0,0.0,0.0,6.86,0.0,0.0,0.0,771.919982,0.0,0.0,0.0,0.0,1437.540076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1053.359981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.20000000000002,0.0,73.36,0.0,0.0,20.96,0.0,0.0,0.0,0.0,0.0,0.0,1686.36,146.64,0.0,0.0,0.0,0.0,322.400015,0.0,26.810000000000002,0.0,0.0,85.13999700000001,467.09999000000005,10.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9513.515709850299,10907.705521443519
2428,8266.049851,0.10999999999924537,1146.8099670000001,0.0,872.640016,0.0,0.0,0.0,0.0,6.78,0.0,0.0,0.0,764.539978,0.0,0.0,0.0,0.0,1464.709924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1036.449981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.04999999999998,0.0,71.89,0.0,0.0,20.54,0.0,0.0,0.0,0.0,0.0,0.0,1663.36,144.64,0.0,0.0,0.0,0.0,319.449995,0.0,26.39,0.0,0.0,84.78,472.99999,10.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9385.483056547535,10907.705521443519
2429,8279.840022999999,0.10999999999924537,1145.339997,0.0,886.0,0.0,0.0,0.0,0.0,6.89,0.0,0.0,0.0,763.559998,0.0,0.0,0.0,0.0,1449.319981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.75,0.0,71.75,0.0,0.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,1673.480046,145.520004,0.0,0.0,0.0,0.0,321.65000999999995,0.0,26.599999999999998,0.0,0.0,86.909997,482.99999,11.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9448.53441222506,10907.705521443519
2430,8312.919908999998,0.10999999999924537,1156.140015,0.0,894.159976,0.0,0.0,0.0,0.0,7.02,0.0,0.0,0.0,770.76001,0.0,0.0,0.0,0.0,1451.9799620000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041.390019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.15,0.0,71.47,0.0,0.0,20.42,0.0,0.0,0.0,0.0,0.0,0.0,1665.6599540000002,144.839996,0.0,0.0,0.0,0.0,320.29999,0.0,26.95,0.0,0.0,86.429997,486.19999,10.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9507.725888296402,10907.705521443519
2431,8420.160171,0.10999999999924537,1186.800018,0.0,916.960024,0.0,0.0,0.0,0.0,7.18,0.0,0.0,0.0,791.200012,0.0,0.0,0.0,0.0,1449.319981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046.520038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.15,0.0,72.87,0.0,0.0,20.82,0.0,0.0,0.0,0.0,0.0,0.0,1662.900092,144.600008,0.0,0.0,0.0,0.0,326.800005,0.0,27.650000000000002,0.0,0.0,87.330003,506.89999,11.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9645.666895723569,10907.705521443519
2432,8438.980140000001,507.0099899999992,1190.550018,0.0,915.599976,0.0,0.0,0.0,0.0,7.27,0.0,0.0,0.0,793.700012,0.0,0.0,0.0,0.0,1470.790076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044.2399810000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.79999999999998,0.0,73.64,0.0,0.0,21.04,0.0,0.0,0.0,0.0,0.0,0.0,1651.400092,143.600008,0.0,0.0,0.0,0.0,331.19999,0.0,27.86,0.0,0.0,87.149997,0.0,11.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9682.640492638888,10907.705521443519
2433,8397.120062999998,507.0099899999992,1200.600036,0.0,914.239992,0.0,0.0,0.0,0.0,7.17,0.0,0.0,0.0,800.400024,0.0,0.0,0.0,0.0,1438.299943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051.270038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.75,0.0,73.14999999999999,0.0,0.0,20.9,0.0,0.0,0.0,0.0,0.0,0.0,1627.480046,141.520004,0.0,0.0,0.0,0.0,326.74999,0.0,27.93,0.0,0.0,87.69,0.0,10.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9667.17793036803,10907.705521443519
2434,8407.719922999999,0.10999999999924537,1183.800018,0.0,908.719968,0.0,0.0,0.0,0.0,7.24,0.0,0.0,0.0,789.200012,0.0,0.0,0.0,0.0,1465.850038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059.4399620000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.5,0.0,73.5,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1645.8799539999998,143.119996,0.0,0.0,0.0,0.0,329.59999000000005,0.0,27.93,0.0,0.0,87.899997,0.0,11.0,490.67998800000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9684.570434586594,10957.699171750135
2435,8281.580032999998,0.10999999999924537,1146.7199699999999,0.0,903.039976,0.0,0.0,0.0,0.0,7.36,0.0,0.0,0.0,764.47998,0.0,0.0,0.0,0.0,1455.0200379999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.25,0.0,71.05,0.0,0.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,1627.480046,141.520004,0.0,0.0,0.0,0.0,331.30001,0.0,28.0,0.0,0.0,87.659997,0.0,10.63,494.64001200000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9643.951625056081,10957.699171750135
2436,8099.019962000001,0.10999999999924537,1109.9400329999999,0.0,882.880008,0.0,0.0,0.0,0.0,7.25,0.0,0.0,0.0,739.960022,0.0,0.0,0.0,0.0,1423.4799620000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.7600189999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.2,0.0,70.56,0.0,0.0,20.16,0.0,0.0,0.0,0.0,0.0,0.0,1581.019954,137.479996,0.0,0.0,0.0,0.0,323.899995,0.0,28.349999999999998,0.0,0.0,87.38999700000001,0.0,10.49,493.199976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9576.717857422318,10957.699171750135
2437,8121.260031999999,28.459999999999244,1103.640015,0.0,867.520016,0.0,0.0,0.0,0.0,7.05,0.0,0.0,0.0,735.76001,0.0,0.0,0.0,0.0,1467.940038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.1,0.0,69.58,0.0,0.0,19.88,0.0,0.0,0.0,0.0,0.0,0.0,1576.8799539999998,137.119996,0.0,0.0,0.0,0.0,327.5,0.0,0.0,0.0,0.0,88.080003,0.0,10.37,501.84000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9545.964471191544,10957.699171750135
2438,8038.529971999999,28.459999999999244,1073.730012,0.0,842.960024,0.0,0.0,0.0,0.0,7.06,0.0,0.0,0.0,715.820008,0.0,0.0,0.0,0.0,1455.209924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.090019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,68.60000000000001,0.0,0.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,1575.5,137.0,0.0,0.0,0.0,0.0,330.099985,0.0,0.0,0.0,0.0,88.19999999999999,0.0,10.29,506.15999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9559.582959597858,10957.699171750135
2439,7998.289920999999,0.10999999999924537,1088.129973,0.0,840.799984,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,725.419982,0.0,0.0,0.0,0.0,1462.6200569999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.449981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.20000000000002,0.0,69.16000000000001,0.0,0.0,19.76,0.0,0.0,0.0,0.0,0.0,0.0,1561.2399540000001,135.759996,0.0,0.0,0.0,0.0,325.999985,0.0,0.0,0.0,0.0,87.929997,0.0,10.32,512.6400120000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9623.856368285937,10957.699171750135
2440,7943.700252999999,0.10999999999924537,1085.850036,0.0,787.760008,0.0,0.0,0.0,0.0,7.27,0.0,0.0,0.0,723.900024,0.0,0.0,0.0,0.0,1457.8700569999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.1099810000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.65,0.0,67.97,0.0,0.0,19.42,0.0,0.0,0.0,0.0,0.0,0.0,1570.900092,136.600008,0.0,0.0,0.0,0.0,325.80002,0.0,0.0,0.0,0.0,87.090003,0.0,10.74,510.960024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9569.039982464392,10957.699171750135
2441,8037.420000999998,0.10999999999924537,1105.739961,0.0,810.479984,0.0,0.0,0.0,0.0,7.34,0.0,0.0,0.0,737.159974,0.0,0.0,0.0,0.0,1472.309962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.25,0.0,68.25,0.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,1567.680092,136.320008,0.0,0.0,0.0,0.0,327.350005,0.0,0.0,0.0,0.0,86.61000299999999,0.0,10.69,512.6400120000001,25.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9580.92121150578,10957.699171750135
2442,8113.210042,0.10999999999924537,1119.839997,0.0,818.799984,0.0,0.0,0.0,0.0,7.38,0.0,0.0,0.0,746.559998,0.0,0.0,0.0,0.0,1483.899962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007.949981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.8,0.0,69.44,0.0,0.0,19.84,0.0,0.0,0.0,0.0,0.0,0.0,1570.900092,136.600008,0.0,0.0,0.0,0.0,332.5,0.0,0.0,0.0,0.0,87.899997,0.0,10.83,521.8800239999999,25.299999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9661.687601607304,10957.699171750135
2443,8076.580188999998,521.9900239999992,1128.6900329999999,0.0,808.960024,0.0,0.0,0.0,0.0,7.29,0.0,0.0,0.0,752.460022,0.0,0.0,0.0,0.0,1460.530057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.340019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.75,0.0,68.95,0.0,0.0,19.7,0.0,0.0,0.0,0.0,0.0,0.0,1567.22,136.28,0.0,0.0,0.0,0.0,324.70001,0.0,0.0,0.0,0.0,87.27,0.0,10.82,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9544.205218839958,10957.699171750135
2444,7976.0400389999995,521.9900239999992,1103.160003,0.0,798.479984,0.0,0.0,0.0,0.0,7.22,0.0,0.0,0.0,735.440002,0.0,0.0,0.0,0.0,1436.780057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.300019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.54999999999998,0.0,68.39,0.0,0.0,19.54,0.0,0.0,0.0,0.0,0.0,0.0,1547.4399540000002,134.559996,0.0,0.0,0.0,0.0,327.5,0.0,0.0,0.0,0.0,87.44999999999999,0.0,10.86,0.0,24.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9551.08933677756,10957.699171750135
2445,7981.530030999999,0.10999999999924537,1081.109985,0.0,814.080016,0.0,0.0,0.0,0.0,7.11,0.0,0.0,0.0,720.73999,0.0,0.0,0.0,0.0,1412.459924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017.2600189999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.05,0.0,67.69,0.0,0.0,19.34,0.0,0.0,0.0,0.0,0.0,0.0,1563.540092,135.960008,0.0,0.0,0.0,0.0,333.75,0.0,0.0,0.0,0.0,87.149997,0.0,10.86,0.0,24.5,536.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9530.544841889963,10957.699171750135
2446,7972.720095,0.10999999999924537,1093.260039,0.0,798.960024,0.0,0.0,0.0,0.0,6.97,0.0,0.0,0.0,728.840026,0.0,0.0,0.0,0.0,1419.110038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.95,0.0,66.71,0.0,0.0,19.06,0.0,0.0,0.0,0.0,0.0,0.0,1546.519954,134.479996,0.0,0.0,0.0,0.0,343.34999000000005,0.0,0.0,0.0,0.0,86.669997,0.0,10.77,0.0,24.969999,537.280032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9441.007329161626,10957.699171750135
2447,7772.179846,0.10999999999924537,1071.899964,0.0,776.239992,0.0,0.0,0.0,0.0,6.95,0.0,0.0,0.0,714.599976,0.0,0.0,0.0,0.0,1377.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.75,0.0,64.75,0.0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,1511.099908,131.399992,0.0,0.0,0.0,0.0,336.850015,0.0,0.0,0.0,0.0,84.44999999999999,0.0,10.8,0.0,24.469999,525.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9286.165990747233,10957.699171750135
2448,7680.8499999999985,0.10999999999924537,1059.089997,0.0,763.280032,0.0,0.0,0.0,0.0,7.02,0.0,0.0,0.0,706.059998,0.0,0.0,0.0,0.0,1361.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955.8900189999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.3,0.0,64.54,0.0,0.0,18.44,0.0,0.0,0.0,0.0,0.0,0.0,1503.7399540000001,130.759996,0.0,0.0,0.0,0.0,338.050005,0.0,0.0,0.0,0.0,84.03,0.0,10.65,0.0,24.059999,510.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9264.848683111153,10957.699171750135
2449,7628.2900230000005,0.10999999999924537,1059.5399790000001,0.0,730.960024,0.0,0.0,0.0,0.0,7.07,0.0,0.0,0.0,706.359986,0.0,0.0,0.0,0.0,1316.510019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,951.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.25,0.0,64.05,0.0,0.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,1517.08,131.92,0.0,0.0,0.0,0.0,344.000015,0.0,0.0,0.0,0.0,85.5,0.0,10.54,0.0,24.17,519.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9302.12177067503,10957.699171750135
