date_number,action,ticker,shares,price,max_position_size,cash,sell_date,clear_date,date,nr
2318,buy,GEF,1,58.16,58.21000000000049,0.05000000000049454,2324.0,,2023-03-17,2318.0
2320.0,clear,ABEV,1,2.71,0.05000000000049454,2.7600000000004945,,,2023-03-21,2320.0
2320.0,sell,DFS,3,98.34,2.7600000000004945,2.7600000000004945,,2323.0,2023-03-21,2320.0
2323,buy,EQNR,1,27.06,29.86000000000047,2.8000000000004697,2327.0,,2023-03-24,2323.0
2323.0,clear,DFS,3,98.34,2.7600000000004945,297.7800000000005,,,2023-03-24,2323.0
2323,buy,AB,8,33.49,297.7800000000005,29.86000000000047,2325.0,,2023-03-24,2323.0
2324.0,sell,GEF,1,61.24,2.8000000000004697,2.8000000000004697,,2327.0,2023-03-27,2324.0
2325.0,sell,AB,8,35.43,0.20000000000047535,0.20000000000047535,,2328.0,2023-03-28,2325.0
2327,buy,ABCB,1,36.11,64.04000000000048,27.930000000000476,2401.0,,2023-03-30,2327.0
2327.0,sell,EQNR,1,28.44,1.0800000000004886,1.0800000000004886,,2330.0,2023-03-30,2327.0
2327.0,clear,GEF,1,61.24,2.8000000000004697,64.04000000000048,,,2023-03-30,2327.0
2327,buy,UCBI,1,27.73,27.930000000000476,0.20000000000047535,2413.0,,2023-03-30,2327.0
2328.0,clear,AB,8,35.43,0.20000000000047535,283.6400000000005,,,2023-03-31,2328.0
2328,buy,FIBK,9,29.86,283.6400000000005,14.900000000000489,2506.0,,2023-03-31,2328.0
2328,buy,FULT,1,13.82,14.900000000000489,1.0800000000004886,2413.0,,2023-03-31,2328.0
2328.0,sell,BEP,7,31.51,0.43000000000049,0.43000000000049,,2331.0,2023-03-31,2328.0
2330.0,clear,EQNR,1,28.44,1.0800000000004886,29.52000000000049,,,2023-04-04,2330.0
2330,buy,ASB,1,17.8,29.52000000000049,11.72000000000049,2402.0,,2023-04-04,2330.0
2330,buy,FNB,1,11.29,11.72000000000049,0.43000000000049,2374.0,,2023-04-04,2330.0
2331.0,clear,BEP,7,31.51,0.43000000000049,221.0000000000005,,,2023-04-05,2331.0
2331,buy,ABCB,6,33.59,221.0000000000005,19.46000000000049,2373.0,,2023-04-05,2331.0
2331,buy,ASB,1,17.4,19.46000000000049,2.0600000000004925,2338.0,,2023-04-05,2331.0
2338.0,sell,ASB,1,18.42,2.0600000000004925,2.0600000000004925,,2341.0,2023-04-17,2338.0
2341.0,clear,ASB,1,18.42,2.0600000000004925,20.480000000000494,,,2023-04-20,2341.0
2341,buy,FULT,1,12.61,20.480000000000494,7.870000000000495,2402.0,,2023-04-20,2341.0
2351,buy,RITM,1,7.64,7.870000000000495,0.23000000000049514,2358.0,,2023-05-04,2351.0
2358.0,sell,RITM,1,8.03,0.23000000000049514,0.23000000000049514,,2361.0,2023-05-15,2358.0
2361.0,clear,RITM,1,8.03,0.23000000000049514,8.260000000000495,,,2023-05-18,2361.0
2373.0,sell,ABCB,6,35.64,8.260000000000495,8.260000000000495,,2376.0,2023-06-06,2373.0
2374.0,sell,FNB,1,12.14,19.600000000000506,19.600000000000506,,2377.0,2023-06-07,2374.0
2376.0,clear,ABCB,6,35.64,8.260000000000495,222.1000000000005,,,2023-06-09,2376.0
2376,buy,BKU,9,22.5,222.1000000000005,19.600000000000506,2397.0,,2023-06-09,2376.0
2377.0,clear,FNB,1,12.14,19.600000000000506,31.740000000000506,,,2023-06-12,2377.0
2383,buy,VLY,3,7.97,31.740000000000506,7.830000000000506,2398.0,,2023-06-21,2383.0
2397.0,sell,BKU,9,23.82,7.830000000000506,7.830000000000506,,2400.0,2023-07-12,2397.0
2398.0,sell,SIRI,34,4.89,2.760000000000474,2.760000000000474,,2401.0,2023-07-13,2398.0
2398.0,sell,VLY,3,8.47,169.02000000000046,169.02000000000046,,2401.0,2023-07-13,2398.0
2400.0,clear,BKU,9,23.82,7.830000000000506,222.2100000000005,,,2023-07-17,2400.0
2400,buy,NOK,57,3.85,222.2100000000005,2.760000000000474,2436.0,,2023-07-17,2400.0
2401.0,clear,VLY,3,8.47,169.02000000000046,194.43000000000046,,,2023-07-18,2401.0
2401.0,sell,ABCB,1,39.28,194.43000000000046,194.43000000000046,,2404.0,2023-07-18,2401.0
2401.0,clear,SIRI,34,4.89,2.760000000000474,169.02000000000046,,,2023-07-18,2401.0
2402.0,sell,ASB,1,18.72,6.370000000000459,6.370000000000459,,2405.0,2023-07-19,2402.0
2402.0,sell,FULT,1,13.51,25.090000000000458,25.090000000000458,,2405.0,2023-07-19,2402.0
2404.0,clear,ABCB,1,39.28,194.43000000000046,233.71000000000046,,,2023-07-21,2404.0
2404,buy,FHN,18,12.63,233.71000000000046,6.370000000000459,2407.0,,2023-07-21,2404.0
2405.0,clear,ASB,1,18.72,6.370000000000459,25.090000000000458,,,2023-07-24,2405.0
2405.0,clear,FULT,1,13.51,25.090000000000458,38.600000000000456,,,2023-07-24,2405.0
2405,buy,SUPN,1,30.05,38.600000000000456,8.550000000000455,2411.0,,2023-07-24,2405.0
2407.0,sell,FHN,18,13.63,8.550000000000455,8.550000000000455,,2410.0,2023-07-26,2407.0
2410.0,clear,FHN,18,13.63,8.550000000000455,253.89000000000047,,,2023-07-31,2410.0
2410,buy,CHDN,2,115.85,253.89000000000047,22.19000000000048,2415.0,,2023-07-31,2410.0
2411,buy,FHN,1,13.33,22.19000000000048,8.86000000000048,2506.0,,2023-08-01,2411.0
2411.0,sell,SUPN,1,31.69,8.86000000000048,8.86000000000048,,2414.0,2023-08-01,2411.0
2412.0,sell,AIZ,15,142.76,40.55000000000048,40.55000000000048,,2415.0,2023-08-02,2412.0
2413.0,sell,FULT,1,14.69,39.930000000000305,39.930000000000305,,2416.0,2023-08-03,2413.0
2413.0,sell,UCBI,1,29.48,10.450000000000301,10.450000000000301,,2416.0,2023-08-03,2413.0
2414.0,clear,SUPN,1,31.69,8.86000000000048,40.55000000000048,,,2023-08-04,2414.0
2415.0,sell,CHDN,2,121.75,11.3100000000003,11.3100000000003,,2418.0,2023-08-07,2415.0
2415,buy,MTZ,20,96.14,2000,259.1500000000003,,,2023-08-07,2415.0
2415.0,clear,AIZ,15,142.76,40.55000000000048,2181.9500000000003,,,2023-08-07,2415.0
2415,buy,NEP,5,49.74,259.1500000000003,10.450000000000301,,,2023-08-07,2415.0
2416.0,clear,UCBI,1,29.48,10.450000000000301,39.930000000000305,,,2023-08-08,2416.0
2416.0,clear,FULT,1,14.69,39.930000000000305,54.6200000000003,,,2023-08-08,2416.0
2416,buy,CPB,1,43.31,54.6200000000003,11.3100000000003,,,2023-08-08,2416.0
2417.0,sell,EQNR,1,32.55,15.560000000000286,15.560000000000286,,2420.0,2023-08-09,2417.0
2418.0,clear,CHDN,2,121.75,11.3100000000003,254.8100000000003,,,2023-08-10,2418.0
2419,buy,NEP,5,47.85,254.8100000000003,15.560000000000286,2431.0,,2023-08-11,2419.0
2420.0,clear,EQNR,1,32.55,15.560000000000286,48.110000000000284,,,2023-08-14,2420.0
2421,buy,DKL,1,40.04,48.110000000000284,8.070000000000285,2434.0,,2023-08-15,2421.0
2431.0,sell,NEP,5,50.69,8.070000000000285,8.070000000000285,,2434.0,2023-08-29,2431.0
2434.0,clear,NEP,5,50.69,8.070000000000285,261.52000000000027,,,2023-09-01,2434.0
2434,buy,CPB,6,40.89,261.52000000000027,16.180000000000263,2442.0,,2023-09-01,2434.0
2434.0,sell,DKL,1,43.5,16.180000000000263,16.180000000000263,,2437.0,2023-09-01,2434.0
2436.0,sell,NOK,57,4.05,12.010000000000261,12.010000000000261,,2439.0,2023-09-06,2436.0
2437.0,clear,DKL,1,43.5,16.180000000000263,59.68000000000026,,,2023-09-07,2437.0
2437,buy,IRDM,1,47.67,59.68000000000026,12.010000000000261,2444.0,,2023-09-07,2437.0
2439.0,clear,NOK,57,4.05,12.010000000000261,242.86000000000024,,,2023-09-11,2439.0
2439,buy,TTC,2,81.85,242.86000000000024,79.16000000000025,2461.0,,2023-09-11,2439.0
2440,buy,RTX,1,75.56,79.16000000000025,3.60000000000025,2475.0,,2023-09-12,2440.0
2442.0,sell,CPB,6,43.49,3.60000000000025,3.60000000000025,,2445.0,2023-09-14,2442.0
2444.0,sell,IRDM,1,50.17,13.140000000000214,13.140000000000214,,2447.0,2023-09-18,2444.0
2445.0,clear,CPB,6,43.49,3.60000000000025,264.54000000000025,,,2023-09-19,2445.0
2445,buy,AES,15,16.76,264.54000000000025,13.140000000000214,2497.0,,2023-09-19,2445.0
2447,buy,NEP,1,47.86,63.310000000000215,15.450000000000216,,,2023-09-21,2447.0
2447.0,clear,IRDM,1,50.17,13.140000000000214,63.310000000000215,,,2023-09-21,2447.0
2447,buy,NYCB,1,11.09,15.450000000000216,4.360000000000216,,,2023-09-21,2447.0
2451,buy,ABEV,1,2.53,4.360000000000216,1.8300000000002163,2478.0,,2023-09-27,2451.0
2461.0,sell,TTC,2,86.09,1.8300000000002163,1.8300000000002163,,2464.0,2023-10-11,2461.0
2464,buy,WBA,1,22.78,23.590000000000202,0.8100000000002012,2505.0,,2023-10-16,2464.0
2464.0,clear,TTC,2,86.09,1.8300000000002163,174.01000000000022,,,2023-10-16,2464.0
2464,buy,BIP,6,25.07,174.01000000000022,23.590000000000202,2477.0,,2023-10-16,2464.0
2475.0,sell,RTX,1,81.39,0.8100000000002012,0.8100000000002012,,2478.0,2023-10-31,2475.0
2477.0,sell,BIP,6,27.19,17.1400000000002,17.1400000000002,,2480.0,2023-11-02,2477.0
2478.0,sell,ABEV,1,2.7,5.200000000000188,5.200000000000188,,2481.0,2023-11-03,2478.0
2478.0,clear,RTX,1,81.39,0.8100000000002012,82.2000000000002,,,2023-11-03,2478.0
2479,buy,HRL,2,32.53,82.2000000000002,17.1400000000002,2557.0,,2023-11-06,2479.0
2480.0,clear,BIP,6,27.19,17.1400000000002,180.2800000000002,,,2023-11-07,2480.0
2480,buy,AEIS,2,87.54,180.2800000000002,5.200000000000188,2485.0,,2023-11-07,2480.0
2481.0,clear,ABEV,1,2.7,5.200000000000188,7.900000000000188,,,2023-11-08,2481.0
2485.0,sell,AEIS,2,94.12,7.900000000000188,7.900000000000188,,2488.0,2023-11-14,2485.0
2488.0,clear,AEIS,2,94.12,7.900000000000188,196.14000000000019,,,2023-11-17,2488.0
2490,buy,HI,5,38.47,196.14000000000019,3.790000000000191,2502.0,,2023-11-21,2490.0
2497.0,sell,AES,15,18.13,307.1200000000002,307.1200000000002,,2500.0,2023-12-01,2497.0
2500.0,clear,AES,15,18.13,307.1200000000002,579.0700000000002,,,2023-12-06,2500.0
2502.0,sell,HI,5,40.82,603.7000000000002,603.7000000000002,,2505.0,2023-12-08,2502.0
2505.0,sell,WBA,1,24.63,579.0700000000002,579.0700000000002,,2508.0,2023-12-13,2505.0
2505.0,clear,HI,5,40.82,603.7000000000002,807.8000000000002,,,2023-12-13,2505.0
2506.0,sell,FHN,1,14.07,293.0500000000002,293.0500000000002,,2509.0,2023-12-14,2506.0
2506.0,sell,FIBK,9,32.14,3.790000000000191,3.790000000000191,,2509.0,2023-12-14,2506.0
2508.0,clear,WBA,1,24.63,579.0700000000002,603.7000000000002,,,2023-12-18,2508.0
2509.0,clear,FHN,1,14.07,293.0500000000002,307.1200000000002,,,2023-12-19,2509.0
2509.0,clear,FIBK,9,32.14,3.790000000000191,293.0500000000002,,,2023-12-19,2509.0
2518,buy,APPF,4,166.83,807.8000000000002,140.48000000000013,2523.0,,2024-01-03,2518.0
2519,buy,FLEX,6,23.18,140.48000000000013,1.4000000000001478,2538.0,,2024-01-04,2519.0
2523.0,sell,APPF,4,176.44,1.4000000000001478,1.4000000000001478,,2526.0,2024-01-10,2523.0
2526.0,clear,APPF,4,176.44,1.4000000000001478,707.1600000000001,,,2024-01-16,2526.0
2526,buy,FLEX,31,22.74,707.1600000000001,2.220000000000141,2536.0,,2024-01-16,2526.0
2536.0,sell,FLEX,31,24.03,2.220000000000141,2.220000000000141,,2539.0,2024-01-30,2536.0
2538.0,sell,FLEX,6,25.04,1.4600000000002176,1.4600000000002176,,2541.0,2024-02-01,2538.0
2539.0,clear,FLEX,31,24.03,2.220000000000141,747.1500000000002,,,2024-02-02,2539.0
2539,buy,ERF,54,13.66,747.1500000000002,9.510000000000218,2543.0,,2024-02-02,2539.0
2540,buy,ELP,1,8.05,9.510000000000218,1.4600000000002176,,,2024-02-05,2540.0
2541,buy,FLEX,6,24.17,151.70000000000022,6.680000000000206,2543.0,,2024-02-06,2541.0
2541.0,clear,FLEX,6,25.04,1.4600000000002176,151.70000000000022,,,2024-02-06,2541.0
2543.0,sell,ERF,54,15.5,6.680000000000206,6.680000000000206,,2546.0,2024-02-08,2543.0
2543.0,sell,FLEX,6,25.54,843.6800000000002,843.6800000000002,,2546.0,2024-02-08,2543.0
2546.0,clear,ERF,54,15.5,6.680000000000206,843.6800000000002,,,2024-02-13,2546.0
2546.0,clear,FLEX,6,25.54,843.6800000000002,996.9200000000002,,,2024-02-13,2546.0
2546,buy,HUM,2,364.48,996.9200000000002,267.96000000000015,,,2024-02-13,2546.0
2547,buy,HAE,3,71.24,267.96000000000015,54.24000000000018,2552.0,,2024-02-14,2547.0
2547,buy,LEG,2,19.82,54.24000000000018,14.600000000000179,,,2024-02-14,2547.0
2552,buy,AGI,1,11.45,14.600000000000179,3.1500000000001798,2558.0,,2024-02-22,2552.0
2552.0,sell,HAE,3,74.9,3.1500000000001798,3.1500000000001798,,2555.0,2024-02-22,2552.0
2555.0,clear,HAE,3,74.9,3.1500000000001798,227.8500000000002,,,2024-02-27,2555.0
2555,buy,AGI,19,11.51,227.8500000000002,9.160000000000196,2558.0,,2024-02-27,2555.0
2557.0,sell,HRL,2,35.32,9.160000000000196,9.160000000000196,,2560.0,2024-02-29,2557.0
2558.0,sell,AGI,1,12.31,79.8000000000002,79.8000000000002,,2561.0,2024-03-01,2558.0
2558.0,sell,AGI,19,12.31,92.1100000000002,92.1100000000002,,2561.0,2024-03-01,2558.0
2560.0,clear,HRL,2,35.32,9.160000000000196,79.8000000000002,,,,
2561.0,clear,AGI,1,12.31,79.8000000000002,92.1100000000002,,,,
2561.0,clear,AGI,19,12.31,92.1100000000002,326.0000000000002,,,,
