date_nr,Portfolio Value,Cash Value,AQN Position 1 Value,BEP Position 1 Value,AB Position 1 Value,AQN Position 2 Value,BEP Position 2 Value,ENV Position 1 Value,MUFG Position 1 Value,ALE Position 1 Value,AEE Position 1 Value,AQN Position 3 Value,AB Position 2 Value,LYG Position 1 Value,AB Position 3 Value,FSK Position 1 Value,TECH Position 1 Value,AIZ Position 1 Value,AWI Position 1 Value,MAT Position 1 Value,AB Position 4 Value,BLDR Position 1 Value,RITM Position 1 Value,BEP Position 3 Value,VIAV Position 1 Value,AIZ Position 2 Value,NHI Position 1 Value,NTES Position 1 Value,YELP Position 1 Value,CMA Position 1 Value,CMA Position 2 Value,BPOP Position 1 Value,BIP Position 1 Value,VIAV Position 2 Value,ABEV Position 1 Value,PANW Position 1 Value,MOH Position 1 Value,VIAV Position 3 Value,VIAV Position 4 Value,BANF Position 1 Value,EQNR Position 1 Value,EQNR Position 2 Value,VIAV Position 5 Value,ABEV Position 2 Value,ABEV Position 3 Value,TIMB Position 1 Value,NTCT Position 1 Value,SIRI Position 1 Value,PFE Position 1 Value,PFE Position 2 Value,EQNR Position 3 Value,DFS Position 1 Value,GEF Position 1 Value,EQNR Position 4 Value,AB Position 5 Value,ABCB Position 1 Value,UCBI Position 1 Value,FIBK Position 1 Value,FULT Position 1 Value,ASB Position 1 Value,FNB Position 1 Value,ABCB Position 2 Value,ASB Position 2 Value,FULT Position 2 Value,RITM Position 2 Value,BKU Position 1 Value,VLY Position 1 Value,NOK Position 1 Value,FHN Position 1 Value,SUPN Position 1 Value,CHDN Position 1 Value,FHN Position 2 Value,MTZ Position 1 Value,NEP Position 1 Value,CPB Position 1 Value,NEP Position 2 Value,DKL Position 1 Value,CPB Position 2 Value,IRDM Position 1 Value,TTC Position 1 Value,RTX Position 1 Value,AES Position 1 Value,NEP Position 3 Value,NYCB Position 1 Value,ABEV Position 4 Value,WBA Position 1 Value,BIP Position 2 Value,HRL Position 1 Value,AEIS Position 1 Value,HI Position 1 Value,APPF Position 1 Value,FLEX Position 1 Value,FLEX Position 2 Value,ERF Position 1 Value,ELP Position 1 Value,FLEX Position 3 Value,HUM Position 1 Value,HAE Position 1 Value,LEG Position 1 Value,AGI Position 1 Value,AGI Position 2 Value,Scaled ^GSPC,Investment Value
2284,9832.904895,0.354999999999567,1255.6,1817.2199380000002,0.0,0.0,1875.839936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1955.25009,0.0,0.0,0.0,0.0,0.0,205.169993,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.410004,67.19999999999999,134.39999999999998,83.660004,1974.699935,151.89999500000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10945.190200465062,10184.597605686069
2285,9810.53498,0.354999999999567,1234.96,1814.74,0.0,0.0,1873.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1958.250045,0.0,0.0,0.0,0.0,0.0,204.89,11.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.690002,66.84,133.68,83.230003,1953.8999350000001,150.299995,22.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10803.244863909356,10184.597605686069
2286,9887.114924000001,0.354999999999567,1255.6,1807.3,0.0,0.0,1865.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1988.8499400000003,0.0,0.0,0.0,0.0,0.0,204.04999999999998,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.829987,67.80000000000001,135.60000000000002,86.129997,1977.95,152.15,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10961.431055461677,10184.597605686069
2287,9833.825059,312.1849869999996,1271.08,1778.16,0.0,0.0,1835.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1983.75,0.0,0.0,0.0,0.0,0.0,200.76,11.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.58,137.16,86.440002,1974.050065,151.85000499999998,22.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11076.003263755129,10231.277011378797
2288,9778.654943999998,312.1849869999996,1288.28,1771.34,0.0,0.0,1828.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.7000300000002,0.0,0.0,0.0,0.0,0.0,199.99,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,138.0,85.199997,1899.299935,146.099995,23.0,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11238.813570622062,10231.277011378797
2289,9678.085142,11.854999999999567,1265.92,1736.6200000000001,0.0,0.0,1792.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.4500750000002,0.0,0.0,0.0,0.0,0.0,196.07000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.96000000000001,139.92000000000002,85.879997,1892.150065,145.550005,23.32,2.51,311.23999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11122.440029207764,10231.277011378797
2290,9619.465004000001,11.854999999999567,1274.52,1720.5,0.0,0.0,1776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996.9500750000002,0.0,0.0,0.0,0.0,0.0,194.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.86,135.72,84.389999,1877.849935,144.449995,22.62,2.5,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11054.14309845778,10231.277011378797
2291,9652.295110999998,0.354999999999567,1281.4,1701.2800619999998,0.0,0.0,1756.160064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2034.74991,0.0,0.0,0.0,0.0,0.0,192.080007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.4,136.8,86.919998,1903.200065,146.400005,22.8,2.49,308.76000000000005,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11196.437672985216,10231.277011378797
2292,9738.934993,87.27499799999957,1264.2,1711.2,0.0,0.0,1766.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970.5499249999998,0.0,0.0,0.0,0.0,0.0,193.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.34,136.68,0.0,2038.400065,156.800005,22.78,2.5,310.0,10.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11072.373031260071,10231.277011378797
2293,9745.34992,87.01999800000024,1241.84,1713.059938,0.0,0.0,1768.319936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1982.0999849999998,0.0,0.0,0.0,0.0,0.0,193.40999300000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.44,134.88,0.0,2059.850065,158.450005,22.48,2.45,303.8,10.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10974.606234939758,10231.277011378797
2294,9831.779867000001,158.55000500000023,1277.96,1687.019938,0.0,0.0,1741.439936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001.1500599999997,0.0,0.0,0.0,0.0,0.0,190.469993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.84,133.68,0.0,2146.9499349999996,0.0,22.28,2.44,302.56,10.74,89.69999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10998.698368678683,10231.277011378797
2295,9877.240048,2305.49994,1291.72,1694.4599999999998,0.0,0.0,1749.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.550105,0.0,0.0,0.0,0.0,0.0,191.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.67999999999999,135.35999999999999,0.0,0.0,0.0,22.56,2.51,311.23999999999995,11.15,91.080003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11124.618169242573,10231.277011378797
2296,9855.749802,2158.199935,1272.8,1718.639938,0.0,0.0,1774.079936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1953.75,0.0,0.0,0.0,0.0,0.0,194.039993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.26,134.52,0.0,0.0,0.0,22.42,2.49,308.76000000000005,0.0,90.69,158.10000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11121.498665317273,10231.277011378797
2297,9787.539952000003,11.250000000000236,1310.64,1726.08,0.0,0.0,1781.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1979.249955,0.0,0.0,0.0,0.0,0.0,194.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.67999999999999,135.35999999999999,0.0,0.0,0.0,22.56,2.52,312.48,0.0,90.899997,159.46,1992.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11152.340535476553,10231.277011378797
2298,9901.220076,0.1000000000002359,1338.16,1716.16,0.0,0.0,1771.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.1000299999998,0.0,0.0,0.0,0.0,0.0,193.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.9,133.8,0.0,0.0,0.0,22.3,2.5,310.0,0.0,90.629997,156.74,1975.700046,128.85000300000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10998.563793628467,10231.277011378797
2299,9970.440141,0.1000000000002359,1346.76,1727.320062,0.0,0.0,1783.040064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1986.1500599999997,0.0,0.0,0.0,0.0,0.0,195.020007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.84,133.68,0.0,0.0,0.0,22.28,2.52,312.48,0.0,89.909997,156.39999999999998,1987.6599540000002,129.629997,30.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10968.126304703115,10231.277011378797
2300,9781.120227000001,0.1000000000002359,1315.8,1676.480062,0.0,0.0,1730.560064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1973.250045,0.0,0.0,0.0,0.0,0.0,189.280007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.52,131.04,0.0,0.0,0.0,21.84,2.52,312.48,0.0,87.99,151.3,1964.200046,128.10000300000002,30.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10748.311516094436,10231.277011378797
2301,9792.400019,0.1000000000002359,1331.28,1687.639938,0.0,0.0,1742.079936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1956.900105,0.0,0.0,0.0,0.0,0.0,190.539993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.48,132.96,0.0,0.0,0.0,22.16,2.54,314.96,0.0,87.929997,149.60000000000002,1949.480046,127.14000300000001,30.610001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10731.398444618897,10231.277011378797
2302,9753.899927,0.1000000000002359,1360.52,1671.519938,0.0,0.0,1725.439936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1923.150105,0.0,0.0,0.0,0.0,0.0,188.719993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.36,132.72,0.0,0.0,0.0,22.12,2.58,319.92,0.0,87.600003,149.26,1945.799954,126.899997,31.190001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10788.590673734341,10231.277011378797
2303,9661.300042000003,0.1000000000002359,1346.76,1654.16,0.0,0.0,1707.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1919.700045,0.0,0.0,0.0,0.0,0.0,186.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.56,129.12,0.0,0.0,0.0,21.52,2.55,316.2,0.0,85.919997,149.26,1920.5,125.25,31.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10674.905344841329,10231.277011378797
2304,9535.419833999998,0.1000000000002359,1322.68,1631.2199380000002,0.0,0.0,1683.839936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1910.400015,0.0,0.0,0.0,0.0,0.0,184.169993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.74,129.48,0.0,0.0,0.0,21.58,2.57,318.68,0.0,84.99,151.64,1875.8799539999998,122.33999699999998,31.110001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10707.709377258469,10231.277011378797
2305,9487.840121,0.1000000000002359,1312.36,1619.440062,0.0,0.0,1671.680064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1910.849985,0.0,0.0,0.0,0.0,0.0,182.84000699999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.64,131.28,0.0,0.0,0.0,21.88,2.55,316.2,0.0,85.320003,149.26,1866.22,121.71000000000001,30.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10675.200751717426,10231.277011378797
2306,9425.439823,0.1000000000002359,1296.88,1615.099938,0.0,0.0,1667.199936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1896.749955,0.0,0.0,0.0,0.0,0.0,182.34999299999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.62,129.24,0.0,0.0,0.0,21.54,2.58,319.92,0.0,84.30000000000001,145.17999999999998,1848.28,120.53999999999999,30.860001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10624.757602939053,10278.170364347618
2307,9542.290055,0.1000000000002359,1314.08,1660.980062,0.0,0.0,1714.560064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1887.14997,0.0,0.0,0.0,0.0,0.0,187.530007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.36,126.72,0.0,0.0,0.0,21.12,2.52,312.48,0.0,84.0,146.2,1868.519954,121.85999699999999,31.110001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10705.316576991012,10278.170364347618
2308,9649.550124000003,0.1000000000002359,1345.04,1678.9599999999998,0.0,0.0,1733.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1896.60003,0.0,0.0,0.0,0.0,0.0,189.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.26,128.52,0.0,0.0,0.0,21.42,2.52,312.48,0.0,84.899997,144.5,1892.900092,123.450006,31.219999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10878.183215494015,10278.170364347618
2309,9634.669853000001,0.1000000000002359,1329.5600000000002,1693.2199380000002,0.0,0.0,1747.839936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1861.34994,0.0,0.0,0.0,0.0,0.0,191.169993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.06,126.12,0.0,0.0,0.0,21.02,2.61,323.64,0.0,83.399997,146.2,1891.0600459999998,123.33000299999999,30.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10885.658340716778,10278.170364347618
2310,9607.879885000002,0.1000000000002359,1320.96,1728.559938,0.0,0.0,1784.319936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1823.100015,0.0,0.0,0.0,0.0,0.0,195.15999300000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.04,124.08,0.0,0.0,0.0,20.68,2.57,318.68,0.0,82.830003,138.04,1855.64,121.02000000000001,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10718.814734976291,10278.170364347618
2311,9644.989921,0.1000000000002359,1327.84,1742.2,0.0,0.0,1798.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1830.89997,0.0,0.0,0.0,0.0,0.0,196.70000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.06,126.12,0.0,0.0,0.0,21.02,2.63,326.12,0.0,82.94999999999999,131.24,1845.519954,120.35999699999999,29.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10733.979651032201,10278.170364347618
