date_nr,Portfolio Value,Cash Value,ATRC Position 1 Value,BIO Position 1 Value,INTU Position 1 Value,MASI Position 1 Value,MSCI Position 1 Value,NXE Position 1 Value,AGI Position 1 Value,CCJ Position 1 Value,ACN Position 1 Value,BIO Position 2 Value,SBAC Position 1 Value,FSS Position 1 Value,A Position 1 Value,AAON Position 1 Value,PZZA Position 1 Value,ANSS Position 1 Value,JPM Position 1 Value,FUL Position 1 Value,EVTC Position 1 Value,ITT Position 1 Value,ITT Position 2 Value,OSK Position 1 Value,COOP Position 1 Value,ERIC Position 1 Value,IAC Position 1 Value,NTES Position 1 Value,PEGA Position 1 Value,SUZ Position 1 Value,PAAS Position 1 Value,ASB Position 1 Value,NMR Position 1 Value,ASX Position 1 Value,AEM Position 1 Value,DXC Position 1 Value,SNY Position 1 Value,DXC Position 2 Value,KFY Position 1 Value,ASX Position 2 Value,IP Position 1 Value,GOOG Position 1 Value,CSL Position 1 Value,RITM Position 1 Value,SBRA Position 1 Value,NHI Position 1 Value,USM Position 1 Value,CMA Position 1 Value,BIP Position 1 Value,VIAV Position 1 Value,VIAV Position 2 Value,EQNR Position 1 Value,EQNR Position 2 Value,ABEV Position 1 Value,AMN Position 1 Value,SIRI Position 1 Value,SIRI Position 2 Value,PFE Position 1 Value,WNS Position 1 Value,AGYS Position 1 Value,FHN Position 1 Value,EXLS Position 1 Value,FHN Position 2 Value,CWEN Position 1 Value,VGR Position 1 Value,BIP Position 2 Value,NOK Position 1 Value,OPCH Position 1 Value,FLEX Position 1 Value,ELP Position 1 Value,FLEX Position 2 Value,HAE Position 1 Value,LEG Position 1 Value,AGI Position 2 Value,Scaled ^GSPC,Investment Value
2451,7048.159898999999,0.04999999999984084,0.0,1057.410003,0.0,673.359984,0.0,0.0,0.0,0.0,0.0,704.940002,0.0,0.0,0.0,0.0,1297.319981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.87,946.58,0.0,42.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.07,0.0,0.0,0.0,0.0,0.0,0.0,834.599948,1319.739981,0.0,0.0,28.83,10.99,42.98,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9167.161019895177,10957.699171750135
2452,7109.570065000001,0.04999999999984084,0.0,1068.359985,0.0,707.119992,0.0,0.0,0.0,0.0,0.0,712.23999,0.0,0.0,0.0,0.0,1300.360038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79,948.8599810000001,0.0,43.200001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.25999999999999,0.0,0.0,0.0,0.0,0.0,0.0,834.3400000000001,1323.540076,0.0,0.0,28.5,10.99,41.580002,21.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9221.184693121999,10957.699171750135
2453,7125.399989999999,0.04999999999984084,0.0,1075.350036,0.0,701.44,0.0,0.0,0.0,0.0,0.0,716.900024,0.0,0.0,0.0,0.0,1296.180019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86,957.409981,0.0,43.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.980000000000004,0.0,0.0,0.0,0.0,0.0,0.0,862.419948,1300.739981,0.0,0.0,28.040001,11.02,42.32,21.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9196.199137603073,10957.699171750135
2454,7103.279869,0.04999999999984084,0.0,1054.649964,0.0,701.679992,0.0,0.0,0.0,0.0,0.0,703.099976,0.0,0.0,0.0,0.0,1301.690038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,956.649962,0.0,43.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.790000000000006,0.0,0.0,0.0,0.0,0.0,0.0,882.439974,1293.139962,0.0,0.0,28.030001,10.64,39.5,20.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9196.92901738228,11007.921959620657
2455,7000.170021,0.04999999999984084,0.0,1051.379973,0.0,677.039976,0.0,0.0,0.0,0.0,0.0,700.919982,0.0,0.0,0.0,0.0,1239.940038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84,930.6199999999999,0.0,42.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.07,0.0,0.0,0.0,0.0,0.0,0.0,881.400052,1311.0,0.0,0.0,27.51,10.37,38.52,20.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9070.525764519229,11007.921959620657
2456,7003.630144,0.04999999999984084,0.0,1065.600036,0.0,662.0,0.0,0.0,0.0,0.0,0.0,710.400024,0.0,0.0,0.0,0.0,1236.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.73,923.590019,0.0,43.540001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.199999999999996,0.0,0.0,0.0,0.0,0.0,0.0,866.060026,1333.610038,0.0,0.0,27.67,10.53,38.54,20.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9144.085506477717,11007.921959620657
2457,6942.770116,0.04999999999984084,0.0,1065.660003,0.0,684.880008,0.0,0.0,0.0,0.0,0.0,710.440002,0.0,0.0,0.0,0.0,1224.360038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,908.96,0.0,43.220001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.540000000000006,0.0,0.0,0.0,0.0,0.0,0.0,870.2200260000001,1275.850038,0.0,0.0,27.67,10.48,37.52,21.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9132.16134232244,11007.921959620657
2458,6981.910102000002,0.04999999999984084,0.0,1070.2800300000001,0.0,672.400024,0.0,0.0,0.0,0.0,0.0,713.52002,0.0,0.0,0.0,0.0,1220.559962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,931.189962,0.0,43.779999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.470000000000006,0.0,0.0,0.0,0.0,0.0,0.0,861.380026,1304.540076,0.0,0.0,28.440001,10.36,41.580002,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9240.056852455995,11007.921959620657
2459,6969.620161,0.04999999999984084,0.0,1076.760039,0.0,671.280032,0.0,0.0,0.0,0.0,0.0,717.840026,0.0,0.0,0.0,0.0,1197.5699809999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86,920.550019,0.0,42.880001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.19,0.0,0.0,0.0,0.0,0.0,0.0,863.200026,1313.850038,0.0,0.0,29.219999,10.37,41.84,22.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9298.304824038116,11007.921959620657
2460,7079.900043000001,0.04999999999984084,0.0,1095.120027,0.0,686.640016,0.0,0.0,0.0,0.0,0.0,730.080018,0.0,0.0,0.0,0.0,1245.260019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.85,928.340019,0.0,42.669998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.959999999999994,0.0,0.0,0.0,0.0,0.0,0.0,862.419948,1320.5,0.0,0.0,29.35,10.62,43.919998,22.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9346.730309579,11007.921959620657
2461,6989.2400020000005,0.04999999999984084,0.0,1071.0,0.0,654.0,0.0,0.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,1237.469943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,922.2600189999999,0.0,42.599998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.89,0.0,0.0,0.0,0.0,0.0,0.0,860.860026,1317.840019,0.0,0.0,29.719999,10.61,44.099998,22.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9386.855899307962,11007.921959620657
2462,6840.930084999999,29.769998999999842,0.0,1040.070006,0.0,628.159976,0.0,0.0,0.0,0.0,0.0,693.380004,0.0,0.0,0.0,0.0,1239.3700569999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83,892.810038,0.0,41.169998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.56,0.0,0.0,0.0,0.0,0.0,0.0,855.919948,1283.450057,0.0,0.0,0.0,10.48,43.240002,21.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9328.22152027929,11007.921959620657
2463,6805.550122,29.769998999999842,0.0,1034.1900329999999,0.0,618.799984,0.0,0.0,0.0,0.0,0.0,689.460022,0.0,0.0,0.0,0.0,1245.450057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.77,889.199981,0.0,40.560001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.23,0.0,0.0,0.0,0.0,0.0,0.0,834.860026,1288.010019,0.0,0.0,0.0,10.37,43.16,21.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9281.404493050894,11007.921959620657
2464,6928.580017,0.04999999999984084,0.0,1053.239961,0.0,613.840024,0.0,0.0,0.0,0.0,0.0,702.159974,0.0,0.0,0.0,0.0,1262.360038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,896.6099810000001,0.0,41.610001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.980000000000004,0.0,0.0,0.0,0.0,0.0,0.0,865.0200000000001,1330.190038,0.0,0.0,0.0,10.61,44.3,21.78,25.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9379.735121392701,11007.921959620657
2465,6870.849837000001,0.04999999999984084,0.0,1023.149964,0.0,627.679992,0.0,0.0,0.0,0.0,0.0,682.099976,0.0,0.0,0.0,0.0,1278.889962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62,886.729962,0.0,42.369999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.879999999999995,0.0,0.0,0.0,0.0,0.0,0.0,851.5,1316.319981,0.0,0.0,0.0,10.87,44.02,21.98,25.690001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9378.813607745537,11007.921959620657
2466,6658.509942999999,0.04999999999984084,0.0,942.0,0.0,633.919984,0.0,0.0,0.0,0.0,0.0,628.0,0.0,0.0,0.0,0.0,1273.3799430000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.48,860.319981,0.0,40.599998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.34,0.0,0.0,0.0,0.0,0.0,0.0,816.66,1305.110038,0.0,0.0,0.0,11.07,43.18,21.94,24.459999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9253.139190236092,11007.921959620657
2467,6415.960054000001,0.04999999999984084,0.0,947.9699699999999,0.0,640.0,0.0,0.0,0.0,0.0,0.0,631.97998,0.0,0.0,0.0,0.0,1261.030057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.42,864.8800000000001,0.0,40.650002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.06,0.0,0.0,0.0,0.0,0.0,0.0,810.940026,1061.720019,0.0,0.0,0.0,11.19,42.68,21.72,23.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9174.646214414934,11007.921959620657
2468,6399.0200989999985,0.04999999999984084,0.0,932.3700269999999,0.0,665.44,0.0,0.0,0.0,0.0,0.0,621.580018,0.0,0.0,0.0,0.0,1236.5200379999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.49,864.5,0.0,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.919999999999995,0.0,0.0,0.0,0.0,0.0,0.0,796.9,1080.720019,0.0,0.0,0.0,10.57,42.439998,21.44,23.219999,6.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9059.180688248667,11007.921959620657
2469,6346.009932999999,0.04999999999984084,0.0,905.699982,0.0,631.919984,0.0,0.0,0.0,0.0,0.0,603.799988,0.0,0.0,0.0,0.0,1220.940038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43,869.439962,0.0,38.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.71,0.0,0.0,0.0,0.0,0.0,0.0,801.84,1113.779981,0.0,0.0,0.0,10.56,41.759998,20.94,23.0,6.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9043.91080641598,11007.921959620657
2470,6308.770021,0.04999999999984084,0.0,911.1299730000001,0.0,644.320008,0.0,0.0,0.0,0.0,0.0,607.419982,0.0,0.0,0.0,0.0,1228.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43,862.220019,0.0,39.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.129999999999995,0.0,0.0,0.0,0.0,0.0,0.0,791.18,1062.100038,0.0,0.0,0.0,10.51,43.880002,21.22,22.799999,6.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9109.621983820422,11007.921959620657
2471,6188.450022999999,0.04999999999984084,0.0,870.2100209999999,0.0,658.719968,0.0,0.0,0.0,0.0,0.0,580.140014,0.0,0.0,0.0,0.0,1222.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.42,823.270038,0.0,38.110001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.15,0.0,0.0,0.0,0.0,0.0,0.0,798.98,1036.0699809999999,0.0,0.0,0.0,10.39,44.04,20.98,22.42,6.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8978.99338817647,11007.921959620657
2472,6162.839921999999,0.04999999999984084,0.0,874.5899969999999,0.0,646.799984,0.0,0.0,0.0,0.0,0.0,583.059998,0.0,0.0,0.0,0.0,1200.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39,798.189962,0.0,40.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.080000000000005,0.0,0.0,0.0,0.0,0.0,0.0,810.16,1047.279981,0.0,0.0,0.0,10.68,44.96,20.74,22.5,6.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8872.749269324679,11007.921959620657
2473,6044.059911000001,0.04999999999984084,0.0,812.0399790000001,0.0,660.640016,0.0,0.0,0.0,0.0,0.0,541.359986,0.0,0.0,0.0,0.0,1238.799943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36,794.96,0.0,41.330002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.22,0.0,0.0,0.0,0.0,0.0,0.0,782.8600260000001,1013.649962,0.0,0.0,0.0,10.52,43.099998,20.28,21.389999,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8830.157587021793,11007.921959620657
2474,6052.6499189999995,0.04999999999984084,0.0,808.109985,0.0,640.719968,0.0,0.0,0.0,0.0,0.0,538.73999,0.0,0.0,0.0,0.0,1234.430019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36,807.5,0.0,41.880001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,0.0,0.0,0.0,0.0,0.0,0.0,794.299974,1026.5699809999999,0.0,0.0,0.0,10.69,43.46,20.56,22.200001,6.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8936.207976720594,11007.921959620657
2475,6101.6098680000005,0.04999999999984084,0.0,825.8399969999999,0.0,649.039976,0.0,0.0,0.0,0.0,0.0,550.559998,0.0,0.0,0.0,0.0,1235.3799430000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46,808.449981,0.0,42.740002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.46,0.0,0.0,0.0,0.0,0.0,0.0,794.559974,1032.08,0.0,0.0,0.0,10.75,43.419998,20.56,22.639999,6.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8994.06954300078,11007.921959620657
2476,6069.189946999999,0.04999999999984084,0.0,832.5,0.0,628.56,0.0,0.0,0.0,0.0,0.0,555.0,0.0,0.0,0.0,0.0,1240.1299430000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43,799.33,0.0,43.990002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.48,0.0,0.0,0.0,0.0,0.0,0.0,793.26,1011.3699999999999,0.0,0.0,0.0,10.78,44.240002,20.5,25.09,6.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9088.561231719013,11058.37493526892
2477,6130.519995000001,0.04999999999984084,0.0,843.5700059999999,0.0,634.960024,0.0,0.0,0.0,0.0,0.0,562.380004,0.0,0.0,0.0,0.0,1196.2399810000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,820.6099810000001,0.0,44.759998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.879999999999995,0.0,0.0,0.0,0.0,0.0,0.0,793.0,1063.62,0.0,0.0,0.0,11.43,45.54,21.04,27.190001,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9259.95838221776,11058.37493526892
2478,6355.179981999999,33.94000099999984,0.0,863.640015,0.0,658.239992,0.0,0.0,0.0,0.0,0.0,575.76001,0.0,0.0,0.0,0.0,1292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67,851.199981,0.0,45.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.17,0.0,0.0,0.0,0.0,0.0,0.0,812.76,1080.529981,0.0,0.0,0.0,11.86,45.740002,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9346.943934289007,11058.37493526892
2479,6348.999985,33.94000099999984,0.0,866.5799549999999,0.0,652.56,0.0,0.0,0.0,0.0,0.0,577.71997,0.0,0.0,0.0,0.0,1294.850038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64,841.5100189999999,0.0,44.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.10000000000001,0.0,0.0,0.0,0.0,0.0,0.0,810.68,1086.04,0.0,0.0,0.0,11.59,44.900002,20.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9363.32905463263,11058.37493526892
2480,6377.219921999998,0.04999999999984084,0.0,908.4600209999999,0.0,644.799984,0.0,0.0,0.0,0.0,0.0,605.640014,0.0,0.0,0.0,0.0,1284.969943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61,852.149962,0.0,45.849998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.39999999999999,0.0,0.0,0.0,0.0,0.0,0.0,812.5,1082.62,0.0,0.0,0.0,11.49,45.36,21.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9389.92202403844,11058.37493526892
2481,6395.550061000001,0.04999999999984084,0.0,915.4200450000001,0.0,668.719968,0.0,0.0,0.0,0.0,0.0,610.28003,0.0,0.0,0.0,0.0,1265.780057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62,852.149962,0.0,45.549999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.42,0.0,0.0,0.0,0.0,0.0,0.0,801.32,1098.58,0.0,0.0,0.0,11.34,44.18,21.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9399.358102633134,11058.37493526892
2482,6323.259957000001,0.04999999999984084,0.0,920.3399969999999,0.0,678.799984,0.0,0.0,0.0,0.0,0.0,613.559998,0.0,0.0,0.0,0.0,1230.059962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61,834.8599810000001,0.0,44.259998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.6,0.0,0.0,0.0,0.0,0.0,0.0,771.68,1066.850038,0.0,0.0,0.0,11.11,43.34,20.92,0.0,0.0,28.219999,0.0,0.0,0.0,0.0,0.0,0.0,9323.375203214608,11058.37493526892
2483,6356.820014000001,0.04999999999984084,0.0,912.1200269999999,0.0,695.679992,0.0,0.0,0.0,0.0,0.0,608.080018,0.0,0.0,0.0,0.0,1224.549943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62,862.220019,0.0,45.189999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.879999999999995,0.0,0.0,0.0,0.0,0.0,0.0,766.48,1079.390019,0.0,0.0,0.0,11.29,42.939998,20.78,0.0,0.0,28.549999,0.0,0.0,0.0,0.0,0.0,0.0,9468.973141327866,11058.37493526892
2484,6318.510056000002,0.04999999999984084,0.0,911.25,0.0,706.0,0.0,0.0,0.0,0.0,0.0,607.5,0.0,0.0,0.0,0.0,1215.2399810000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.58,851.770038,0.0,45.029999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.6,0.0,0.0,0.0,0.0,0.0,0.0,753.48,1065.520038,0.0,0.0,0.0,11.47,42.7,20.92,0.0,0.0,28.4,0.0,0.0,0.0,0.0,0.0,0.0,9461.058606392284,11058.37493526892
2485,6502.540116000001,0.04999999999984084,0.0,922.440033,0.0,712.960024,0.0,0.0,0.0,0.0,0.0,614.960022,0.0,0.0,0.0,0.0,1265.590019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,912.3800000000001,0.0,46.869999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.540000000000006,0.0,0.0,0.0,0.0,0.0,0.0,760.76,1094.590019,0.0,0.0,0.0,12.33,46.14,21.64,0.0,0.0,29.49,0.0,0.0,0.0,0.0,0.0,0.0,9641.528465451434,11058.37493526892
2486,6609.765174,0.04999999999984084,0.0,920.6700450000001,0.0,729.200016,0.0,0.0,0.0,0.0,0.0,613.78003,0.0,0.0,0.0,0.0,1310.6200569999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.87,931.284981,0.0,48.029999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.75,0.0,0.0,0.0,0.0,0.0,0.0,784.940026,1099.340019,0.0,0.0,0.0,12.5,45.84,21.44,0.0,0.0,29.450001,0.0,0.0,0.0,0.0,0.0,0.0,9656.926103910964,11058.37493526892
2487,6556.839907000001,0.04999999999984084,0.0,913.5,0.0,744.479984,0.0,0.0,0.0,0.0,0.0,609.0,0.0,0.0,0.0,0.0,1276.989981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84,919.029981,0.0,49.360001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.79,0.0,0.0,0.0,0.0,0.0,0.0,774.02,1102.1899620000002,0.0,0.0,0.0,12.16,45.259998,21.1,0.0,0.0,29.07,0.0,0.0,0.0,0.0,0.0,0.0,9668.421972076016,11058.37493526892
2488,6529.909950000001,0.04999999999984084,0.0,898.0799549999999,0.0,750.320008,0.0,0.0,0.0,0.0,0.0,598.71997,0.0,0.0,0.0,0.0,1260.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92,914.470019,0.0,51.299999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,777.9200000000001,1109.79,0.0,0.0,0.0,12.35,45.34,21.26,0.0,0.0,29.309999,0.0,0.0,0.0,0.0,0.0,0.0,9680.817365190796,11058.37493526892
