date_nr,Portfolio Value,Cash Value,CATY Position 1 Value,CDW Position 1 Value,CFR Position 1 Value,FHN Position 1 Value,FULT Position 1 Value,HBAN Position 1 Value,FBP Position 1 Value,BOX Position 1 Value,ACHC Position 1 Value,PSEC Position 1 Value,HRB Position 1 Value,LDOS Position 1 Value,PINC Position 1 Value,TGNA Position 1 Value,LBTYA Position 1 Value,CMC Position 1 Value,WAFD Position 1 Value,BKU Position 1 Value,WNS Position 1 Value,WNS Position 2 Value,WNS Position 3 Value,AGYS Position 1 Value,VLY Position 1 Value,NOK Position 1 Value,FHN Position 2 Value,EXLS Position 1 Value,EXLS Position 2 Value,CHDN Position 1 Value,FHN Position 3 Value,CWEN Position 1 Value,IRDM Position 1 Value,NEP Position 1 Value,CPB Position 1 Value,NEP Position 2 Value,CPB Position 2 Value,TTC Position 1 Value,BOX Position 2 Value,AES Position 1 Value,NYCB Position 1 Value,BIP Position 1 Value,AEIS Position 1 Value,HI Position 1 Value,APPF Position 1 Value,FLEX Position 1 Value,FLEX Position 2 Value,ERF Position 1 Value,ELP Position 1 Value,FLEX Position 3 Value,HUM Position 1 Value,HAE Position 1 Value,LEG Position 1 Value,AGI Position 1 Value,AGI Position 2 Value,Scaled ^GSPC,Investment Value
2440,9430.390360000005,0.040000000002287095,0.0,0.0,0.0,1273.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1694.160104,1694.160104,1759.3201080000001,0.0,0.0,0.0,0.0,87.090003,87.090003,0.0,11.68,489.39998,1905.20004,48.740002,42.580002,0.0,255.480012,82.330002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10794.431575052588,10231.277011378797
2441,9487.850016,0.040000000002287095,0.0,0.0,0.0,1251.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1702.220026,1702.220026,1767.6900269999999,0.0,0.0,0.0,0.0,86.61000299999999,86.61000299999999,0.0,11.48,497.0,1926.79992,49.18,42.720001,0.0,256.32000600000003,82.410004,25.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10807.83428986513,10231.277011378797
2442,9606.560049000003,0.040000000002287095,0.0,0.0,0.0,1266.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1729.0,1729.0,1795.5,0.0,0.0,0.0,0.0,87.899997,87.899997,0.0,11.62,503.40000000000003,1932.40004,50.439999,43.490002,0.0,260.94001199999997,83.050003,25.299999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10898.943457881209,10231.277011378797
2443,9435.810152000002,260.98001200000226,0.0,0.0,0.0,1248.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1688.4400520000002,1688.4400520000002,1753.3800540000002,0.0,0.0,0.0,0.0,87.27,87.27,0.0,11.45,507.20002,1901.99996,50.919998,43.040001,0.0,0.0,82.370003,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10766.416522642125,10231.277011378797
2444,9551.21991,260.98001200000226,0.0,0.0,0.0,1224.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1703.0,1703.0,1768.5,0.0,0.0,0.0,0.0,87.44999999999999,87.44999999999999,0.0,11.23,499.39998,2006.79992,50.07,42.720001,0.0,0.0,81.629997,24.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10774.182206573661,10231.277011378797
2445,9664.369956000004,0.040000000002287095,0.0,0.0,0.0,1226.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1735.5,1735.5,1802.25,0.0,0.0,0.0,0.0,87.149997,87.149997,0.0,11.25,499.79999999999995,2031.19996,49.66,42.32,0.0,0.0,80.400002,24.5,251.40000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10751.006825896542,10231.277011378797
2446,9727.459830000005,0.040000000002287095,0.0,0.0,0.0,1224.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1785.4199480000002,1785.4199480000002,1854.0899460000003,0.0,0.0,0.0,0.0,86.669997,86.669997,0.0,11.23,497.20002,1948.3999600000002,48.900002,42.68,0.0,0.0,79.849998,24.969999,251.850015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10650.003323317642,10231.277011378797
2447,9541.940259000005,0.040000000002287095,0.0,0.0,0.0,1214.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751.620078,1751.620078,1818.990081,0.0,0.0,0.0,0.0,84.44999999999999,84.44999999999999,0.0,11.14,479.00002,1893.6000000000001,47.860001,42.900002,0.0,0.0,80.0,24.469999,246.45,11.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10475.333321356457,10231.277011378797
2448,9585.910077999999,0.040000000002287095,0.0,0.0,0.0,1210.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1757.8600259999998,1757.8600259999998,1825.4700269999998,0.0,0.0,0.0,0.0,84.03,84.03,0.0,11.11,474.6,1933.6000000000001,48.84,42.610001,0.0,0.0,80.279999,24.059999,239.4,11.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10451.28616311867,10231.277011378797
2449,9660.020296000002,0.040000000002287095,0.0,0.0,0.0,1220.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788.8000780000002,1788.8000780000002,1857.600081,0.0,0.0,0.0,0.0,85.5,85.5,0.0,11.2,477.79998,1893.20008,48.439999,41.98,0.0,0.0,81.32,24.17,243.59999999999997,11.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10493.332365667362,10231.277011378797
2450,9515.830161000002,0.040000000002287095,0.0,0.0,0.0,1205.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1762.5400260000001,1762.5400260000001,1830.3300270000002,0.0,0.0,0.0,0.0,84.53999999999999,84.53999999999999,0.0,11.06,465.20000000000005,1866.00008,46.900002,41.759998,0.0,0.0,81.120003,24.559999,237.89999999999998,11.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10338.718003838288,10231.277011378797
2451,9558.829836000003,0.040000000002287095,0.0,0.0,0.0,1197.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1805.9599739999999,1805.9599739999999,1875.4199729999998,0.0,0.0,0.0,0.0,86.49,86.49,0.0,10.99,429.79999999999995,1823.99992,37.459999,41.459999,0.0,0.0,82.239998,24.309999,238.95,11.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10341.08881853196,10231.277011378797
2452,9527.520298000001,0.040000000002287095,0.0,0.0,0.0,1197.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1811.160104,1811.160104,1880.8201080000001,0.0,0.0,0.0,0.0,85.5,85.5,0.0,10.99,415.80002,1814.79996,30.540001,41.259998,0.0,0.0,83.190002,24.370001,223.20000000000002,11.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10402.030652315556,10231.277011378797
2453,9449.050007000002,0.040000000002287095,0.0,0.0,0.0,1201.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779.9599739999999,1779.9599739999999,1848.4199729999998,0.0,0.0,0.0,0.0,84.120003,84.120003,0.0,11.02,423.2,1819.60008,29.700001,41.080002,0.0,0.0,83.099998,24.209999,228.0,11.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10373.845497910519,10231.277011378797
2454,9281.609926000003,0.040000000002287095,0.0,0.0,0.0,1159.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1769.5599479999998,1769.5599479999998,1837.6199459999998,0.0,0.0,0.0,0.0,84.090003,84.090003,0.0,10.64,395.0,1776.00008,24.74,39.5,0.0,0.0,82.849998,24.73,212.4,11.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10374.668844594107,10278.170364347618
2455,9278.050076000003,0.040000000002287095,0.0,0.0,0.0,1130.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1794.0,1794.0,1863.0,0.0,0.0,0.0,0.0,82.53,82.53,0.0,10.37,385.20000000000005,1753.20008,23.139999,39.869999,0.0,0.0,81.629997,24.360001,203.1,10.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10232.078650970223,10278.170364347618
2456,9416.110193000002,0.040000000002287095,0.0,0.0,0.0,1147.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1824.9400520000002,1824.9400520000002,1895.1300540000002,0.0,0.0,0.0,0.0,83.01,83.01,0.0,10.53,385.4,1782.40004,22.379999,39.919998,0.0,0.0,82.879997,24.860001,198.0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10315.058302294132,10278.170364347618
2457,9161.780194,0.040000000002287095,0.0,0.0,0.0,1142.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1745.900052,1745.900052,1813.050054,0.0,0.0,0.0,0.0,83.01,83.01,0.0,10.48,375.20000000000005,1794.40004,21.0,39.169998,0.0,0.0,82.919998,25.07,189.14999999999998,11.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10301.60715418526,10278.170364347618
2458,9291.230383000004,0.040000000002287095,0.0,0.0,0.0,1129.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1785.160104,1785.160104,1853.8201080000001,0.0,0.0,0.0,0.0,85.320003,85.320003,0.0,10.36,415.80002,1771.6000399999998,22.549999,39.459999,0.0,0.0,84.370003,25.33,186.75,10.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10423.319541585286,10278.170364347618
2459,9347.130113000001,0.040000000002287095,0.0,0.0,0.0,1130.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1797.900052,1797.900052,1867.050054,0.0,0.0,0.0,0.0,87.659997,87.659997,0.0,10.37,418.40000000000003,1777.59996,20.58,40.240002,0.0,0.0,84.989998,25.280001,190.2,10.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10489.026628689222,10278.170364347618
2460,9416.479904000002,0.040000000002287095,0.0,0.0,0.0,1157.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1807.0,1807.0,1876.5,0.0,0.0,0.0,0.0,88.05000000000001,88.05000000000001,0.0,10.62,439.19998,1763.99992,22.030001,39.560001,0.0,0.0,85.290001,25.620001,195.0,10.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10543.653382377957,10278.170364347618
2461,9348.300050000002,0.040000000002287095,0.0,0.0,0.0,1156.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1803.3600259999998,1803.3600259999998,1872.7200269999998,0.0,0.0,0.0,0.0,89.159997,89.159997,0.0,10.61,440.99998,1696.3999999999999,23.01,39.43,0.0,0.0,86.089996,25.700001,200.85000000000002,10.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10588.917372656153,10278.170364347618
2462,9152.000291000002,175.2899930000023,0.0,0.0,0.0,1142.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1756.3000780000002,1756.3000780000002,1823.850081,0.0,0.0,0.0,0.0,88.71000000000001,0.0,0.0,10.48,432.40002,1675.20004,21.4,38.060001,0.0,0.0,0.0,25.32,195.75,10.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10522.77439556226,10278.170364347618
2463,9184.340074000002,175.2899930000023,0.0,0.0,0.0,1130.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1762.5400260000001,1762.5400260000001,1830.3300270000002,0.0,0.0,0.0,0.0,87.36000299999999,0.0,0.0,10.37,431.59999999999997,1699.1999999999998,22.27,39.709999,0.0,0.0,0.0,24.9,197.4,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10469.962076051588,10278.170364347618
2464,9426.170159000003,0.040000000002287095,0.0,0.0,0.0,1156.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1820.260052,1820.260052,1890.270054,0.0,0.0,0.0,0.0,88.320003,0.0,0.0,10.61,443.0,1717.2,22.209999,40.099998,0.0,0.0,0.0,25.530001,205.65,10.74,175.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10580.884722556637,10278.170364347618
2465,9444.139966000002,0.040000000002287095,0.0,0.0,0.0,1184.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1801.279974,1801.279974,1870.5599730000001,0.0,0.0,0.0,0.0,88.88999700000001,0.0,0.0,10.87,440.20000000000005,1762.40004,21.82,39.630001,0.0,0.0,0.0,25.4,206.25,10.86,179.830007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10579.845201765833,10278.170364347618
2466,9391.100151000002,0.040000000002287095,0.0,0.0,0.0,1206.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1785.9400520000002,1785.9400520000002,1854.6300540000002,0.0,0.0,0.0,0.0,86.76,0.0,0.0,11.07,431.8,1750.8000000000002,22.75,39.84,0.0,0.0,0.0,25.16,208.04999999999998,10.47,171.219993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10438.07717665294,10278.170364347618
2467,8215.330041000003,0.040000000002287095,0.0,0.0,0.0,1219.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1452.880026,1452.880026,1508.760027,0.0,0.0,0.0,0.0,80.850003,0.0,0.0,11.19,426.8,1591.19996,22.83,39.779999,0.0,0.0,0.0,24.65,207.6,10.47,165.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10349.532551677348,10278.170364347618
2468,8166.370052000002,0.040000000002287095,0.0,0.0,0.0,1152.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.880026,1478.880026,1535.760027,0.0,0.0,0.0,0.0,80.25,0.0,0.0,10.57,424.39998,1539.1999999999998,22.4,39.720001,0.0,0.0,0.0,24.049999,207.45,10.1,162.539993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10219.280747550365,10278.170364347618
2469,8276.479899000004,0.040000000002287095,0.0,0.0,0.0,1151.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1524.119974,1524.119974,1582.739973,0.0,0.0,0.0,0.0,76.44,0.0,0.0,10.56,417.59998,1522.8,22.42,39.509998,0.0,0.0,0.0,23.99,210.0,10.1,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10202.055436034881,10278.170364347618
2470,8076.700170000004,0.040000000002287095,0.0,0.0,0.0,1145.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1453.400052,1453.400052,1509.300054,0.0,0.0,0.0,0.0,77.52,0.0,0.0,10.51,438.80001999999996,1510.8000000000002,25.77,39.599998,0.0,0.0,0.0,24.110001,217.95,10.31,159.59999299999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10276.181451759367,10278.170364347618
2471,7922.329884000002,0.040000000002287095,0.0,0.0,0.0,1132.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417.7799739999998,1417.7799739999998,1472.309973,0.0,0.0,0.0,0.0,75.69,0.0,0.0,10.39,440.4,1477.59996,25.950001,40.900002,0.0,0.0,0.0,23.74,220.2,10.1,156.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10128.824826642549,10278.170364347618
2472,8013.599882000004,0.040000000002287095,0.0,0.0,0.0,1164.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1433.119974,1433.119974,1488.239973,0.0,0.0,0.0,0.0,78.75,0.0,0.0,10.68,449.6,1471.99996,27.93,40.93,0.0,0.0,0.0,24.200001,223.5,9.87,157.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10008.975304297668,10278.170364347618
2473,7794.019772000003,0.040000000002287095,0.0,0.0,0.0,1146.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1387.099948,1387.099948,1440.449946,0.0,0.0,0.0,0.0,76.919997,0.0,0.0,10.52,430.99998,1441.99996,27.450001,40.439999,0.0,0.0,0.0,24.07,221.25,9.27,149.729993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9960.929418699176,10278.170364347618
2474,7918.149846000003,0.040000000002287095,0.0,0.0,0.0,1165.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1404.7799739999998,1404.7799739999998,1458.809973,0.0,0.0,0.0,0.0,77.669997,0.0,0.0,10.69,434.6,1480.39992,27.129999,40.400002,0.0,0.0,0.0,24.42,224.25,9.57,155.40000700000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10080.560403333913,10278.170364347618
2475,7952.149937000002,0.040000000002287095,0.0,0.0,0.0,1171.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1412.32,1412.32,1466.64,0.0,0.0,0.0,0.0,78.330003,0.0,0.0,10.75,434.19998,1481.99996,27.07,40.41,0.0,0.0,0.0,24.860001,223.5,9.48,158.479993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10145.831602867138,10278.170364347618
2476,7880.3400580000025,0.040000000002287095,0.0,0.0,0.0,1175.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1383.98,1383.98,1437.2099999999998,0.0,0.0,0.0,0.0,77.76,0.0,0.0,10.78,442.40002,1468.80004,27.209999,40.669998,0.0,0.0,0.0,24.620001,222.75,9.49,175.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10252.423703030716,10325.278645184211
2477,8258.730084000003,0.040000000002287095,0.0,0.0,0.0,1245.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1455.48,1455.48,1511.4599999999998,0.0,0.0,0.0,0.0,79.379997,0.0,0.0,11.43,455.4,1516.00008,29.07,41.279999,0.0,0.0,0.0,25.120001,232.5,9.89,190.330007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10445.769620344068,10325.278645184211
2478,8410.080046000003,190.3700070000023,0.0,0.0,0.0,1292.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.619974,1478.619974,1535.489973,0.0,0.0,0.0,0.0,79.98,0.0,0.0,11.86,457.40002,1529.60008,27.66,40.990002,0.0,0.0,0.0,25.200001,251.850015,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10543.894363429261,10325.278645184211
2479,8371.879988000002,190.3700070000023,0.0,0.0,0.0,1263.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1486.1599999999999,1486.1599999999999,1543.32,0.0,0.0,0.0,0.0,79.74,0.0,0.0,11.59,449.00002,1515.59996,26.25,40.700001,0.0,0.0,0.0,24.9,245.1,9.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10562.377728607204,10325.278645184211
2480,8327.770024000005,0.040000000002287095,0.0,0.0,0.0,1252.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1481.48,1481.48,1538.4599999999998,0.0,0.0,0.0,0.0,80.63999700000001,0.0,0.0,11.49,453.6,1508.00004,27.6,40.43,0.0,0.0,0.0,25.34,242.099985,9.62,0.0,175.080002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10592.376139017708,10325.278645184211
2481,8353.699913000002,0.040000000002287095,0.0,0.0,0.0,1236.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1503.32,1503.32,1561.14,0.0,0.0,0.0,0.0,80.820003,0.0,0.0,11.34,441.8,1496.79992,27.059999,40.27,0.0,0.0,0.0,25.48,243.29998500000002,9.49,0.0,173.460006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10603.020582442952,10325.278645184211
2482,8161.220116000002,0.040000000002287095,0.0,0.0,0.0,1210.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1459.900052,1459.900052,1516.050054,0.0,0.0,0.0,0.0,80.03999999999999,0.0,0.0,11.11,433.40000000000003,1485.59996,23.99,40.639999,0.0,0.0,0.0,25.299999,234.45000000000002,9.17,0.0,170.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10517.30746909507,10325.278645184211
2483,8185.610095000004,0.040000000002287095,0.0,0.0,0.0,1230.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1477.060026,1477.060026,1533.870027,0.0,0.0,0.0,0.0,80.580003,0.0,0.0,11.29,429.39998,1432.40004,23.610001,40.419998,0.0,0.0,0.0,25.57,235.5,9.3,0.0,178.899994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10681.550379910826,10325.278645184211
2484,8125.790078000004,0.040000000002287095,0.0,0.0,0.0,1250.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1458.080052,1458.080052,1514.160054,0.0,0.0,0.0,0.0,80.31,0.0,0.0,11.47,427.0,1420.39992,22.73,40.419998,0.0,0.0,0.0,25.5,233.1,9.05,0.0,175.220002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10672.622325898401,10325.278645184211
2485,8480.150060000002,0.040000000002287095,0.0,0.0,0.0,1343.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1497.8600259999998,1497.8600259999998,1555.4700269999998,0.0,0.0,0.0,0.0,82.94999999999999,0.0,0.0,12.33,461.4,1485.59996,24.379999,40.57,0.0,0.0,0.0,26.280001,254.10001499999998,9.1,0.0,188.240006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10876.20278418296,10325.278645184211
2486,8528.570042000003,188.2800060000023,0.0,0.0,0.0,1362.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1504.3600259999998,1504.3600259999998,1562.2200269999998,0.0,0.0,0.0,0.0,82.88999700000001,0.0,0.0,12.5,458.40000000000003,1498.3999600000002,23.67,40.5,0.0,0.0,0.0,26.0,255.15000000000003,9.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10893.57221257634,10325.278645184211
2487,8497.359829000003,188.2800060000023,0.0,0.0,0.0,1325.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1508.2599480000001,1508.2599480000001,1566.2699460000001,0.0,0.0,0.0,0.0,82.53,0.0,0.0,12.16,452.59998,1500.8000000000002,23.09,41.130001,0.0,0.0,0.0,25.82,253.65,9.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10906.540217990769,10325.278645184211
2488,8355.310001000003,0.040000000002287095,0.0,0.0,0.0,1346.1499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1518.6599999999999,1518.6599999999999,1577.07,0.0,0.0,0.0,0.0,83.78999999999999,0.0,0.0,12.35,453.40000000000003,1490.8000000000002,23.26,40.880001,0.0,0.0,0.0,25.82,255.15000000000003,9.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10920.522939671162,10325.278645184211
